Angle(deg),BER
10.75,5.40841617e-05
10.76,5.42395814e-05
10.77,5.43975386e-05
10.78,5.45578760e-05
10.79,5.47204248e-05
10.80,5.48850035e-05
10.81,5.50514183e-05
10.82,5.52194625e-05
10.83,5.53889156e-05
10.84,5.55595438e-05
10.85,5.57310990e-05
10.86,5.59033186e-05
10.87,5.60759249e-05
10.88,5.62486256e-05
10.89,5.64211123e-05
10.90,5.65930616e-05
10.91,5.67641337e-05
10.92,5.69339733e-05
10.93,5.71022087e-05
10.94,5.72684524e-05
10.95,5.74323009e-05
10.96,5.75933345e-05
10.97,5.77511183e-05
10.98,5.79052016e-05
10.99,5.80551189e-05
11.00,5.82003899e-05
11.01,5.83405206e-05
11.02,5.84750033e-05
11.03,5.86033182e-05
11.04,5.87249338e-05
11.05,5.88393082e-05
11.06,5.89458911e-05
11.07,5.90441255e-05
11.08,5.91334500e-05
11.09,5.92133026e-05
11.10,5.92831254e-05
11.11,5.93423710e-05
11.12,5.93905127e-05
11.13,5.94270621e-05
11.14,5.94515937e-05
11.15,5.94637765e-05
11.16,5.94633768e-05
11.17,5.94502508e-05
11.18,5.94243345e-05
11.19,5.93856358e-05
11.20,5.93342267e-05
11.21,5.92702369e-05
11.22,5.91938476e-05
11.23,5.91052859e-05
11.24,5.90048196e-05
11.25,5.88927527e-05
11.26,5.87694206e-05
11.27,5.86351868e-05
11.28,5.84904387e-05
11.29,5.83355842e-05
11.30,5.81710491e-05
11.31,5.79972736e-05
11.32,5.78147100e-05
11.33,5.76238204e-05
11.34,5.74250741e-05
11.35,5.72189459e-05
11.36,5.70059139e-05
11.37,5.67864580e-05
11.38,5.65610579e-05
11.39,5.63301906e-05
11.40,5.60943261e-05
11.41,5.58539259e-05
11.42,5.56094407e-05
11.43,5.53613090e-05
11.44,5.51099562e-05
11.45,5.48557939e-05
11.46,5.45992197e-05
11.47,5.43406162e-05
11.48,5.40803514e-05
11.49,5.38187783e-05
11.50,5.35562350e-05
11.51,5.32930444e-05
11.52,5.30295148e-05
11.53,5.27659397e-05
11.54,5.25025979e-05
11.55,5.22397541e-05
11.56,5.19776589e-05
11.57,5.17165493e-05
11.58,5.14566486e-05
11.59,5.11981672e-05
11.60,5.09413028e-05
11.61,5.06862407e-05
11.62,5.04331542e-05
11.63,5.01822050e-05
11.64,4.99335439e-05
11.65,4.96873106e-05
11.66,4.94436346e-05
11.67,4.92026356e-05
11.68,4.89644237e-05
11.69,4.87290997e-05
11.70,4.84967561e-05
11.71,4.82674768e-05
11.72,4.80413380e-05
11.73,4.78184084e-05
11.74,4.75987494e-05
11.75,4.73824161e-05
11.76,4.71694569e-05
11.77,4.69599144e-05
11.78,4.67538256e-05
11.79,4.65512223e-05
11.80,4.63521311e-05
11.81,4.61565745e-05
11.82,4.59645702e-05
11.83,4.57761325e-05
11.84,4.55912715e-05
11.85,4.54099945e-05
11.86,4.52323051e-05
11.87,4.50582047e-05
11.88,4.48876917e-05
11.89,4.47207624e-05
11.90,4.45574109e-05
11.91,4.43976294e-05
11.92,4.42414084e-05
11.93,4.40887367e-05
11.94,4.39396017e-05
11.95,4.37939895e-05
11.96,4.36518850e-05
11.97,4.35132720e-05
11.98,4.33781335e-05
11.99,4.32464516e-05
12.00,4.31182077e-05
12.01,4.29933824e-05
12.02,4.28719560e-05
12.03,4.27539081e-05
12.04,4.26392183e-05
12.05,4.25278654e-05
12.06,4.24198283e-05
12.07,4.23150857e-05
12.08,4.22136160e-05
12.09,4.21153978e-05
12.10,4.20204093e-05
12.11,4.19286292e-05
12.12,4.18400360e-05
12.13,4.17546085e-05
12.14,4.16723253e-05
12.15,4.15931658e-05
12.16,4.15171092e-05
12.17,4.14441351e-05
12.18,4.13742237e-05
12.19,4.13073551e-05
12.20,4.12435103e-05
12.21,4.11826703e-05
12.22,4.11248170e-05
12.23,4.10699325e-05
12.24,4.10179997e-05
12.25,4.09690019e-05
12.26,4.09229233e-05
12.27,4.08797486e-05
12.28,4.08394633e-05
12.29,4.08020537e-05
12.30,4.07675069e-05
12.31,4.07358109e-05
12.32,4.07069546e-05
12.33,4.06809281e-05
12.34,4.06577221e-05
12.35,4.06373285e-05
12.36,4.06197404e-05
12.37,4.06049516e-05
12.38,4.05929570e-05
12.39,4.05837526e-05
12.40,4.05773351e-05
12.41,4.05737024e-05
12.42,4.05728531e-05
12.43,4.05747869e-05
12.44,4.05795042e-05
12.45,4.05870063e-05
12.46,4.05972955e-05
12.47,4.06103745e-05
12.48,4.06262472e-05
12.49,4.06449179e-05
12.50,4.06663918e-05
12.51,4.06906749e-05
12.52,4.07177737e-05
12.53,4.07476955e-05
12.54,4.07804481e-05
12.55,4.08160402e-05
12.56,4.08544810e-05
12.57,4.08957802e-05
12.58,4.09399483e-05
12.59,4.09869964e-05
12.60,4.10369362e-05
12.61,4.10897799e-05
12.62,4.11455404e-05
12.63,4.12042314e-05
12.64,4.12658668e-05
12.65,4.13304614e-05
12.66,4.13980305e-05
12.67,4.14685902e-05
12.68,4.15421569e-05
12.69,4.16187478e-05
12.70,4.16983808e-05
12.71,4.17810743e-05
12.72,4.18668473e-05
12.73,4.19557194e-05
12.74,4.20477106e-05
12.75,4.21428418e-05
12.76,4.22411341e-05
12.77,4.23426091e-05
12.78,4.24472890e-05
12.79,4.25551964e-05
12.80,4.26663544e-05
12.81,4.27807862e-05
12.82,4.28985155e-05
12.83,4.30195666e-05
12.84,4.31439636e-05
12.85,4.32717311e-05
12.86,4.34028939e-05
12.87,4.35374767e-05
12.88,4.36755043e-05
12.89,4.38170013e-05
12.90,4.39619922e-05
12.91,4.41105013e-05
12.92,4.42625520e-05
12.93,4.44181678e-05
12.94,4.45773710e-05
12.95,4.47401836e-05
12.96,4.49066262e-05
12.97,4.50767188e-05
12.98,4.52504799e-05
12.99,4.54279269e-05
13.00,4.56090756e-05
13.01,4.57939401e-05
13.02,4.59825328e-05
13.03,4.61748641e-05
13.04,4.63709421e-05
13.05,4.65707727e-05
13.06,4.67743592e-05
13.07,4.69817023e-05
13.08,4.71927993e-05
13.09,4.74076450e-05
13.10,4.76262303e-05
13.11,4.78485427e-05
13.12,4.80745660e-05
13.13,4.83042795e-05
13.14,4.85376585e-05
13.15,4.87746733e-05
13.16,4.90152896e-05
13.17,4.92594674e-05
13.18,4.95071614e-05
13.19,4.97583205e-05
13.20,5.00128874e-05
13.21,5.02707981e-05
13.22,5.05319821e-05
13.23,5.07963616e-05
13.24,5.10638515e-05
13.25,5.13343588e-05
13.26,5.16077825e-05
13.27,5.18840131e-05
13.28,5.21629326e-05
13.29,5.24444137e-05
13.30,5.27283197e-05
13.31,5.30145043e-05
13.32,5.33028113e-05
13.33,5.35930739e-05
13.34,5.38851149e-05
13.35,5.41787461e-05
13.36,5.44737681e-05
13.37,5.47699700e-05
13.38,5.50671294e-05
13.39,5.53650118e-05
13.40,5.56633704e-05
13.41,5.59619462e-05
13.42,5.62604679e-05
13.43,5.65586511e-05
13.44,5.68561991e-05
13.45,5.71528019e-05
13.46,5.74481371e-05
13.47,5.77418690e-05
13.48,5.80336493e-05
13.49,5.83231167e-05
13.50,5.86098973e-05
13.51,5.88936047e-05
13.52,5.91738402e-05
13.53,5.94501928e-05
13.54,5.97222401e-05
13.55,5.99895481e-05
13.56,6.02516723e-05
13.57,6.05081580e-05
13.58,6.07585408e-05
13.59,6.10023479e-05
13.60,6.12390989e-05
13.61,6.14683068e-05
13.62,6.16894796e-05
13.63,6.19021218e-05
13.64,6.21057367e-05
13.65,6.22998281e-05
13.66,6.24839038e-05
13.67,6.26574788e-05
13.68,6.28200800e-05
13.69,6.29712516e-05
13.70,6.31105627e-05
13.71,6.32376171e-05
13.72,6.33520657e-05
13.73,6.34536185e-05
13.74,6.35420459e-05
13.75,6.36171744e-05
13.76,6.36788832e-05
13.77,6.37270997e-05
13.78,6.37617961e-05
13.79,6.37829857e-05
13.80,6.37907199e-05
13.81,6.37850854e-05
13.82,6.37662008e-05
13.83,6.37342144e-05
13.84,6.36893012e-05
13.85,6.36316610e-05
13.86,6.35615157e-05
13.87,6.34791075e-05
13.88,6.33846965e-05
13.89,6.32785590e-05
13.90,6.31609859e-05
13.91,6.30322805e-05
13.92,6.28927574e-05
13.93,6.27427408e-05
13.94,6.25825630e-05
13.95,6.24125630e-05
13.96,6.22330858e-05
13.97,6.20444805e-05
13.98,6.18470996e-05
13.99,6.16412979e-05
14.00,6.14274317e-05
14.01,6.12058576e-05
14.02,6.09769321e-05
14.03,6.07410103e-05
14.04,6.04984459e-05
14.05,6.02495898e-05
14.06,5.99947902e-05
14.07,5.97343918e-05
14.08,5.94687351e-05
14.09,5.91981563e-05
14.10,5.89229868e-05
14.11,5.86435529e-05
14.12,5.83601754e-05
14.13,5.80731693e-05
14.14,5.77828439e-05
14.15,5.74895021e-05
14.16,5.71934409e-05
14.17,5.68949505e-05
14.18,5.65943149e-05
14.19,5.62918110e-05
14.20,5.59877093e-05
14.21,5.56822725e-05
14.22,5.53757559e-05
14.23,5.50684067e-05
14.24,5.47604641e-05
14.25,5.44521587e-05
14.26,5.41437131e-05
14.27,5.38353414e-05
14.28,5.35272493e-05
14.29,5.32196343e-05
14.30,5.29126858e-05
14.31,5.26065851e-05
14.32,5.23015055e-05
14.33,5.19976127e-05
14.34,5.16950645e-05
14.35,5.13940117e-05
14.36,5.10945974e-05
14.37,5.07969581e-05
14.38,5.05012232e-05
14.39,5.02075153e-05
14.40,4.99159506e-05
14.41,4.96266390e-05
14.42,4.93396841e-05
14.43,4.90551835e-05
14.44,4.87732292e-05
14.45,4.84939074e-05
14.46,4.82172988e-05
14.47,4.79434792e-05
14.48,4.76725191e-05
14.49,4.74044841e-05
14.50,4.71394353e-05
14.51,4.68774290e-05
14.52,4.66185176e-05
14.53,4.63627490e-05
14.54,4.61101673e-05
14.55,4.58608127e-05
14.56,4.56147218e-05
14.57,4.53719279e-05
14.58,4.51324608e-05
14.59,4.48963471e-05
14.60,4.46636107e-05
14.61,4.44342725e-05
14.62,4.42083506e-05
14.63,4.39858606e-05
14.64,4.37668158e-05
14.65,4.35512270e-05
14.66,4.33391031e-05
14.67,4.31304508e-05
14.68,4.29252747e-05
14.69,4.27235780e-05
14.70,4.25253619e-05
14.71,4.23306261e-05
14.72,4.21393688e-05
14.73,4.19515868e-05
14.74,4.17672756e-05
14.75,4.15864294e-05
14.76,4.14090413e-05
14.77,4.12351033e-05
14.78,4.10646064e-05
14.79,4.08975408e-05
14.80,4.07338956e-05
14.81,4.05736592e-05
14.82,4.04168195e-05
14.83,4.02633633e-05
14.84,4.01132771e-05
14.85,3.99665467e-05
14.86,3.98231573e-05
14.87,3.96830938e-05
14.88,3.95463405e-05
14.89,3.94128814e-05
14.90,3.92827000e-05
14.91,3.91557797e-05
14.92,3.90321034e-05
14.93,3.89116538e-05
14.94,3.87944133e-05
14.95,3.86803640e-05
14.96,3.85694880e-05
14.97,3.84617670e-05
14.98,3.83571824e-05
14.99,3.82557155e-05
15.00,3.81573474e-05
15.01,3.80620589e-05
15.02,3.79698303e-05
15.03,3.78806419e-05
15.04,3.77944734e-05
15.05,3.77113042e-05
15.06,3.76311131e-05
15.07,3.75538784e-05
15.08,3.74795778e-05
15.09,3.74081883e-05
15.10,3.73396860e-05
15.11,3.72740463e-05
15.12,3.72112434e-05
15.13,3.71512503e-05
15.14,3.70940387e-05
15.15,3.70395787e-05
15.16,3.69878389e-05
15.17,3.69387858e-05
15.18,3.68923836e-05
15.19,3.68485945e-05
15.20,3.68073779e-05
15.21,3.67686905e-05
15.22,3.67324861e-05
15.23,3.66987151e-05
15.24,3.66673247e-05
15.25,3.66382584e-05
15.26,3.66114559e-05
15.27,3.65868530e-05
15.28,3.65643813e-05
15.29,3.65439682e-05
15.30,3.65255367e-05
15.31,3.65090057e-05
15.32,3.64942892e-05
15.33,3.64812971e-05
15.34,3.64699350e-05
15.35,3.64601043e-05
15.36,3.64517023e-05
15.37,3.64446228e-05
15.38,3.64387564e-05
15.39,3.64339907e-05
15.40,3.64302116e-05
15.41,3.64273032e-05
15.42,3.64251494e-05
15.43,3.64236345e-05
15.44,3.64226450e-05
15.45,3.64220707e-05
15.46,3.64218065e-05
15.47,3.64217549e-05
15.48,3.64218286e-05
15.49,3.64219530e-05
15.50,3.64220700e-05
15.51,3.64221386e-05
15.52,3.64221338e-05
15.53,3.64220454e-05
15.54,3.64218762e-05
15.55,3.64216413e-05
15.56,3.64213663e-05
15.57,3.64210859e-05
15.58,3.64208436e-05
15.59,3.64206893e-05
15.60,3.64206791e-05
15.61,3.64208740e-05
15.62,3.64213389e-05
15.63,3.64221417e-05
15.64,3.64233524e-05
15.65,3.64250426e-05
15.66,3.64272844e-05
15.67,3.64301503e-05
15.68,3.64337122e-05
15.69,3.64380411e-05
15.70,3.64432065e-05
15.71,3.64492763e-05
15.72,3.64563165e-05
15.73,3.64643905e-05
15.74,3.64735594e-05
15.75,3.64838818e-05
15.76,3.64954131e-05
15.77,3.65082064e-05
15.78,3.65223114e-05
15.79,3.65377752e-05
15.80,3.65546421e-05
15.81,3.65729533e-05
15.82,3.65927475e-05
15.83,3.66140605e-05
15.84,3.66369257e-05
15.85,3.66613738e-05
15.86,3.66874334e-05
15.87,3.67151305e-05
15.88,3.67444891e-05
15.89,3.67755313e-05
15.90,3.68082770e-05
15.91,3.68427447e-05
15.92,3.68789508e-05
15.93,3.69169106e-05
15.94,3.69566378e-05
15.95,3.69981448e-05
15.96,3.70414429e-05
15.97,3.70865426e-05
15.98,3.71334533e-05
15.99,3.71821837e-05
16.00,3.72327419e-05
16.01,3.72851353e-05
16.02,3.73393712e-05
16.03,3.73954563e-05
16.04,3.74533975e-05
16.05,3.75132013e-05
16.06,3.75748743e-05
16.07,3.76384234e-05
16.08,3.77038554e-05
16.09,3.77711777e-05
16.10,3.78403978e-05
16.11,3.79115236e-05
16.12,3.79845635e-05
16.13,3.80595262e-05
16.14,3.81364209e-05
16.15,3.82152573e-05
16.16,3.82960458e-05
16.17,3.83787972e-05
16.18,3.84635229e-05
16.19,3.85502350e-05
16.20,3.86389463e-05
16.21,3.87296701e-05
16.22,3.88224206e-05
16.23,3.89172126e-05
16.24,3.90140616e-05
16.25,3.91129838e-05
16.26,3.92139960e-05
16.27,3.93171160e-05
16.28,3.94223619e-05
16.29,3.95297528e-05
16.30,3.96393086e-05
16.31,3.97510497e-05
16.32,3.98649977e-05
16.33,3.99811747e-05
16.34,4.00996040e-05
16.35,4.02203095e-05
16.36,4.03433162e-05
16.37,4.04686502e-05
16.38,4.05963384e-05
16.39,4.07264087e-05
16.40,4.08588903e-05
16.41,4.09938132e-05
16.42,4.11312083e-05
16.43,4.12711075e-05
16.44,4.14135435e-05
16.45,4.15585498e-05
16.46,4.17061605e-05
16.47,4.18564104e-05
16.48,4.20093351e-05
16.49,4.21649705e-05
16.50,4.23233531e-05
16.51,4.24845199e-05
16.52,4.26485083e-05
16.53,4.28153560e-05
16.54,4.29851011e-05
16.55,4.31577820e-05
16.56,4.33334374e-05
16.57,4.35121061e-05
16.58,4.36938273e-05
16.59,4.38786402e-05
16.60,4.40665841e-05
16.61,4.42576986e-05
16.62,4.44520233e-05
16.63,4.46495978e-05
16.64,4.48504619e-05
16.65,4.50546552e-05
16.66,4.52622175e-05
16.67,4.54731884e-05
16.68,4.56876076e-05
16.69,4.59055147e-05
16.70,4.61269490e-05
16.71,4.63519500e-05
16.72,4.65805568e-05
16.73,4.68128084e-05
16.74,4.70487434e-05
16.75,4.72884002e-05
16.76,4.75318168e-05
16.77,4.77790308e-05
16.78,4.80300793e-05
16.79,4.82849989e-05
16.80,4.85438254e-05
16.81,4.88065941e-05
16.82,4.90733396e-05
16.83,4.93440955e-05
16.84,4.96188946e-05
16.85,4.98977686e-05
16.86,5.01807484e-05
16.87,5.04678634e-05
16.88,5.07591421e-05
16.89,5.10546113e-05
16.90,5.13542966e-05
16.91,5.16582219e-05
16.92,5.19664097e-05
16.93,5.22788804e-05
16.94,5.25956528e-05
16.95,5.29167437e-05
16.96,5.32421675e-05
16.97,5.35719368e-05
16.98,5.39060615e-05
16.99,5.42445492e-05
17.00,5.45874046e-05
17.01,5.49346300e-05
17.02,5.52862245e-05
17.03,5.56421841e-05
17.04,5.60025017e-05
17.05,5.63671666e-05
17.06,5.67361647e-05
17.07,5.71094779e-05
17.08,5.74870845e-05
17.09,5.78689582e-05
17.10,5.82550689e-05
17.11,5.86453815e-05
17.12,5.90398564e-05
17.13,5.94384492e-05
17.14,5.98411100e-05
17.15,6.02477838e-05
17.16,6.06584099e-05
17.17,6.10729218e-05
17.18,6.14912469e-05
17.19,6.19133064e-05
17.20,6.23390148e-05
17.21,6.27682798e-05
17.22,6.32010021e-05
17.23,6.36370750e-05
17.24,6.40763841e-05
17.25,6.45188070e-05
17.26,6.49642132e-05
17.27,6.54124636e-05
17.28,6.58634101e-05
17.29,6.63168957e-05
17.30,6.67727539e-05
17.31,6.72308084e-05
17.32,6.76908728e-05
17.33,6.81527507e-05
17.34,6.86162346e-05
17.35,6.90811065e-05
17.36,6.95471371e-05
17.37,7.00140854e-05
17.38,7.04816990e-05
17.39,7.09497131e-05
17.40,7.14178512e-05
17.41,7.18858237e-05
17.42,7.23533290e-05
17.43,7.28200520e-05
17.44,7.32856651e-05
17.45,7.37498273e-05
17.46,7.42121844e-05
17.47,7.46723689e-05
17.48,7.51300002e-05
17.49,7.55846842e-05
17.50,7.60360138e-05
17.51,7.64835689e-05
17.52,7.69269167e-05
17.53,7.73656117e-05
17.54,7.77991966e-05
17.55,7.82272023e-05
17.56,7.86491488e-05
17.57,7.90645457e-05
17.58,7.94728930e-05
17.59,7.98736823e-05
17.60,8.02663976e-05
17.61,8.06505170e-05
17.62,8.10255135e-05
17.63,8.13908576e-05
17.64,8.17460181e-05
17.65,8.20904652e-05
17.66,8.24236723e-05
17.67,8.27451189e-05
17.68,8.30542932e-05
17.69,8.33506961e-05
17.70,8.36338444e-05
17.71,8.39032752e-05
17.72,8.41585503e-05
17.73,8.43992619e-05
17.74,8.46250384e-05
17.75,8.48355511e-05
17.76,8.50305213e-05
17.77,8.52097277e-05
17.78,8.53730088e-05
17.79,8.55202596e-05
17.80,8.56514276e-05
17.81,8.57665089e-05
17.82,8.58655444e-05
17.83,8.59486155e-05
17.84,8.60158411e-05
17.85,8.60673741e-05
17.86,8.61033978e-05
17.87,8.61241236e-05
17.88,8.61297872e-05
17.89,8.61206467e-05
17.90,8.60969795e-05
17.91,8.60590798e-05
17.92,8.60072567e-05
17.93,8.59418316e-05
17.94,8.58631363e-05
17.95,8.57715113e-05
17.96,8.56673040e-05
17.97,8.55508668e-05
17.98,8.54225562e-05
17.99,8.52827311e-05
18.00,8.51317517e-05
18.01,8.49699781e-05
18.02,8.47977701e-05
18.03,8.46154854e-05
18.04,8.44234794e-05
18.05,8.42221042e-05
18.06,8.40117080e-05
18.07,8.37926350e-05
18.08,8.35652242e-05
18.09,8.33298094e-05
18.10,8.30867190e-05
18.11,8.28362754e-05
18.12,8.25787950e-05
18.13,8.23145877e-05
18.14,8.20439571e-05
18.15,8.17672003e-05
18.16,8.14846077e-05
18.17,8.11964629e-05
18.18,8.09030430e-05
18.19,8.06046180e-05
18.20,8.03014515e-05
18.21,7.99938003e-05
18.22,7.96819144e-05
18.23,7.93660373e-05
18.24,7.90464057e-05
18.25,7.87232501e-05
18.26,7.83967945e-05
18.27,7.80672564e-05
18.28,7.77348473e-05
18.29,7.73997724e-05
18.30,7.70622310e-05
18.31,7.67224165e-05
18.32,7.63805164e-05
18.33,7.60367126e-05
18.34,7.56911814e-05
18.35,7.53440938e-05
18.36,7.49956152e-05
18.37,7.46459059e-05
18.38,7.42951213e-05
18.39,7.39434116e-05
18.40,7.35909221e-05
18.41,7.32377935e-05
18.42,7.28841619e-05
18.43,7.25301587e-05
18.44,7.21759109e-05
18.45,7.18215416e-05
18.46,7.14671692e-05
18.47,7.11129084e-05
18.48,7.07588699e-05
18.49,7.04051606e-05
18.50,7.00518834e-05
18.51,6.96991379e-05
18.52,6.93470200e-05
18.53,6.89956223e-05
18.54,6.86450339e-05
18.55,6.82953408e-05
18.56,6.79466257e-05
18.57,6.75989683e-05
18.58,6.72524453e-05
18.59,6.69071305e-05
18.60,6.65630949e-05
18.61,6.62204068e-05
18.62,6.58791318e-05
18.63,6.55393330e-05
18.64,6.52010708e-05
18.65,6.48644036e-05
18.66,6.45293871e-05
18.67,6.41960750e-05
18.68,6.38645187e-05
18.69,6.35347675e-05
18.70,6.32068688e-05
18.71,6.28808679e-05
18.72,6.25568084e-05
18.73,6.22347319e-05
18.74,6.19146785e-05
18.75,6.15966865e-05
18.76,6.12807927e-05
18.77,6.09670323e-05
18.78,6.06554390e-05
18.79,6.03460452e-05
18.80,6.00388821e-05
18.81,5.97339792e-05
18.82,5.94313652e-05
18.83,5.91310673e-05
18.84,5.88331118e-05
18.85,5.85375237e-05
18.86,5.82443273e-05
18.87,5.79535457e-05
18.88,5.76652012e-05
18.89,5.73793151e-05
18.90,5.70959083e-05
18.91,5.68150005e-05
18.92,5.65366111e-05
18.93,5.62607588e-05
18.94,5.59874617e-05
18.95,5.57167375e-05
18.96,5.54486034e-05
18.97,5.51830762e-05
18.98,5.49201724e-05
18.99,5.46599078e-05
19.00,5.44022983e-05
19.01,5.41473592e-05
19.02,5.38951055e-05
19.03,5.36455521e-05
19.04,5.33987138e-05
19.05,5.31546051e-05
19.06,5.29132406e-05
19.07,5.26746347e-05
19.08,5.24388021e-05
19.09,5.22057575e-05
19.10,5.19755157e-05
19.11,5.17480919e-05
19.12,5.15235012e-05
19.13,5.13017591e-05
19.14,5.10828809e-05
19.15,5.08668825e-05
19.16,5.06537795e-05
19.17,5.04435876e-05
19.18,5.02363229e-05
19.19,5.00320014e-05
19.20,4.98306390e-05
19.21,4.96322521e-05
19.22,4.94368567e-05
19.23,4.92444693e-05
19.24,4.90551062e-05
19.25,4.88687839e-05
19.26,4.86855186e-05
19.27,4.85053268e-05
19.28,4.83282248e-05
19.29,4.81542291e-05
19.30,4.79833559e-05
19.31,4.78156214e-05
19.32,4.76510420e-05
19.33,4.74896337e-05
19.34,4.73314128e-05
19.35,4.71763953e-05
19.36,4.70245973e-05
19.37,4.68760348e-05
19.38,4.67307237e-05
19.39,4.65886801e-05
19.40,4.64499199e-05
19.41,4.63144590e-05
19.42,4.61823136e-05
19.43,4.60534995e-05
19.44,4.59280330e-05
19.45,4.58059302e-05
19.46,4.56872075e-05
19.47,4.55718813e-05
19.48,4.54599682e-05
19.49,4.53514852e-05
19.50,4.52464493e-05
19.51,4.51448779e-05
19.52,4.50467887e-05
19.53,4.49522000e-05
19.54,4.48611301e-05
19.55,4.47735983e-05
19.56,4.46896240e-05
19.57,4.46092274e-05
19.58,4.45324294e-05
19.59,4.44592516e-05
19.60,4.43897163e-05
19.61,4.43238468e-05
19.62,4.42616671e-05
19.63,4.42032024e-05
19.64,4.41484787e-05
19.65,4.40975231e-05
19.66,4.40503637e-05
19.67,4.40070298e-05
19.68,4.39675517e-05
19.69,4.39319612e-05
19.70,4.39002911e-05
19.71,4.38725758e-05
19.72,4.38488511e-05
19.73,4.38291541e-05
19.74,4.38135236e-05
19.75,4.38019996e-05
19.76,4.37946238e-05
19.77,4.37914388e-05
19.78,4.37924886e-05
19.79,4.37978184e-05
19.80,4.38074745e-05
19.81,4.38215043e-05
19.82,4.38399562e-05
19.83,4.38628796e-05
19.84,4.38903245e-05
19.85,4.39223423e-05
19.86,4.39589847e-05
19.87,4.40003043e-05
19.88,4.40463543e-05
19.89,4.40971886e-05
19.90,4.41528613e-05
19.91,4.42134272e-05
19.92,4.42789411e-05
19.93,4.43494583e-05
19.94,4.44250340e-05
19.95,4.45057236e-05
19.96,4.45915824e-05
19.97,4.46826655e-05
19.98,4.47790278e-05
19.99,4.48807236e-05
20.00,4.49878070e-05
20.01,4.51003311e-05
20.02,4.52183483e-05
20.03,4.53419102e-05
20.04,4.54710669e-05
20.05,4.56058674e-05
20.06,4.57463592e-05
20.07,4.58925878e-05
20.08,4.60445970e-05
20.09,4.62024282e-05
20.10,4.63661205e-05
20.11,4.65357102e-05
20.12,4.67112307e-05
20.13,4.68927119e-05
20.14,4.70801803e-05
20.15,4.72736582e-05
20.16,4.74731639e-05
20.17,4.76787107e-05
20.18,4.78903069e-05
20.19,4.81079554e-05
20.20,4.83316531e-05
20.21,4.85613905e-05
20.22,4.87971510e-05
20.23,4.90389111e-05
20.24,4.92866390e-05
20.25,4.95402945e-05
20.26,4.97998288e-05
20.27,5.00651831e-05
20.28,5.03362886e-05
20.29,5.06130657e-05
20.30,5.08954235e-05
20.31,5.11832591e-05
20.32,5.14764565e-05
20.33,5.17748868e-05
20.34,5.20784067e-05
20.35,5.23868584e-05
20.36,5.27000684e-05
20.37,5.30178472e-05
20.38,5.33399886e-05
20.39,5.36662684e-05
20.40,5.39964447e-05
20.41,5.43302563e-05
20.42,5.46674227e-05
20.43,5.50076430e-05
20.44,5.53505958e-05
20.45,5.56959379e-05
20.46,5.60433045e-05
20.47,5.63923082e-05
20.48,5.67425389e-05
20.49,5.70935632e-05
20.50,5.74449241e-05
20.51,5.77961409e-05
20.52,5.81467088e-05
20.53,5.84960993e-05
20.54,5.88437596e-05
20.55,5.91891133e-05
20.56,5.95315604e-05
20.57,5.98704778e-05
20.58,6.02052198e-05
20.59,6.05351188e-05
20.60,6.08594864e-05
20.61,6.11776143e-05
20.62,6.14887754e-05
20.63,6.17922260e-05
20.64,6.20872072e-05
20.65,6.23729470e-05
20.66,6.26486632e-05
20.67,6.29135663e-05
20.68,6.31668630e-05
20.69,6.34077607e-05
20.70,6.36354721e-05
20.71,6.38492224e-05
20.72,6.40482563e-05
20.73,6.42318481e-05
20.74,6.43993151e-05
20.75,6.45500347e-05
20.76,6.46834686e-05
20.77,6.47991909e-05
20.78,6.48968999e-05
20.79,6.49764075e-05
20.80,6.50376281e-05
20.81,6.50805673e-05
20.82,6.51053119e-05
20.83,6.51120215e-05
20.84,6.51009200e-05
20.85,6.50722890e-05
20.86,6.50264603e-05
20.87,6.49638103e-05
20.88,6.48847543e-05
20.89,6.47897411e-05
20.90,6.46792482e-05
20.91,6.45537779e-05
20.92,6.44138524e-05
20.93,6.42600109e-05
20.94,6.40928058e-05
20.95,6.39127993e-05
20.96,6.37205612e-05
20.97,6.35166655e-05
20.98,6.33016887e-05
20.99,6.30762069e-05
21.00,6.28407946e-05
21.01,6.25960223e-05
21.02,6.23424550e-05
21.03,6.20806510e-05
21.04,6.18111604e-05
21.05,6.15345239e-05
21.06,6.12512719e-05
21.07,6.09619237e-05
21.08,6.06669864e-05
21.09,6.03669547e-05
21.10,6.00623102e-05
21.11,5.97535207e-05
21.12,5.94410404e-05
21.13,5.91253090e-05
21.14,5.88067521e-05
21.15,5.84857808e-05
21.16,5.81627919e-05
21.17,5.78381673e-05
21.18,5.75122749e-05
21.19,5.71854679e-05
21.20,5.68580851e-05
21.21,5.65304504e-05
21.22,5.62028731e-05
21.23,5.58756478e-05
21.24,5.55490547e-05
21.25,5.52233599e-05
21.26,5.48988154e-05
21.27,5.45756597e-05
21.28,5.42541179e-05
21.29,5.39344023e-05
21.30,5.36167126e-05
21.31,5.33012364e-05
21.32,5.29881495e-05
21.33,5.26776166e-05
21.34,5.23697913e-05
21.35,5.20648166e-05
21.36,5.17628258e-05
21.37,5.14639422e-05
21.38,5.11682799e-05
21.39,5.08759443e-05
21.40,5.05870322e-05
21.41,5.03016324e-05
21.42,5.00198257e-05
21.43,4.97416859e-05
21.44,4.94672795e-05
21.45,4.91966665e-05
21.46,4.89299006e-05
21.47,4.86670292e-05
21.48,4.84080943e-05
21.49,4.81531322e-05
21.50,4.79021742e-05
