Angle(deg),Theoretical_BER
10.74,3.21180556e-04
10.75,3.21180556e-04
10.76,3.21180556e-04
10.77,3.21180556e-04
10.78,3.21180556e-04
10.79,3.21180556e-04
10.80,3.21180556e-04
10.81,3.21180556e-04
10.82,3.21180556e-04
10.83,3.21180556e-04
10.84,3.21180556e-04
10.85,3.21180556e-04
10.86,3.21180556e-04
10.87,3.21180556e-04
10.88,3.21180556e-04
10.89,3.21180556e-04
10.90,3.21180556e-04
10.91,3.21180556e-04
10.92,3.21180556e-04
10.93,3.21180556e-04
10.94,3.21180556e-04
10.95,3.21180556e-04
10.96,3.21180556e-04
10.97,3.21180556e-04
10.98,3.21180556e-04
10.99,3.21180556e-04
11.00,3.21180556e-04
11.01,3.21180556e-04
11.02,3.21180556e-04
11.03,3.21180556e-04
11.04,3.21180556e-04
11.05,3.21180556e-04
11.06,3.21180556e-04
11.07,3.21180556e-04
11.08,3.21180556e-04
11.09,3.21180556e-04
11.10,3.21180556e-04
11.11,3.21180556e-04
11.12,3.21180556e-04
11.13,3.21180556e-04
11.14,3.21180556e-04
11.15,3.21180556e-04
11.16,3.21180556e-04
11.17,3.21180556e-04
11.18,3.21180556e-04
11.19,3.21180556e-04
11.20,3.21180556e-04
11.21,3.21180556e-04
11.22,3.21180556e-04
11.23,3.21180556e-04
11.24,3.21180556e-04
11.25,3.21180556e-04
11.26,3.21180556e-04
11.27,3.21180556e-04
11.28,3.21180556e-04
11.29,3.21180556e-04
11.30,3.21180556e-04
11.31,3.21180556e-04
11.32,3.21180556e-04
11.33,3.21180556e-04
11.34,3.21180556e-04
11.35,3.21180556e-04
11.36,3.21180556e-04
11.37,3.21180556e-04
11.38,3.21180556e-04
11.39,3.21180556e-04
11.40,3.21180556e-04
11.41,3.21180556e-04
11.42,3.21180556e-04
11.43,3.21180556e-04
11.44,3.21180556e-04
11.45,3.21180556e-04
11.46,3.21180556e-04
11.47,3.21180556e-04
11.48,3.21180556e-04
11.49,3.21180556e-04
11.50,3.21180556e-04
11.51,3.21180556e-04
11.52,3.21180556e-04
11.53,3.21180556e-04
11.54,3.21180556e-04
11.55,3.21180556e-04
11.56,3.21180556e-04
11.57,3.21180556e-04
11.58,3.21180556e-04
11.59,3.21180556e-04
11.60,3.21180556e-04
11.61,3.21180556e-04
11.62,3.21180556e-04
11.63,3.21180556e-04
11.64,3.21180556e-04
11.65,3.21180556e-04
11.66,3.21180556e-04
11.67,3.21180556e-04
11.68,3.21180556e-04
11.69,3.21180556e-04
11.70,3.21180556e-04
11.71,3.21180556e-04
11.72,3.21180556e-04
11.73,3.21180556e-04
11.74,3.21180556e-04
11.75,3.21180556e-04
11.76,3.21180556e-04
11.77,3.21180556e-04
11.78,3.21180556e-04
11.79,3.21180556e-04
11.80,3.21180556e-04
11.81,3.21180556e-04
11.82,3.21180556e-04
11.83,3.21180556e-04
11.84,3.21180556e-04
11.85,3.21180556e-04
11.86,3.21180556e-04
11.87,3.21180556e-04
11.88,3.21180556e-04
11.89,3.21180556e-04
11.90,3.21180556e-04
11.91,3.21180556e-04
11.92,3.21180556e-04
11.93,3.21180556e-04
11.94,3.21180556e-04
11.95,3.21180556e-04
11.96,3.21180556e-04
11.97,3.21180556e-04
11.98,3.21180556e-04
11.99,3.21180556e-04
12.00,3.21180556e-04
12.01,3.21180556e-04
12.02,3.21180556e-04
12.03,3.21180556e-04
12.04,3.21180556e-04
12.05,3.21180556e-04
12.06,3.21180556e-04
12.07,3.21180556e-04
12.08,3.21180556e-04
12.09,3.21180556e-04
12.10,3.21180556e-04
12.11,3.21180556e-04
12.12,3.21180556e-04
12.13,3.21180556e-04
12.14,3.21180556e-04
12.15,3.21180556e-04
12.16,3.21180556e-04
12.17,3.21180556e-04
12.18,3.21180556e-04
12.19,3.21180556e-04
12.20,3.21180556e-04
12.21,3.21180556e-04
12.22,3.21180556e-04
12.23,3.21180556e-04
12.24,3.21180556e-04
12.25,3.21180556e-04
12.26,3.21180556e-04
12.27,3.21180556e-04
12.28,3.21180556e-04
12.29,3.21180556e-04
12.30,3.21180556e-04
12.31,3.21180556e-04
12.32,3.21180556e-04
12.33,3.21180556e-04
12.34,3.21180556e-04
12.35,3.21180556e-04
12.36,3.21180556e-04
12.37,3.21180556e-04
12.38,3.21180556e-04
12.39,3.21180556e-04
12.40,3.21180556e-04
12.41,3.21180556e-04
12.42,3.21180556e-04
12.43,3.21180556e-04
12.44,3.21180556e-04
12.45,3.21180556e-04
12.46,3.21180556e-04
12.47,3.21180556e-04
12.48,3.21180556e-04
12.49,3.21180556e-04
12.50,3.21180556e-04
12.51,3.21180556e-04
12.52,3.21180556e-04
12.53,3.21180556e-04
12.54,3.21180556e-04
12.55,3.21180556e-04
12.56,3.21180556e-04
12.57,3.21180556e-04
12.58,3.21180556e-04
12.59,3.21180556e-04
12.60,3.21180556e-04
12.61,3.21180556e-04
12.62,3.21180556e-04
12.63,3.21180556e-04
12.64,3.21180556e-04
12.65,3.21180556e-04
12.66,3.21180556e-04
12.67,3.21180556e-04
12.68,3.21180556e-04
12.69,3.21180556e-04
12.70,3.21180556e-04
12.71,3.21180556e-04
12.72,3.21180556e-04
12.73,3.21180556e-04
12.74,3.21180556e-04
12.75,3.21180556e-04
12.76,3.21180556e-04
12.77,3.21180556e-04
12.78,3.21180556e-04
12.79,3.21180556e-04
12.80,3.21180556e-04
12.81,3.21180556e-04
12.82,3.21180556e-04
12.83,3.21180556e-04
12.84,3.21180556e-04
12.85,3.21180556e-04
12.86,3.21180556e-04
12.87,3.21180556e-04
12.88,3.21180556e-04
12.89,3.21180556e-04
12.90,3.21180556e-04
12.91,3.21180556e-04
12.92,3.21180556e-04
12.93,3.21180556e-04
12.94,3.21180556e-04
12.95,3.21180556e-04
12.96,3.21180556e-04
12.97,3.21180556e-04
12.98,3.21180556e-04
12.99,3.21180556e-04
13.00,3.21180556e-04
13.01,3.21180556e-04
13.02,3.21180556e-04
13.03,3.21180556e-04
13.04,3.21180556e-04
13.05,3.21180556e-04
13.06,3.21180556e-04
13.07,3.21180556e-04
13.08,3.21180556e-04
13.09,3.21180556e-04
13.10,3.21180556e-04
13.11,3.21180556e-04
13.12,3.21180556e-04
13.13,3.21180556e-04
13.14,3.21180556e-04
13.15,3.21180556e-04
13.16,3.21180556e-04
13.17,3.21180556e-04
13.18,3.21180556e-04
13.19,3.21180556e-04
13.20,3.21180556e-04
13.21,3.21180556e-04
13.22,3.21180556e-04
13.23,3.21180556e-04
13.24,3.21180556e-04
13.25,3.21180556e-04
13.26,3.21180556e-04
13.27,3.21180556e-04
13.28,3.21180556e-04
13.29,3.21180556e-04
13.30,3.21180556e-04
13.31,3.21180556e-04
13.32,3.21180556e-04
13.33,3.21180556e-04
13.34,3.21180556e-04
13.35,3.21180556e-04
13.36,3.21180556e-04
13.37,3.21180556e-04
13.38,3.21180556e-04
13.39,3.21180556e-04
13.40,3.21180556e-04
13.41,3.21180556e-04
13.42,3.21180556e-04
13.43,3.21180556e-04
13.44,3.21180556e-04
13.45,3.21180556e-04
13.46,3.21180556e-04
13.47,3.21180556e-04
13.48,3.21180556e-04
13.49,3.21180556e-04
13.50,3.21180556e-04
13.51,3.21180556e-04
13.52,3.21180556e-04
13.53,3.21180556e-04
13.54,3.21180556e-04
13.55,3.21180556e-04
13.56,3.21180556e-04
13.57,3.21180556e-04
13.58,3.21180556e-04
13.59,3.21180556e-04
13.60,3.21180556e-04
13.61,3.21180556e-04
13.62,3.21180556e-04
13.63,3.21180556e-04
13.64,3.21180556e-04
13.65,3.21180556e-04
13.66,3.21180556e-04
13.67,3.21180556e-04
13.68,3.21180556e-04
13.69,3.21180556e-04
13.70,3.21180556e-04
13.71,3.21180556e-04
13.72,3.21180556e-04
13.73,3.21180556e-04
13.74,3.21180556e-04
13.75,3.21180556e-04
13.76,3.21180556e-04
13.77,3.21180556e-04
13.78,3.21180556e-04
13.79,3.21180556e-04
13.80,3.21180556e-04
13.81,3.21180556e-04
13.82,3.21180556e-04
13.83,3.21180556e-04
13.84,3.21180556e-04
13.85,3.21180556e-04
13.86,3.21180556e-04
13.87,3.21180556e-04
13.88,3.21180556e-04
13.89,3.21180556e-04
13.90,3.21180556e-04
13.91,3.21180556e-04
13.92,3.21180556e-04
13.93,3.21180556e-04
13.94,3.21180556e-04
13.95,3.21180556e-04
13.96,3.21180556e-04
13.97,3.21180556e-04
13.98,3.21180556e-04
13.99,3.21180556e-04
14.00,3.21180556e-04
14.01,3.21180556e-04
14.02,3.21180556e-04
14.03,3.21180556e-04
14.04,3.21180556e-04
14.05,3.21180556e-04
14.06,3.21180556e-04
14.07,3.21180556e-04
14.08,3.21180556e-04
14.09,3.21180556e-04
14.10,3.21180556e-04
14.11,3.21180556e-04
14.12,3.21180556e-04
14.13,3.21180556e-04
14.14,3.21180556e-04
14.15,3.21180556e-04
14.16,3.21180556e-04
14.17,3.21180556e-04
14.18,3.21180556e-04
14.19,3.21180556e-04
14.20,3.21180556e-04
14.21,3.21180556e-04
14.22,3.21180556e-04
14.23,3.21180556e-04
14.24,3.21180556e-04
14.25,3.21180556e-04
14.26,3.21180556e-04
14.27,3.21180556e-04
14.28,3.21180556e-04
14.29,3.21180556e-04
14.30,3.21180556e-04
14.31,3.21180556e-04
14.32,3.21180556e-04
14.33,3.21180556e-04
14.34,3.21180556e-04
14.35,3.21180556e-04
14.36,3.21180556e-04
14.37,3.21180556e-04
14.38,3.21180556e-04
14.39,3.21180556e-04
14.40,3.21180556e-04
14.41,3.21180556e-04
14.42,3.21180556e-04
14.43,3.21180556e-04
14.44,3.21180556e-04
14.45,3.21180556e-04
14.46,3.21180556e-04
14.47,3.21180556e-04
14.48,3.21180556e-04
14.49,3.21180556e-04
14.50,3.21180556e-04
14.51,3.21180556e-04
14.52,3.21180556e-04
14.53,3.21180556e-04
14.54,3.21180556e-04
14.55,3.21180556e-04
14.56,3.21180556e-04
14.57,3.21180556e-04
14.58,3.21180556e-04
14.59,3.21180556e-04
14.60,3.21180556e-04
14.61,3.21180556e-04
14.62,3.21180556e-04
14.63,3.21180556e-04
14.64,3.21180556e-04
14.65,3.21180556e-04
14.66,3.21180556e-04
14.67,3.21180556e-04
14.68,3.21180556e-04
14.69,3.21180556e-04
14.70,3.21180556e-04
14.71,3.21180556e-04
14.72,3.21180556e-04
14.73,3.21180556e-04
14.74,3.21180556e-04
14.75,3.21180556e-04
14.76,3.21180556e-04
14.77,3.21180556e-04
14.78,3.21180556e-04
14.79,3.21180556e-04
14.80,3.21180556e-04
14.81,3.21180556e-04
14.82,3.21180556e-04
14.83,3.21180556e-04
14.84,3.21180556e-04
14.85,3.21180556e-04
14.86,3.21180556e-04
14.87,3.21180556e-04
14.88,3.21180556e-04
14.89,3.21180556e-04
14.90,3.21180556e-04
14.91,3.21180556e-04
14.92,3.21180556e-04
14.93,3.21180556e-04
14.94,3.21180556e-04
14.95,3.21180556e-04
14.96,3.21180556e-04
14.97,3.21180556e-04
14.98,3.21180556e-04
14.99,3.21180556e-04
15.00,3.21180556e-04
15.01,3.21180556e-04
15.02,3.21180556e-04
15.03,3.21180556e-04
15.04,3.21180556e-04
15.05,3.21180556e-04
15.06,3.21180556e-04
15.07,3.21180556e-04
15.08,3.21180556e-04
15.09,3.21180556e-04
15.10,3.21180556e-04
15.11,3.21180556e-04
15.12,3.21180556e-04
15.13,3.21180556e-04
15.14,3.21180556e-04
15.15,3.21180556e-04
15.16,3.21180556e-04
15.17,3.21180556e-04
15.18,3.21180556e-04
15.19,3.21180556e-04
15.20,3.21180556e-04
15.21,3.21180556e-04
15.22,3.21180556e-04
15.23,3.21180556e-04
15.24,3.21180556e-04
15.25,3.21180556e-04
15.26,3.21180556e-04
15.27,3.21180556e-04
15.28,3.21180556e-04
15.29,3.21180556e-04
15.30,3.21180556e-04
15.31,3.21180556e-04
15.32,3.21180556e-04
15.33,3.21180556e-04
15.34,3.21180556e-04
15.35,3.21180556e-04
15.36,3.21180556e-04
15.37,3.21180556e-04
15.38,3.21180556e-04
15.39,3.21180556e-04
15.40,3.21180556e-04
15.41,3.21180556e-04
15.42,3.21180556e-04
15.43,3.21180556e-04
15.44,3.21180556e-04
15.45,3.21180556e-04
15.46,3.21180556e-04
15.47,3.21180556e-04
15.48,3.21180556e-04
15.49,3.21180556e-04
15.50,3.21180556e-04
15.51,3.21180556e-04
15.52,3.21180556e-04
15.53,3.21180556e-04
15.54,3.21180556e-04
15.55,3.21180556e-04
15.56,3.21180556e-04
15.57,3.21180556e-04
15.58,3.21180556e-04
15.59,3.21180556e-04
15.60,3.21180556e-04
15.61,3.21180556e-04
15.62,3.21180556e-04
15.63,3.21180556e-04
15.64,3.21180556e-04
15.65,3.21180556e-04
15.66,3.21180556e-04
15.67,3.21180556e-04
15.68,3.21180556e-04
15.69,3.21180556e-04
15.70,3.21180556e-04
15.71,3.21180556e-04
15.72,3.21180556e-04
15.73,3.21180556e-04
15.74,3.21180556e-04
15.75,3.21180556e-04
15.76,3.21180556e-04
15.77,3.21180556e-04
15.78,3.21180556e-04
15.79,3.21180556e-04
15.80,3.21180556e-04
15.81,3.21180556e-04
15.82,3.21180556e-04
15.83,3.21180556e-04
15.84,3.21180556e-04
15.85,3.21180556e-04
15.86,3.21180556e-04
15.87,3.21180556e-04
15.88,3.21180556e-04
15.89,3.21180556e-04
15.90,3.21180556e-04
15.91,3.21180556e-04
15.92,3.21180556e-04
15.93,3.21180556e-04
15.94,3.21180556e-04
15.95,3.21180556e-04
15.96,3.21180556e-04
15.97,3.21180556e-04
15.98,3.21180556e-04
15.99,3.21180556e-04
16.00,3.21180556e-04
16.01,3.21180556e-04
16.02,3.21180556e-04
16.03,3.21180556e-04
16.04,3.21180556e-04
16.05,3.21180556e-04
16.06,3.21180556e-04
16.07,3.21180556e-04
16.08,3.21180556e-04
16.09,3.21180556e-04
16.10,3.21180556e-04
16.11,3.21180556e-04
16.12,3.21180556e-04
16.13,3.21180556e-04
16.14,3.21180556e-04
16.15,3.21180556e-04
16.16,3.21180556e-04
16.17,3.21180556e-04
16.18,3.21180556e-04
16.19,3.21180556e-04
16.20,3.21180556e-04
16.21,3.21180556e-04
16.22,3.21180556e-04
16.23,3.21180556e-04
16.24,3.21180556e-04
16.25,3.21180556e-04
16.26,3.21180556e-04
16.27,3.21180556e-04
16.28,3.21180556e-04
16.29,3.21180556e-04
16.30,3.21180556e-04
16.31,3.21180556e-04
16.32,3.21180556e-04
16.33,3.21180556e-04
16.34,3.21180556e-04
16.35,3.21180556e-04
16.36,3.21180556e-04
16.37,3.21180556e-04
16.38,3.21180556e-04
16.39,3.21180556e-04
16.40,3.21180556e-04
16.41,3.21180556e-04
16.42,3.21180556e-04
16.43,3.21180556e-04
16.44,3.21180556e-04
16.45,3.21180556e-04
16.46,3.21180556e-04
16.47,3.21180556e-04
16.48,3.21180556e-04
16.49,3.21180556e-04
16.50,3.21180556e-04
16.51,3.21180556e-04
16.52,3.21180556e-04
16.53,3.21180556e-04
16.54,3.21180556e-04
16.55,3.21180556e-04
16.56,3.21180556e-04
16.57,3.21180556e-04
16.58,3.21180556e-04
16.59,3.21180556e-04
16.60,3.21180556e-04
16.61,3.21180556e-04
16.62,3.21180556e-04
16.63,3.21180556e-04
16.64,3.21180556e-04
16.65,3.21180556e-04
16.66,3.21180556e-04
16.67,3.21180556e-04
16.68,3.21180556e-04
16.69,3.21180556e-04
16.70,3.21180556e-04
16.71,3.21180556e-04
16.72,3.21180556e-04
16.73,3.21180556e-04
16.74,3.21180556e-04
16.75,3.21180556e-04
16.76,3.21180556e-04
16.77,3.21180556e-04
16.78,3.21180556e-04
16.79,3.21180556e-04
16.80,3.21180556e-04
16.81,3.21180556e-04
16.82,3.21180556e-04
16.83,3.21180556e-04
16.84,3.21180556e-04
16.85,3.21180556e-04
16.86,3.21180556e-04
16.87,3.21180556e-04
16.88,3.21180556e-04
16.89,3.21180556e-04
16.90,3.21180556e-04
16.91,3.21180556e-04
16.92,3.21180556e-04
16.93,3.21180556e-04
16.94,3.21180556e-04
16.95,3.21180556e-04
16.96,3.21180556e-04
16.97,3.21180556e-04
16.98,3.21180556e-04
16.99,3.21180556e-04
17.00,3.21180556e-04
17.01,3.21180556e-04
17.02,3.21180556e-04
17.03,3.21180556e-04
17.04,3.21180556e-04
17.05,3.21180556e-04
17.06,3.21180556e-04
17.07,3.21180556e-04
17.08,3.21180556e-04
17.09,3.21180556e-04
17.10,3.21180556e-04
17.11,3.21180556e-04
17.12,3.21180556e-04
17.13,3.21180556e-04
17.14,3.21180556e-04
17.15,3.21180556e-04
17.16,3.21180556e-04
17.17,3.21180556e-04
17.18,3.21180556e-04
17.19,3.21180556e-04
17.20,3.21180556e-04
17.21,3.21180556e-04
17.22,3.21180556e-04
17.23,3.21180556e-04
17.24,3.21180556e-04
17.25,3.21180556e-04
17.26,3.21180556e-04
17.27,3.21180556e-04
17.28,3.21180556e-04
17.29,3.21180556e-04
17.30,3.21180556e-04
17.31,3.21180556e-04
17.32,3.21180556e-04
17.33,3.21180556e-04
17.34,3.21180556e-04
17.35,3.21180556e-04
17.36,3.21180556e-04
17.37,3.21180556e-04
17.38,3.21180556e-04
17.39,3.21180556e-04
17.40,3.21180556e-04
17.41,3.21180556e-04
17.42,3.21180556e-04
17.43,3.21180556e-04
17.44,3.21180556e-04
17.45,3.21180556e-04
17.46,3.21180556e-04
17.47,3.21180556e-04
17.48,3.21180556e-04
17.49,3.21180556e-04
17.50,3.21180556e-04
17.51,3.21180556e-04
17.52,3.21180556e-04
17.53,3.21180556e-04
17.54,3.21180556e-04
17.55,3.21180556e-04
17.56,3.21180556e-04
17.57,3.21180556e-04
17.58,3.21180556e-04
17.59,3.21180556e-04
17.60,3.21180556e-04
17.61,3.21180556e-04
17.62,3.21180556e-04
17.63,3.21180556e-04
17.64,3.21180556e-04
17.65,3.21180556e-04
17.66,3.21180556e-04
17.67,3.21180556e-04
17.68,3.21180556e-04
17.69,3.21180556e-04
17.70,3.21180556e-04
17.71,3.21180556e-04
17.72,3.21180556e-04
17.73,3.21180556e-04
17.74,3.21180556e-04
17.75,3.21180556e-04
17.76,3.21180556e-04
17.77,3.21180556e-04
17.78,3.21180556e-04
17.79,3.21180556e-04
17.80,3.21180556e-04
17.81,3.21180556e-04
17.82,3.21180556e-04
17.83,3.21180556e-04
17.84,3.21180556e-04
17.85,3.21180556e-04
17.86,3.21180556e-04
17.87,3.21180556e-04
17.88,3.21180556e-04
17.89,3.21180556e-04
17.90,3.21180556e-04
17.91,3.21180556e-04
17.92,3.21180556e-04
17.93,3.21180556e-04
17.94,3.21180556e-04
17.95,3.21180556e-04
17.96,3.21180556e-04
17.97,3.21180556e-04
17.98,3.21180556e-04
17.99,3.21180556e-04
18.00,3.21180556e-04
18.01,3.21180556e-04
18.02,3.21180556e-04
18.03,3.21180556e-04
18.04,3.21180556e-04
18.05,3.21180556e-04
18.06,3.21180556e-04
18.07,3.21180556e-04
18.08,3.21180556e-04
18.09,3.21180556e-04
18.10,3.21180556e-04
18.11,3.21180556e-04
18.12,3.21180556e-04
18.13,3.21180556e-04
18.14,3.21180556e-04
18.15,3.21180556e-04
18.16,3.21180556e-04
18.17,3.21180556e-04
18.18,3.21180556e-04
18.19,3.21180556e-04
18.20,3.21180556e-04
18.21,3.21180556e-04
18.22,3.21180556e-04
18.23,3.21180556e-04
18.24,3.21180556e-04
18.25,3.21180556e-04
18.26,3.21180556e-04
18.27,3.21180556e-04
18.28,3.21180556e-04
18.29,3.21180556e-04
18.30,3.21180556e-04
18.31,3.21180556e-04
18.32,3.21180556e-04
18.33,3.21180556e-04
18.34,3.21180556e-04
18.35,3.21180556e-04
18.36,3.21180556e-04
18.37,3.21180556e-04
18.38,3.21180556e-04
18.39,3.21180556e-04
18.40,3.21180556e-04
18.41,3.21180556e-04
18.42,3.21180556e-04
18.43,3.21180556e-04
18.44,3.21180556e-04
18.45,3.21180556e-04
18.46,3.21180556e-04
18.47,3.21180556e-04
18.48,3.21180556e-04
18.49,3.21180556e-04
18.50,3.21180556e-04
18.51,3.21180556e-04
18.52,3.21180556e-04
18.53,3.21180556e-04
18.54,3.21180556e-04
18.55,3.21180556e-04
18.56,3.21180556e-04
18.57,3.21180556e-04
18.58,3.21180556e-04
18.59,3.21180556e-04
18.60,3.21180556e-04
18.61,3.21180556e-04
18.62,3.21180556e-04
18.63,3.21180556e-04
18.64,3.21180556e-04
18.65,3.21180556e-04
18.66,3.21180556e-04
18.67,3.21180556e-04
18.68,3.21180556e-04
18.69,3.21180556e-04
18.70,3.21180556e-04
18.71,3.21180556e-04
18.72,3.21180556e-04
18.73,3.21180556e-04
18.74,3.21180556e-04
18.75,3.21180556e-04
18.76,3.21180556e-04
18.77,3.21180556e-04
18.78,3.21180556e-04
18.79,3.21180556e-04
18.80,3.21180556e-04
18.81,3.21180556e-04
18.82,3.21180556e-04
18.83,3.21180556e-04
18.84,3.21180556e-04
18.85,3.21180556e-04
18.86,3.21180556e-04
18.87,3.21180556e-04
18.88,3.21180556e-04
18.89,3.21180556e-04
18.90,3.21180556e-04
18.91,3.21180556e-04
18.92,3.21180556e-04
18.93,3.21180556e-04
18.94,3.21180556e-04
18.95,3.21180556e-04
18.96,3.21180556e-04
18.97,3.21180556e-04
18.98,3.21180556e-04
18.99,3.21180556e-04
19.00,3.21180556e-04
19.01,3.21180556e-04
19.02,3.21180556e-04
19.03,3.21180556e-04
19.04,3.21180556e-04
19.05,3.21180556e-04
19.06,3.21180556e-04
19.07,3.21180556e-04
19.08,3.21180556e-04
19.09,3.21180556e-04
19.10,3.21180556e-04
19.11,3.21180556e-04
19.12,3.21180556e-04
19.13,3.21180556e-04
19.14,3.21180556e-04
19.15,3.21180556e-04
19.16,3.21180556e-04
19.17,3.21180556e-04
19.18,3.21180556e-04
19.19,3.21180556e-04
19.20,3.21180556e-04
19.21,3.21180556e-04
19.22,3.21180556e-04
19.23,3.21180556e-04
19.24,3.21180556e-04
19.25,3.21180556e-04
19.26,3.21180556e-04
19.27,3.21180556e-04
19.28,3.21180556e-04
19.29,3.21180556e-04
19.30,3.21180556e-04
19.31,3.21180556e-04
19.32,3.21180556e-04
19.33,3.21180556e-04
19.34,3.21180556e-04
19.35,3.21180556e-04
19.36,3.21180556e-04
19.37,3.21180556e-04
19.38,3.21180556e-04
19.39,3.21180556e-04
19.40,3.21180556e-04
19.41,3.21180556e-04
19.42,3.21180556e-04
19.43,3.21180556e-04
19.44,3.21180556e-04
19.45,3.21180556e-04
19.46,3.21180556e-04
19.47,3.21180556e-04
19.48,3.21180556e-04
19.49,3.21180556e-04
19.50,3.21180556e-04
19.51,3.21180556e-04
19.52,3.21180556e-04
19.53,3.21180556e-04
19.54,3.21180556e-04
19.55,3.21180556e-04
19.56,3.21180556e-04
19.57,3.21180556e-04
19.58,3.21180556e-04
19.59,3.21180556e-04
19.60,3.21180556e-04
19.61,3.21180556e-04
19.62,3.21180556e-04
19.63,3.21180556e-04
19.64,3.21180556e-04
19.65,3.21180556e-04
19.66,3.21180556e-04
19.67,3.21180556e-04
19.68,3.21180556e-04
19.69,3.21180556e-04
19.70,3.21180556e-04
19.71,3.21180556e-04
19.72,3.21180556e-04
19.73,3.21180556e-04
19.74,3.21180556e-04
19.75,3.21180556e-04
19.76,3.21180556e-04
19.77,3.21180556e-04
19.78,3.21180556e-04
19.79,3.21180556e-04
19.80,3.21180556e-04
19.81,3.21180556e-04
19.82,3.21180556e-04
19.83,3.21180556e-04
19.84,3.21180556e-04
19.85,3.21180556e-04
19.86,3.21180556e-04
19.87,3.21180556e-04
19.88,3.21180556e-04
19.89,3.21180556e-04
19.90,3.21180556e-04
19.91,3.21180556e-04
19.92,3.21180556e-04
19.93,3.21180556e-04
19.94,3.21180556e-04
19.95,3.21180556e-04
19.96,3.21180556e-04
19.97,3.21180556e-04
19.98,3.21180556e-04
19.99,3.21180556e-04
20.00,3.21180556e-04
20.01,3.21180556e-04
20.02,3.21180556e-04
20.03,3.21180556e-04
20.04,3.21180556e-04
20.05,3.21180556e-04
20.06,3.21180556e-04
20.07,3.21180556e-04
20.08,3.21180556e-04
20.09,3.21180556e-04
20.10,3.21180556e-04
20.11,3.21180556e-04
20.12,3.21180556e-04
20.13,3.21180556e-04
20.14,3.21180556e-04
20.15,3.21180556e-04
20.16,3.21180556e-04
20.17,3.21180556e-04
20.18,3.21180556e-04
20.19,3.21180556e-04
20.20,3.21180556e-04
20.21,3.21180556e-04
20.22,3.21180556e-04
20.23,3.21180556e-04
20.24,3.21180556e-04
20.25,3.21180556e-04
20.26,3.21180556e-04
20.27,3.21180556e-04
20.28,3.21180556e-04
20.29,3.21180556e-04
20.30,3.21180556e-04
20.31,3.21180556e-04
20.32,3.21180556e-04
20.33,3.21180556e-04
20.34,3.21180556e-04
20.35,3.21180556e-04
20.36,3.21180556e-04
20.37,3.21180556e-04
20.38,3.21180556e-04
20.39,3.21180556e-04
20.40,3.21180556e-04
20.41,3.21180556e-04
20.42,3.21180556e-04
20.43,3.21180556e-04
20.44,3.21180556e-04
20.45,3.21180556e-04
20.46,3.21180556e-04
20.47,3.21180556e-04
20.48,3.21180556e-04
20.49,3.21180556e-04
20.50,3.21180556e-04
20.51,3.21180556e-04
20.52,3.21180556e-04
20.53,3.21180556e-04
20.54,3.21180556e-04
20.55,3.21180556e-04
20.56,3.21180556e-04
20.57,3.21180556e-04
20.58,3.21180556e-04
20.59,3.21180556e-04
20.60,3.21180556e-04
20.61,3.21180556e-04
20.62,3.21180556e-04
20.63,3.21180556e-04
20.64,3.21180556e-04
20.65,3.21180556e-04
20.66,3.21180556e-04
20.67,3.21180556e-04
20.68,3.21180556e-04
20.69,3.21180556e-04
20.70,3.21180556e-04
20.71,3.21180556e-04
20.72,3.21180556e-04
20.73,3.21180556e-04
20.74,3.21180556e-04
20.75,3.21180556e-04
20.76,3.21180556e-04
20.77,3.21180556e-04
20.78,3.21180556e-04
20.79,3.21180556e-04
20.80,3.21180556e-04
20.81,3.21180556e-04
20.82,3.21180556e-04
20.83,3.21180556e-04
20.84,3.21180556e-04
20.85,3.21180556e-04
20.86,3.21180556e-04
20.87,3.21180556e-04
20.88,3.21180556e-04
20.89,3.21180556e-04
20.90,3.21180556e-04
20.91,3.21180556e-04
20.92,3.21180556e-04
20.93,3.21180556e-04
20.94,3.21180556e-04
20.95,3.21180556e-04
20.96,3.21180556e-04
20.97,3.21180556e-04
20.98,3.21180556e-04
20.99,3.21180556e-04
21.00,3.21180556e-04
21.01,3.21180556e-04
21.02,3.21180556e-04
21.03,3.21180556e-04
21.04,3.21180556e-04
21.05,3.21180556e-04
21.06,3.21180556e-04
21.07,3.21180556e-04
21.08,3.21180556e-04
21.09,3.21180556e-04
21.10,3.21180556e-04
21.11,3.21180556e-04
21.12,3.21180556e-04
21.13,3.21180556e-04
21.14,3.21180556e-04
21.15,3.21180556e-04
21.16,3.21180556e-04
21.17,3.21180556e-04
21.18,3.21180556e-04
21.19,3.21180556e-04
21.20,3.21180556e-04
21.21,3.21180556e-04
21.22,3.21180556e-04
21.23,3.21180556e-04
21.24,3.21180556e-04
21.25,3.21180556e-04
21.26,3.21180556e-04
21.27,3.21180556e-04
21.28,3.21180556e-04
21.29,3.21180556e-04
21.30,3.21180556e-04
21.31,3.21180556e-04
21.32,3.21180556e-04
21.33,3.21180556e-04
21.34,3.21180556e-04
21.35,3.21180556e-04
21.36,3.21180556e-04
21.37,3.21180556e-04
21.38,3.21180556e-04
21.39,3.21180556e-04
21.40,3.21180556e-04
21.41,3.21180556e-04
21.42,3.21180556e-04
21.43,3.21180556e-04
21.44,3.21180556e-04
21.45,3.21180556e-04
21.46,3.21180556e-04
21.47,3.21180556e-04
21.48,3.21180556e-04
