Angle(deg),Theoretical_BER
10.74,8.62726899e-04
10.75,8.74464794e-04
10.76,8.86996176e-04
10.77,9.00371903e-04
10.78,9.14648451e-04
10.79,9.29888479e-04
10.80,9.46161476e-04
10.81,9.63544524e-04
10.82,9.82123164e-04
10.83,1.00199242e-03
10.84,1.02325795e-03
10.85,1.04603744e-03
10.86,1.07046214e-03
10.87,1.09667874e-03
10.88,1.12485147e-03
10.89,1.15516466e-03
10.90,1.18782564e-03
10.91,1.22306825e-03
10.92,1.26115689e-03
10.93,1.30239147e-03
10.94,1.34711315e-03
10.95,1.39571134e-03
10.96,1.44863205e-03
10.97,1.50638800e-03
10.98,1.56957097e-03
10.99,1.63886676e-03
11.00,1.71507375e-03
11.01,1.79912571e-03
11.02,1.89212031e-03
11.03,1.99535487e-03
11.04,2.11037149e-03
11.05,2.23901464e-03
11.06,2.38350514e-03
11.07,2.54653617e-03
11.08,2.73139917e-03
11.09,2.94215061e-03
11.10,3.18383572e-03
11.11,3.46279241e-03
11.12,3.78707006e-03
11.13,4.16701552e-03
11.14,4.61610744e-03
11.15,5.15216657e-03
11.16,5.79914916e-03
11.17,6.58986807e-03
11.18,7.57023326e-03
11.19,8.80606504e-03
11.20,1.03944314e-02
11.21,1.24832994e-02
11.22,1.53072755e-02
11.23,1.92564582e-02
11.24,2.50187386e-02
11.25,3.39009239e-02
11.26,4.86405594e-02
11.27,7.57984028e-02
11.28,1.34553903e-01
11.29,3.02866394e-01
11.30,1.21835687e+00
11.31,2.63504318e+04
11.32,1.18589986e+00
11.33,2.98808356e-01
11.34,1.33350010e-01
11.35,7.52887791e-02
11.36,4.83777611e-02
11.37,3.37468724e-02
11.38,2.49196846e-02
11.39,1.91880017e-02
11.40,1.52570538e-02
11.41,1.24445090e-02
11.42,1.03630790e-02
11.43,8.77968205e-03
11.44,7.54722743e-03
11.45,6.56917519e-03
11.46,5.78003622e-03
11.47,5.13411541e-03
11.48,4.59874350e-03
11.49,4.15006264e-03
11.50,3.77032112e-03
11.51,3.44608967e-03
11.52,3.16705738e-03
11.53,2.92520152e-03
11.54,2.71420417e-03
11.55,2.52903533e-03
11.56,2.36565029e-03
11.57,2.22076678e-03
11.58,2.09169884e-03
11.59,1.97623143e-03
11.60,1.87252471e-03
11.61,1.77904037e-03
11.62,1.69448421e-03
11.63,1.61776115e-03
11.64,1.54793959e-03
11.65,1.48422302e-03
11.66,1.42592725e-03
11.67,1.37246192e-03
11.68,1.32331558e-03
11.69,1.27804338e-03
11.70,1.23625700e-03
11.71,1.19761632e-03
11.72,1.16182247e-03
11.73,1.12861208e-03
11.74,1.09775240e-03
11.75,1.06903723e-03
11.76,1.04228350e-03
11.77,1.01732836e-03
11.78,9.94026695e-04
11.79,9.72249035e-04
11.80,9.51879799e-04
11.81,9.32815782e-04
11.82,9.14964900e-04
11.83,8.98245141e-04
11.84,8.82583715e-04
11.85,8.67916392e-04
11.86,8.54187021e-04
11.87,8.41347248e-04
11.88,8.29356446e-04
11.89,8.18181913e-04
11.90,8.07799391e-04
11.91,7.98194028e-04
11.92,7.89361947e-04
11.93,7.81312701e-04
11.94,7.74073053e-04
11.95,7.67692826e-04
11.96,7.62254036e-04
11.97,7.57885520e-04
11.98,7.54786971e-04
11.99,7.53269897e-04
12.00,7.53830454e-04
12.01,7.57285849e-04
12.02,7.65046442e-04
12.03,7.79702880e-04
12.04,8.06425868e-04
12.05,8.56773381e-04
12.06,9.61130538e-04
12.07,1.22236946e-03
12.08,2.19435975e-03
12.09,1.52350712e-02
12.10,1.26598355e-02
12.11,2.09203007e-03
12.12,1.18949122e-03
12.13,9.36349333e-04
12.14,8.31051353e-04
12.15,7.77441134e-04
12.16,7.46680571e-04
12.17,7.27705713e-04
12.18,7.15546053e-04
12.19,7.07712106e-04
12.20,7.02858001e-04
12.21,7.00218107e-04
12.22,6.99345617e-04
12.23,6.99982008e-04
12.24,7.01988275e-04
12.25,7.05307557e-04
12.26,7.09944866e-04
12.27,7.15956888e-04
12.28,7.23448319e-04
12.29,7.32573042e-04
12.30,7.43539510e-04
12.31,7.56620472e-04
12.32,7.72167784e-04
12.33,7.90633801e-04
12.34,8.12601790e-04
12.35,8.38829224e-04
12.36,8.70310022e-04
12.37,9.08365429e-04
12.38,9.54779291e-04
12.39,1.01200414e-03
12.40,1.08348355e-03
12.41,1.17417217e-03
12.42,1.29140486e-03
12.43,1.44641092e-03
12.44,1.65708451e-03
12.45,1.95336050e-03
12.46,2.38842416e-03
12.47,3.06429536e-03
12.48,4.19747850e-03
12.49,6.31649159e-03
12.50,1.10111681e-02
12.51,2.50875501e-02
12.52,1.12423274e-01
12.53,6.10539168e+00
12.54,6.98323906e-02
12.55,1.98770486e-02
12.56,9.47346845e-03
12.57,5.66873183e-03
12.58,3.86610328e-03
12.59,2.87266362e-03
12.60,2.26784495e-03
12.61,1.87266929e-03
12.62,1.60049743e-03
12.63,1.40524461e-03
12.64,1.26056398e-03
12.65,1.15050806e-03
12.66,1.06496634e-03
12.67,9.97278273e-04
12.68,9.42912304e-04
12.69,8.98699611e-04
12.70,8.62371534e-04
12.71,8.32270589e-04
12.72,8.07164488e-04
12.73,7.86123321e-04
12.74,7.68436621e-04
12.75,7.53556294e-04
12.76,7.41056730e-04
12.77,7.30606651e-04
12.78,7.21949157e-04
12.79,7.14887722e-04
12.80,7.09276704e-04
12.81,7.05015528e-04
12.82,7.02046152e-04
12.83,7.00353900e-04
12.84,6.99972238e-04
12.85,7.00992818e-04
12.86,7.03583286e-04
12.87,7.08017448e-04
12.88,7.14726274e-04
12.89,7.24385992e-04
12.90,7.38075817e-04
12.91,7.57574456e-04
12.92,7.85952954e-04
12.93,8.28856188e-04
12.94,8.97563676e-04
12.95,1.01733327e-03
12.96,1.25474927e-03
12.97,1.83627686e-03
12.98,3.99280331e-03
12.99,3.40264321e-02
13.00,2.52059970e-02
13.01,3.67639777e-03
13.02,1.77806983e-03
13.03,1.24550386e-03
13.04,1.02612038e-03
13.05,9.16285975e-04
13.06,8.54629855e-04
13.07,8.17511755e-04
13.08,7.94257490e-04
13.09,7.79475883e-04
13.10,7.70206964e-04
13.11,7.64717255e-04
13.12,7.61938280e-04
13.13,7.61183761e-04
13.14,7.61997945e-04
13.15,7.64069917e-04
13.16,7.67183022e-04
13.17,7.71183880e-04
13.18,7.75962780e-04
13.19,7.81440923e-04
13.20,7.87561926e-04
13.21,7.94286032e-04
13.22,8.01586103e-04
13.23,8.09444798e-04
13.24,8.17852564e-04
13.25,8.26806191e-04
13.26,8.36307769e-04
13.27,8.46363939e-04
13.28,8.56985349e-04
13.29,8.68186281e-04
13.30,8.79984388e-04
13.31,8.92400542e-04
13.32,9.05458747e-04
13.33,9.19186121e-04
13.34,9.33612939e-04
13.35,9.48772713e-04
13.36,9.64702328e-04
13.37,9.81442212e-04
13.38,9.99036556e-04
13.39,1.01753357e-03
13.40,1.03698579e-03
13.41,1.05745043e-03
13.42,1.07898975e-03
13.43,1.10167158e-03
13.44,1.12556978e-03
13.45,1.15076484e-03
13.46,1.17734455e-03
13.47,1.20540477e-03
13.48,1.23505025e-03
13.49,1.26639559e-03
13.50,1.29956637e-03
13.51,1.33470037e-03
13.52,1.37194899e-03
13.53,1.41147886e-03
13.54,1.45347370e-03
13.55,1.49813642e-03
13.56,1.54569157e-03
13.57,1.59638815e-03
13.58,1.65050281e-03
13.59,1.70834366e-03
13.60,1.77025459e-03
13.61,1.83662038e-03
13.62,1.90787265e-03
13.63,1.98449688e-03
13.64,2.06704060e-03
13.65,2.15612324e-03
13.66,2.25244764e-03
13.67,2.35681398e-03
13.68,2.47013633e-03
13.69,2.59346272e-03
13.70,2.72799933e-03
13.71,2.87514005e-03
13.72,3.03650266e-03
13.73,3.21397331e-03
13.74,3.40976188e-03
13.75,3.62647090e-03
13.76,3.86718242e-03
13.77,4.13556798e-03
13.78,4.43602933e-03
13.79,4.77387983e-03
13.80,5.15558080e-03
13.81,5.58905244e-03
13.82,6.08408781e-03
13.83,6.65291043e-03
13.84,7.31093581e-03
13.85,8.07782648e-03
13.86,8.97897756e-03
13.87,1.00476458e-02
13.88,1.13280618e-02
13.89,1.28800804e-02
13.90,1.47863033e-02
13.91,1.71633007e-02
13.92,2.01798631e-02
13.93,2.40878120e-02
13.94,2.92763093e-02
13.95,3.63726231e-02
13.96,4.64410145e-02
13.97,6.14063165e-02
13.98,8.50471668e-02
13.99,1.25638038e-01
14.00,2.04311906e-01
14.01,3.89363719e-01
14.02,1.01577811e+00
14.03,6.87348111e+00
14.04,1.89862927e+01
14.05,1.41610651e+00
14.06,4.75073362e-01
14.07,2.35470895e-01
14.08,1.40283336e-01
14.09,9.30638169e-02
14.10,6.62609210e-02
14.11,4.95999038e-02
14.12,3.85416477e-02
14.13,3.08290835e-02
14.14,2.52370316e-02
14.15,2.10538051e-02
14.16,1.78430426e-02
14.17,1.53251204e-02
14.18,1.33141450e-02
14.19,1.16826311e-02
14.20,1.03407871e-02
14.21,9.22389121e-03
14.22,8.28433798e-03
14.23,7.48648048e-03
14.24,6.80319856e-03
14.25,6.21356347e-03
14.26,5.70121599e-03
14.27,5.25321954e-03
14.28,4.85923543e-03
14.29,4.51092113e-03
14.30,4.20148500e-03
14.31,3.92535279e-03
14.32,3.67791483e-03
14.33,3.45533252e-03
14.34,3.25438853e-03
14.35,3.07236998e-03
14.36,2.90697640e-03
14.37,2.75624677e-03
14.38,2.61850111e-03
14.39,2.49229350e-03
14.40,2.37637408e-03
14.41,2.26965793e-03
14.42,2.17119968e-03
14.43,2.08017251e-03
14.44,1.99585074e-03
14.45,1.91759539e-03
14.46,1.84484199e-03
14.47,1.77709048e-03
14.48,1.71389653e-03
14.49,1.65486431e-03
14.50,1.59964026e-03
14.51,1.54790784e-03
14.52,1.49938293e-03
14.53,1.45380999e-03
14.54,1.41095870e-03
14.55,1.37062102e-03
14.56,1.33260869e-03
14.57,1.29675105e-03
14.58,1.26289313e-03
14.59,1.23089396e-03
14.60,1.20062514e-03
14.61,1.17196954e-03
14.62,1.14482020e-03
14.63,1.11907930e-03
14.64,1.09465735e-03
14.65,1.07147240e-03
14.66,1.04944935e-03
14.67,1.02851944e-03
14.68,1.00861966e-03
14.69,9.89692394e-04
14.70,9.71685041e-04
14.71,9.54549731e-04
14.72,9.38243135e-04
14.73,9.22726351e-04
14.74,9.07964909e-04
14.75,8.93928910e-04
14.76,8.80593361e-04
14.77,8.67938780e-04
14.78,8.55952204e-04
14.79,8.44628827e-04
14.80,8.33974644e-04
14.81,8.24010775e-04
14.82,8.14780710e-04
14.83,8.06362883e-04
14.84,7.98893429e-04
14.85,7.92609701e-04
14.86,7.87939252e-04
14.87,7.85697793e-04
14.88,7.87580279e-04
14.89,7.97570814e-04
14.90,8.26927726e-04
14.91,9.18660511e-04
14.92,1.37456609e-03
14.93,4.26081502e-02
14.94,1.86028237e-03
14.95,9.57106811e-04
14.96,8.12048513e-04
14.97,7.61598626e-04
14.98,7.37186216e-04
14.99,7.22987615e-04
15.00,7.13797262e-04
15.01,7.07518457e-04
15.02,7.03198252e-04
15.03,7.00379219e-04
15.04,6.98850249e-04
15.05,6.98541051e-04
15.06,6.99476157e-04
15.07,7.01757323e-04
15.08,7.05562264e-04
15.09,7.11155679e-04
15.10,7.18912800e-04
15.11,7.29359162e-04
15.12,7.43234545e-04
15.13,7.61595905e-04
15.14,7.85986754e-04
15.15,8.18725258e-04
15.16,8.63415460e-04
15.17,9.25902353e-04
15.18,1.01617204e-03
15.19,1.15243826e-03
15.20,1.37084509e-03
15.21,1.75171183e-03
15.22,2.50461139e-03
15.23,4.33076232e-03
15.24,1.09166400e-02
15.25,9.06967364e-02
15.26,9.96740633e-02
15.27,1.12457626e-02
15.28,4.39738916e-03
15.29,2.52359567e-03
15.30,1.75481924e-03
15.31,1.36636706e-03
15.32,1.14329642e-03
15.33,1.00361339e-03
15.34,9.10538149e-04
15.35,8.45580369e-04
15.36,7.98621077e-04
15.37,7.63746431e-04
15.38,7.37314453e-04
15.39,7.16984753e-04
15.40,7.01199665e-04
15.41,6.88891850e-04
15.42,6.79312068e-04
15.43,6.71923882e-04
15.44,6.66337145e-04
15.45,6.62264829e-04
15.46,6.59494300e-04
15.47,6.57867831e-04
15.48,6.57269149e-04
15.49,6.57614028e-04
15.50,6.58843654e-04
15.51,6.60919945e-04
15.52,6.63822266e-04
15.53,6.67545180e-04
15.54,6.72096993e-04
15.55,6.77498930e-04
15.56,6.83784837e-04
15.57,6.91001348e-04
15.58,6.99208500e-04
15.59,7.08480779e-04
15.60,7.18908643e-04
15.61,7.30600574e-04
15.62,7.43685735e-04
15.63,7.58317367e-04
15.64,7.74677085e-04
15.65,7.92980300e-04
15.66,8.13483071e-04
15.67,8.36490790e-04
15.68,8.62369261e-04
15.69,8.91558911e-04
15.70,9.24593179e-04
15.71,9.62122523e-04
15.72,1.00494606e-03
15.73,1.05405377e-03
15.74,1.11068341e-03
15.75,1.17639835e-03
15.76,1.25319562e-03
15.77,1.34365823e-03
15.78,1.45117379e-03
15.79,1.58025481e-03
15.80,1.73701808e-03
15.81,1.92992078e-03
15.82,2.17092289e-03
15.83,2.47738369e-03
15.84,2.87527401e-03
15.85,3.40486104e-03
15.86,4.13130687e-03
15.87,5.16570935e-03
15.88,6.71024109e-03
15.89,9.16498835e-03
15.90,1.34157326e-02
15.91,2.17612900e-02
15.92,4.18261807e-02
15.93,1.12989856e-01
15.94,9.16471380e-01
15.95,1.25862520e+00
15.96,1.25522074e-01
15.97,4.45319047e-02
15.98,2.27485014e-02
15.99,1.38817223e-02
16.00,9.42184754e-03
16.01,6.86756717e-03
16.02,5.26989546e-03
16.03,4.20469591e-03
16.04,3.45928333e-03
16.05,2.91746637e-03
16.06,2.51141028e-03
16.07,2.19935328e-03
16.08,1.95444414e-03
16.09,1.75878198e-03
16.10,1.60006113e-03
16.11,1.46959679e-03
16.12,1.36111805e-03
16.13,1.27000560e-03
16.14,1.19279616e-03
16.15,1.12685216e-03
16.16,1.07013650e-03
16.17,1.02105594e-03
16.18,9.78350156e-04
16.19,9.41011855e-04
16.20,9.08228480e-04
16.21,8.79338999e-04
16.22,8.53801532e-04
16.23,8.31168813e-04
16.24,8.11069390e-04
16.25,7.93193105e-04
16.26,7.77279766e-04
16.27,7.63110255e-04
16.28,7.50499499e-04
16.29,7.39290886e-04
16.30,7.29351805e-04
16.31,7.20570092e-04
16.32,7.12851178e-04
16.33,7.06115832e-04
16.34,7.00298382e-04
16.35,6.95345336e-04
16.36,6.91214368e-04
16.37,6.87873610e-04
16.38,6.85301256e-04
16.39,6.83485439e-04
16.40,6.82424431e-04
16.41,6.82127156e-04
16.42,6.82614089e-04
16.43,6.83918598e-04
16.44,6.86088849e-04
16.45,6.89190406e-04
16.46,6.93309763e-04
16.47,6.98559094e-04
16.48,7.05082672e-04
16.49,7.13065584e-04
16.50,7.22745673e-04
16.51,7.34430092e-04
16.52,7.48518570e-04
16.53,7.65536646e-04
16.54,7.86184011e-04
16.55,8.11406304e-04
16.56,8.42504298e-04
16.57,8.81304433e-04
16.58,9.30433482e-04
16.59,9.93776843e-04
16.60,1.07727538e-03
16.61,1.19037996e-03
16.62,1.34886596e-03
16.63,1.58068166e-03
16.64,1.93923733e-03
16.65,2.53730663e-03
16.66,3.64820189e-03
16.67,6.08485383e-03
16.68,1.32563888e-02
16.69,5.54170968e-02
16.70,8.20017452e+00
16.71,4.10992042e-02
16.72,1.14887183e-02
16.73,5.57058712e-03
16.74,3.44119704e-03
16.75,2.44196039e-03
16.76,1.89523657e-03
16.77,1.56455885e-03
16.78,1.34997156e-03
16.79,1.20332086e-03
16.80,1.09908666e-03
16.81,1.02272189e-03
16.82,9.65443646e-04
16.83,9.21696767e-04
16.84,8.87830628e-04
16.85,8.61368650e-04
16.86,8.40585591e-04
16.87,8.24253059e-04
16.88,8.11481113e-04
16.89,8.01616934e-04
16.90,7.94178634e-04
16.91,7.88811511e-04
16.92,7.85259218e-04
16.93,7.83345448e-04
16.94,7.82963645e-04
16.95,7.84073713e-04
16.96,7.86705947e-04
16.97,7.90973915e-04
16.98,7.97100281e-04
16.99,8.05463577e-04
17.00,8.16681740e-04
17.01,8.31764763e-04
17.02,8.52406167e-04
17.03,8.81574916e-04
17.04,9.24817816e-04
17.05,9.93440611e-04
17.06,1.11344415e-03
17.07,1.35611720e-03
17.08,1.98036768e-03
17.09,4.60545979e-03
17.10,8.38574626e-02
17.11,1.24985857e-02
17.12,2.87686501e-03
17.13,1.64050167e-03
17.14,1.26000797e-03
17.15,1.09776270e-03
17.16,1.01602711e-03
17.17,9.70886029e-04
17.18,9.44821344e-04
17.19,9.29730519e-04
17.20,9.21448254e-04
17.21,9.17656328e-04
17.22,9.16982300e-04
17.23,9.18572636e-04
17.24,9.21874923e-04
17.25,9.26519816e-04
17.26,9.32253739e-04
17.27,9.38898858e-04
17.28,9.46328385e-04
17.29,9.54450859e-04
17.30,9.63199859e-04
17.31,9.72527108e-04
17.32,9.82397751e-04
17.33,9.92787058e-04
17.34,1.00367809e-03
17.35,1.01506002e-03
17.36,1.02692691e-03
17.37,1.03927677e-03
17.38,1.05211097e-03
17.39,1.06543365e-03
17.40,1.07925143e-03
17.41,1.09357305e-03
17.42,1.10840923e-03
17.43,1.12377251e-03
17.44,1.13967708e-03
17.45,1.15613880e-03
17.46,1.17317509e-03
17.47,1.19080495e-03
17.48,1.20904892e-03
17.49,1.22792915e-03
17.50,1.24746938e-03
17.51,1.26769503e-03
17.52,1.28863322e-03
17.53,1.31031289e-03
17.54,1.33276484e-03
17.55,1.35602186e-03
17.56,1.38011881e-03
17.57,1.40509278e-03
17.58,1.43098316e-03
17.59,1.45783189e-03
17.60,1.48568353e-03
17.61,1.51458548e-03
17.62,1.54458818e-03
17.63,1.57574532e-03
17.64,1.60811409e-03
17.65,1.64175542e-03
17.66,1.67673427e-03
17.67,1.71311995e-03
17.68,1.75098646e-03
17.69,1.79041284e-03
17.70,1.83148364e-03
17.71,1.87428928e-03
17.72,1.91892665e-03
17.73,1.96549957e-03
17.74,2.01411943e-03
17.75,2.06490588e-03
17.76,2.11798749e-03
17.77,2.17350264e-03
17.78,2.23160038e-03
17.79,2.29244143e-03
17.80,2.35619930e-03
17.81,2.42306151e-03
17.82,2.49323099e-03
17.83,2.56692759e-03
17.84,2.64438984e-03
17.85,2.72587683e-03
17.86,2.81167042e-03
17.87,2.90207762e-03
17.88,2.99743340e-03
17.89,3.09810376e-03
17.90,3.20448923e-03
17.91,3.31702888e-03
17.92,3.43620484e-03
17.93,3.56254745e-03
17.94,3.69664119e-03
17.95,3.83913143e-03
17.96,3.99073220e-03
17.97,4.15223515e-03
17.98,4.32451990e-03
17.99,4.50856602e-03
18.00,4.70546698e-03
18.01,4.91644642e-03
18.02,5.14287720e-03
18.03,5.38630376e-03
18.04,5.64846853e-03
18.05,5.93134316e-03
18.06,6.23716572e-03
18.07,6.56848505e-03
18.08,6.92821404e-03
18.09,7.31969383e-03
18.10,7.74677169e-03
18.11,8.21389585e-03
18.12,8.72623178e-03
18.13,9.28980557e-03
18.14,9.91168192e-03
18.15,1.06001866e-02
18.16,1.13651864e-02
18.17,1.22184450e-02
18.18,1.31740771e-02
18.19,1.42491367e-02
18.20,1.54643827e-02
18.21,1.68452885e-02
18.22,1.84233883e-02
18.23,2.02380928e-02
18.24,2.23391741e-02
18.25,2.47902149e-02
18.26,2.76734763e-02
18.27,3.10968905e-02
18.28,3.52043105e-02
18.29,4.01908728e-02
18.30,4.63266087e-02
18.31,5.39937856e-02
18.32,6.37479214e-02
18.33,7.64213169e-02
18.34,9.33066747e-02
18.35,1.16500303e-01
18.36,1.49585595e-01
18.37,1.99105016e-01
18.38,2.78061665e-01
18.39,4.15415017e-01
18.40,6.86977446e-01
18.41,1.34779563e+00
18.42,3.75365709e+00
18.43,3.42481441e+01
18.44,3.28742479e+01
18.45,3.70278155e+00
18.46,1.33680673e+00
18.47,6.82972817e-01
18.48,4.13530874e-01
18.49,2.77029771e-01
18.50,1.98479937e-01
18.51,1.49178763e-01
18.52,1.16220902e-01
18.53,9.31066182e-02
18.54,7.62732241e-02
18.55,6.36352761e-02
18.56,5.39061476e-02
18.57,4.62571170e-02
18.58,4.01348688e-02
18.59,3.51585411e-02
18.60,3.10590285e-02
18.61,2.76418216e-02
18.62,2.47635018e-02
18.63,2.23164447e-02
18.64,2.02186117e-02
18.65,1.84065830e-02
18.66,1.68307081e-02
18.67,1.54516680e-02
18.68,1.42379991e-02
18.69,1.31642823e-02
18.70,1.22098011e-02
18.71,1.13575354e-02
18.72,1.05933969e-02
18.73,9.90564377e-03
18.74,9.28442651e-03
18.75,8.72143359e-03
18.76,8.20961198e-03
18.77,7.74294525e-03
18.78,7.31627594e-03
18.79,6.92516252e-03
18.80,6.56576336e-03
18.81,6.23474206e-03
18.82,5.92918978e-03
18.83,5.64656110e-03
18.84,5.38462092e-03
18.85,5.14140009e-03
18.86,4.91515837e-03
18.87,4.70435321e-03
18.88,4.50761339e-03
18.89,4.32371669e-03
18.90,4.15157089e-03
18.91,3.99019752e-03
18.92,3.83871793e-03
18.93,3.69634132e-03
18.94,3.56235441e-03
18.95,3.43611249e-03
18.96,3.31703170e-03
18.97,3.20458220e-03
18.98,3.09828236e-03
18.99,2.99769354e-03
19.00,2.90241558e-03
19.01,2.81208283e-03
19.02,2.72636067e-03
19.03,2.64494233e-03
19.04,2.56754624e-03
19.05,2.49391355e-03
19.06,2.42380595e-03
19.07,2.35700381e-03
19.08,2.29330438e-03
19.09,2.23252033e-03
19.10,2.17447833e-03
19.11,2.11901780e-03
19.12,2.06598988e-03
19.13,2.01525634e-03
19.14,1.96668875e-03
19.15,1.92016763e-03
19.16,1.87558174e-03
19.17,1.83282740e-03
19.18,1.79180791e-03
19.19,1.75243299e-03
19.20,1.71461830e-03
19.21,1.67828498e-03
19.22,1.64335924e-03
19.23,1.60977199e-03
19.24,1.57745854e-03
19.25,1.54635822e-03
19.26,1.51641418e-03
19.27,1.48757308e-03
19.28,1.45978489e-03
19.29,1.43300267e-03
19.30,1.40718240e-03
19.31,1.38228279e-03
19.32,1.35826517e-03
19.33,1.33509332e-03
19.34,1.31273341e-03
19.35,1.29115386e-03
19.36,1.27032535e-03
19.37,1.25022068e-03
19.38,1.23081487e-03
19.39,1.21208509e-03
19.40,1.19401078e-03
19.41,1.17657374e-03
19.42,1.15975833e-03
19.43,1.14355172e-03
19.44,1.12794428e-03
19.45,1.11293017e-03
19.46,1.09850808e-03
19.47,1.08468238e-03
19.48,1.07146471e-03
19.49,1.05887631e-03
19.50,1.04695148e-03
19.51,1.03574278e-03
19.52,1.02532909e-03
19.53,1.01582834e-03
19.54,1.00741854e-03
19.55,1.00037352e-03
19.56,9.95126724e-04
19.57,9.92391222e-04
19.58,9.93400631e-04
19.59,1.00043312e-03
19.60,1.01807410e-03
19.61,1.05670060e-03
19.62,1.14410705e-03
19.63,1.37737263e-03
19.64,2.31440345e-03
19.65,1.95036515e-02
19.66,8.01367796e-03
19.67,1.90775148e-03
19.68,1.25769619e-03
19.69,1.06193844e-03
19.70,9.75552178e-04
19.71,9.28510365e-04
19.72,8.99205634e-04
19.73,8.79208773e-04
19.74,8.64697436e-04
19.75,8.53753442e-04
19.76,8.45349554e-04
19.77,8.38919985e-04
19.78,8.34161839e-04
19.79,8.30938511e-04
19.80,8.29232994e-04
19.81,8.29128812e-04
19.82,8.30809225e-04
19.83,8.34572021e-04
19.84,8.40861735e-04
19.85,8.50325907e-04
19.86,8.63908923e-04
19.87,8.83009396e-04
19.88,9.09751459e-04
19.89,9.47471890e-04
19.90,1.00164170e-03
19.91,1.08172674e-03
19.92,1.20526236e-03
19.93,1.40775586e-03
19.94,1.77032906e-03
19.95,2.51350105e-03
19.96,4.42711250e-03
19.97,1.23037479e-02
19.98,2.07484149e-01
19.99,4.26774393e-02
20.00,7.66993302e-03
20.01,3.43364212e-03
20.02,2.13804635e-03
20.03,1.57708156e-03
20.04,1.28396090e-03
20.05,1.11145927e-03
20.06,1.00124441e-03
20.07,9.26462086e-04
20.08,8.73353815e-04
20.09,8.34281095e-04
20.10,8.04729622e-04
20.11,7.81894998e-04
20.12,7.63963107e-04
20.13,7.49720961e-04
20.14,7.38335378e-04
20.15,7.29221656e-04
20.16,7.21962817e-04
20.17,7.16258413e-04
20.18,7.11891253e-04
20.19,7.08705337e-04
20.20,7.06591012e-04
20.21,7.05474938e-04
20.22,7.05313332e-04
20.23,7.06087567e-04
20.24,7.07801501e-04
20.25,7.10480186e-04
20.26,7.14169745e-04
20.27,7.18938333e-04
20.28,7.24878180e-04
20.29,7.32108859e-04
20.30,7.40781950e-04
20.31,7.51087484e-04
20.32,7.63262643e-04
20.33,7.77603488e-04
20.34,7.94480774e-04
20.35,8.14361443e-04
20.36,8.37838128e-04
20.37,8.65670165e-04
20.38,8.98841462e-04
20.39,9.38643558e-04
20.40,9.86797156e-04
20.41,1.04563388e-03
20.42,1.11837488e-03
20.43,1.20957003e-03
20.44,1.32581287e-03
20.45,1.47694846e-03
20.46,1.67820448e-03
20.47,1.95414970e-03
20.48,2.34651768e-03
20.49,2.93089739e-03
20.50,3.85595547e-03
20.51,5.44807183e-03
20.52,8.54390791e-03
20.53,1.58634634e-02
20.54,4.09058253e-02
20.55,2.84876087e-01
20.56,6.64905357e-01
20.57,5.39024045e-02
20.58,1.86514807e-02
20.59,9.55607689e-03
20.60,5.92162230e-03
20.61,4.11273670e-03
20.62,3.08383097e-03
20.63,2.44338125e-03
20.64,2.01794722e-03
20.65,1.72111521e-03
20.66,1.50590839e-03
20.67,1.34500739e-03
20.68,1.22164680e-03
20.69,1.12507606e-03
20.70,1.04814487e-03
20.71,9.85948374e-04
20.72,9.35032001e-04
20.73,8.92906547e-04
20.74,8.57742580e-04
20.75,8.28172194e-04
20.76,8.03157138e-04
20.77,7.81899147e-04
20.78,7.63777777e-04
20.79,7.48306597e-04
20.80,7.35101903e-04
20.81,7.23860164e-04
20.82,7.14341710e-04
20.83,7.06359019e-04
20.84,6.99768530e-04
20.85,6.94465336e-04
20.86,6.90380437e-04
20.87,6.87480558e-04
20.88,6.85770914e-04
20.89,6.85301788e-04
20.90,6.86180621e-04
20.91,6.88592699e-04
20.92,6.92836126e-04
20.93,6.99381813e-04
20.94,7.08979723e-04
20.95,7.22855583e-04
20.96,7.43096765e-04
20.97,7.73466266e-04
20.98,8.21286402e-04
20.99,9.02360212e-04
21.00,1.05615492e-03
21.01,1.40564825e-03
21.02,2.51290052e-03
21.03,1.07563760e-02
21.04,9.26299499e-02
21.05,4.31557998e-03
21.06,1.79255221e-03
21.07,1.20942432e-03
21.08,9.89227452e-04
21.09,8.84763887e-04
21.10,8.28566622e-04
21.11,7.96151139e-04
21.12,7.76901531e-04
21.13,7.65614885e-04
21.14,7.59502584e-04
21.15,7.56965505e-04
21.16,7.57037867e-04
21.17,7.59112926e-04
21.18,7.62798411e-04
21.19,7.67836077e-04
21.20,7.74054873e-04
21.21,7.81342641e-04
21.22,7.89628465e-04
21.23,7.98871399e-04
21.24,8.09053120e-04
21.25,8.20173104e-04
21.26,8.32245446e-04
21.27,8.45296806e-04
21.28,8.59365143e-04
21.29,8.74499026e-04
21.30,8.90757380e-04
21.31,9.08209593e-04
21.32,9.26935924e-04
21.33,9.47028188e-04
21.34,9.68590708e-04
21.35,9.91741547e-04
21.36,1.01661403e-03
21.37,1.04335859e-03
21.38,1.07214498e-03
21.39,1.10316495e-03
21.40,1.13663536e-03
21.41,1.17280199e-03
21.42,1.21194395e-03
21.43,1.25437912e-03
21.44,1.30047052e-03
21.45,1.35063407e-03
21.46,1.40534795e-03
21.47,1.46516401e-03
21.48,1.53072162e-03
