Angle(deg),Theoretical_BER
10.74,1.57093943e-05
10.75,1.56850899e-05
10.76,1.56608583e-05
10.77,1.56366995e-05
10.78,1.56126131e-05
10.79,1.55885988e-05
10.80,1.55646565e-05
10.81,1.55407858e-05
10.82,1.55169866e-05
10.83,1.54932586e-05
10.84,1.54696015e-05
10.85,1.54460151e-05
10.86,1.54224992e-05
10.87,1.53990535e-05
10.88,1.53756778e-05
10.89,1.53523718e-05
10.90,1.53291353e-05
10.91,1.53059681e-05
10.92,1.52828699e-05
10.93,1.52598405e-05
10.94,1.52368797e-05
10.95,1.52139872e-05
10.96,1.51911629e-05
10.97,1.51684064e-05
10.98,1.51457175e-05
10.99,1.51230961e-05
11.00,1.51005419e-05
11.01,1.50780546e-05
11.02,1.50556342e-05
11.03,1.50332802e-05
11.04,1.50109925e-05
11.05,1.49887710e-05
11.06,1.49666153e-05
11.07,1.49445252e-05
11.08,1.49225006e-05
11.09,1.49005412e-05
11.10,1.48786469e-05
11.11,1.48568173e-05
11.12,1.48350523e-05
11.13,1.48133516e-05
11.14,1.47917152e-05
11.15,1.47701426e-05
11.16,1.47486339e-05
11.17,1.47271886e-05
11.18,1.47058067e-05
11.19,1.46844879e-05
11.20,1.46632321e-05
11.21,1.46420389e-05
11.22,1.46209083e-05
11.23,1.45998400e-05
11.24,1.45788338e-05
11.25,1.45578895e-05
11.26,1.45370070e-05
11.27,1.45161860e-05
11.28,1.44954263e-05
11.29,1.44747277e-05
11.30,1.44540901e-05
11.31,1.44335132e-05
11.32,1.44129969e-05
11.33,1.43925409e-05
11.34,1.43721452e-05
11.35,1.43518094e-05
11.36,1.43315334e-05
11.37,1.43113170e-05
11.38,1.42911601e-05
11.39,1.42710624e-05
11.40,1.42510237e-05
11.41,1.42310439e-05
11.42,1.42111229e-05
11.43,1.41912603e-05
11.44,1.41714561e-05
11.45,1.41517100e-05
11.46,1.41320218e-05
11.47,1.41123915e-05
11.48,1.40928188e-05
11.49,1.40733036e-05
11.50,1.40538456e-05
11.51,1.40344447e-05
11.52,1.40151007e-05
11.53,1.39958135e-05
11.54,1.39765828e-05
11.55,1.39574086e-05
11.56,1.39382906e-05
11.57,1.39192287e-05
11.58,1.39002226e-05
11.59,1.38812723e-05
11.60,1.38623776e-05
11.61,1.38435383e-05
11.62,1.38247542e-05
11.63,1.38060252e-05
11.64,1.37873511e-05
11.65,1.37687318e-05
11.66,1.37501671e-05
11.67,1.37316568e-05
11.68,1.37132007e-05
11.69,1.36947988e-05
11.70,1.36764508e-05
11.71,1.36581567e-05
11.72,1.36399162e-05
11.73,1.36217292e-05
11.74,1.36035955e-05
11.75,1.35855150e-05
11.76,1.35674875e-05
11.77,1.35495129e-05
11.78,1.35315911e-05
11.79,1.35137218e-05
11.80,1.34959049e-05
11.81,1.34781404e-05
11.82,1.34604280e-05
11.83,1.34427675e-05
11.84,1.34251589e-05
11.85,1.34076020e-05
11.86,1.33900967e-05
11.87,1.33726427e-05
11.88,1.33552401e-05
11.89,1.33378885e-05
11.90,1.33205880e-05
11.91,1.33033383e-05
11.92,1.32861392e-05
11.93,1.32689908e-05
11.94,1.32518928e-05
11.95,1.32348451e-05
11.96,1.32178475e-05
11.97,1.32008999e-05
11.98,1.31840023e-05
11.99,1.31671544e-05
12.00,1.31503561e-05
12.01,1.31336073e-05
12.02,1.31169078e-05
12.03,1.31002576e-05
12.04,1.30836564e-05
12.05,1.30671042e-05
12.06,1.30506009e-05
12.07,1.30341462e-05
12.08,1.30177402e-05
12.09,1.30013825e-05
12.10,1.29850733e-05
12.11,1.29688122e-05
12.12,1.29525992e-05
12.13,1.29364341e-05
12.14,1.29203169e-05
12.15,1.29042474e-05
12.16,1.28882254e-05
12.17,1.28722510e-05
12.18,1.28563238e-05
12.19,1.28404440e-05
12.20,1.28246112e-05
12.21,1.28088254e-05
12.22,1.27930865e-05
12.23,1.27773943e-05
12.24,1.27617488e-05
12.25,1.27461499e-05
12.26,1.27305973e-05
12.27,1.27150910e-05
12.28,1.26996310e-05
12.29,1.26842170e-05
12.30,1.26688490e-05
12.31,1.26535268e-05
12.32,1.26382504e-05
12.33,1.26230196e-05
12.34,1.26078343e-05
12.35,1.25926945e-05
12.36,1.25776000e-05
12.37,1.25625507e-05
12.38,1.25475465e-05
12.39,1.25325873e-05
12.40,1.25176730e-05
12.41,1.25028035e-05
12.42,1.24879787e-05
12.43,1.24731985e-05
12.44,1.24584627e-05
12.45,1.24437714e-05
12.46,1.24291243e-05
12.47,1.24145215e-05
12.48,1.23999627e-05
12.49,1.23854479e-05
12.50,1.23709770e-05
12.51,1.23565499e-05
12.52,1.23421665e-05
12.53,1.23278268e-05
12.54,1.23135305e-05
12.55,1.22992777e-05
12.56,1.22850682e-05
12.57,1.22709019e-05
12.58,1.22567788e-05
12.59,1.22426987e-05
12.60,1.22286616e-05
12.61,1.22146674e-05
12.62,1.22007160e-05
12.63,1.21868073e-05
12.64,1.21729412e-05
12.65,1.21591176e-05
12.66,1.21453365e-05
12.67,1.21315977e-05
12.68,1.21179012e-05
12.69,1.21042469e-05
12.70,1.20906347e-05
12.71,1.20770646e-05
12.72,1.20635363e-05
12.73,1.20500500e-05
12.74,1.20366054e-05
12.75,1.20232025e-05
12.76,1.20098413e-05
12.77,1.19965216e-05
12.78,1.19832434e-05
12.79,1.19700066e-05
12.80,1.19568111e-05
12.81,1.19436569e-05
12.82,1.19305438e-05
12.83,1.19174718e-05
12.84,1.19044409e-05
12.85,1.18914509e-05
12.86,1.18785018e-05
12.87,1.18655935e-05
12.88,1.18527259e-05
12.89,1.18398990e-05
12.90,1.18271127e-05
12.91,1.18143670e-05
12.92,1.18016617e-05
12.93,1.17889968e-05
12.94,1.17763723e-05
12.95,1.17637881e-05
12.96,1.17512440e-05
12.97,1.17387401e-05
12.98,1.17262763e-05
12.99,1.17138525e-05
13.00,1.17014687e-05
13.01,1.16891247e-05
13.02,1.16768207e-05
13.03,1.16645563e-05
13.04,1.16523318e-05
13.05,1.16401468e-05
13.06,1.16280015e-05
13.07,1.16158958e-05
13.08,1.16038295e-05
13.09,1.15918027e-05
13.10,1.15798153e-05
13.11,1.15678672e-05
13.12,1.15559584e-05
13.13,1.15440889e-05
13.14,1.15322585e-05
13.15,1.15204673e-05
13.16,1.15087151e-05
13.17,1.14970020e-05
13.18,1.14853279e-05
13.19,1.14736927e-05
13.20,1.14620964e-05
13.21,1.14505390e-05
13.22,1.14390204e-05
13.23,1.14275405e-05
13.24,1.14160994e-05
13.25,1.14046969e-05
13.26,1.13933331e-05
13.27,1.13820079e-05
13.28,1.13707212e-05
13.29,1.13594731e-05
13.30,1.13482635e-05
13.31,1.13370923e-05
13.32,1.13259595e-05
13.33,1.13148651e-05
13.34,1.13038090e-05
13.35,1.12927912e-05
13.36,1.12818117e-05
13.37,1.12708705e-05
13.38,1.12599675e-05
13.39,1.12491026e-05
13.40,1.12382759e-05
13.41,1.12274873e-05
13.42,1.12167369e-05
13.43,1.12060245e-05
13.44,1.11953501e-05
13.45,1.11847138e-05
13.46,1.11741154e-05
13.47,1.11635550e-05
13.48,1.11530326e-05
13.49,1.11425481e-05
13.50,1.11321015e-05
13.51,1.11216928e-05
13.52,1.11113220e-05
13.53,1.11009890e-05
13.54,1.10906939e-05
13.55,1.10804366e-05
13.56,1.10702171e-05
13.57,1.10600354e-05
13.58,1.10498914e-05
13.59,1.10397853e-05
13.60,1.10297169e-05
13.61,1.10196862e-05
13.62,1.10096933e-05
13.63,1.09997381e-05
13.64,1.09898206e-05
13.65,1.09799409e-05
13.66,1.09700989e-05
13.67,1.09602946e-05
13.68,1.09505279e-05
13.69,1.09407990e-05
13.70,1.09311078e-05
13.71,1.09214543e-05
13.72,1.09118386e-05
13.73,1.09022605e-05
13.74,1.08927201e-05
13.75,1.08832175e-05
13.76,1.08737526e-05
13.77,1.08643254e-05
13.78,1.08549360e-05
13.79,1.08455843e-05
13.80,1.08362703e-05
13.81,1.08269942e-05
13.82,1.08177558e-05
13.83,1.08085552e-05
13.84,1.07993925e-05
13.85,1.07902676e-05
13.86,1.07811805e-05
13.87,1.07721313e-05
13.88,1.07631200e-05
13.89,1.07541465e-05
13.90,1.07452111e-05
13.91,1.07363135e-05
13.92,1.07274540e-05
13.93,1.07186325e-05
13.94,1.07098490e-05
13.95,1.07011035e-05
13.96,1.06923962e-05
13.97,1.06837270e-05
13.98,1.06750959e-05
13.99,1.06665031e-05
14.00,1.06579484e-05
14.01,1.06494321e-05
14.02,1.06409540e-05
14.03,1.06325143e-05
14.04,1.06241130e-05
14.05,1.06157501e-05
14.06,1.06074257e-05
14.07,1.05991398e-05
14.08,1.05908925e-05
14.09,1.05826838e-05
14.10,1.05745138e-05
14.11,1.05663824e-05
14.12,1.05582899e-05
14.13,1.05502362e-05
14.14,1.05422214e-05
14.15,1.05342455e-05
14.16,1.05263086e-05
14.17,1.05184108e-05
14.18,1.05105522e-05
14.19,1.05027327e-05
14.20,1.04949525e-05
14.21,1.04872116e-05
14.22,1.04795101e-05
14.23,1.04718481e-05
14.24,1.04642257e-05
14.25,1.04566428e-05
14.26,1.04490997e-05
14.27,1.04415964e-05
14.28,1.04341329e-05
14.29,1.04267094e-05
14.30,1.04193259e-05
14.31,1.04119825e-05
14.32,1.04046793e-05
14.33,1.03974164e-05
14.34,1.03901940e-05
14.35,1.03830120e-05
14.36,1.03758706e-05
14.37,1.03687698e-05
14.38,1.03617099e-05
14.39,1.03546909e-05
14.40,1.03477128e-05
14.41,1.03407759e-05
14.42,1.03338802e-05
14.43,1.03270258e-05
14.44,1.03202128e-05
14.45,1.03134414e-05
14.46,1.03067117e-05
14.47,1.03000238e-05
14.48,1.02933778e-05
14.49,1.02867739e-05
14.50,1.02802122e-05
14.51,1.02736928e-05
14.52,1.02672158e-05
14.53,1.02607814e-05
14.54,1.02543898e-05
14.55,1.02480410e-05
14.56,1.02417352e-05
14.57,1.02354726e-05
14.58,1.02292533e-05
14.59,1.02230775e-05
14.60,1.02169453e-05
14.61,1.02108569e-05
14.62,1.02048125e-05
14.63,1.01988121e-05
14.64,1.01928561e-05
14.65,1.01869445e-05
14.66,1.01810775e-05
14.67,1.01752553e-05
14.68,1.01694782e-05
14.69,1.01637461e-05
14.70,1.01580595e-05
14.71,1.01524184e-05
14.72,1.01468230e-05
14.73,1.01412736e-05
14.74,1.01357704e-05
14.75,1.01303134e-05
14.76,1.01249031e-05
14.77,1.01195395e-05
14.78,1.01142229e-05
14.79,1.01089535e-05
14.80,1.01037315e-05
14.81,1.00985572e-05
14.82,1.00934308e-05
14.83,1.00883525e-05
14.84,1.00833225e-05
14.85,1.00783412e-05
14.86,1.00734087e-05
14.87,1.00685253e-05
14.88,1.00636913e-05
14.89,1.00589070e-05
14.90,1.00541725e-05
14.91,1.00494882e-05
14.92,1.00448543e-05
14.93,1.00402711e-05
14.94,1.00357390e-05
14.95,1.00312581e-05
14.96,1.00268288e-05
14.97,1.00224514e-05
14.98,1.00181262e-05
14.99,1.00138535e-05
15.00,1.00096336e-05
15.01,1.00054668e-05
15.02,1.00013535e-05
15.03,9.99729395e-06
15.04,9.99328856e-06
15.05,9.98933764e-06
15.06,9.98544154e-06
15.07,9.98160061e-06
15.08,9.97781522e-06
15.09,9.97408572e-06
15.10,9.97041251e-06
15.11,9.96679595e-06
15.12,9.96323642e-06
15.13,9.95973434e-06
15.14,9.95629008e-06
15.15,9.95290406e-06
15.16,9.94957670e-06
15.17,9.94630841e-06
15.18,9.94309961e-06
15.19,9.93995076e-06
15.20,9.93686228e-06
15.21,9.93383462e-06
15.22,9.93086826e-06
15.23,9.92796364e-06
15.24,9.92512125e-06
15.25,9.92234156e-06
15.26,9.91962507e-06
15.27,9.91697227e-06
15.28,9.91438368e-06
15.29,9.91185980e-06
15.30,9.90940117e-06
15.31,9.90700832e-06
15.32,9.90468179e-06
15.33,9.90242213e-06
15.34,9.90022991e-06
15.35,9.89810570e-06
15.36,9.89605008e-06
15.37,9.89406365e-06
15.38,9.89214701e-06
15.39,9.89030077e-06
15.40,9.88852556e-06
15.41,9.88682201e-06
15.42,9.88519077e-06
15.43,9.88363250e-06
15.44,9.88214787e-06
15.45,9.88073757e-06
15.46,9.87940228e-06
15.47,9.87814271e-06
15.48,9.87695959e-06
15.49,9.87585364e-06
15.50,9.87482562e-06
15.51,9.87387627e-06
15.52,9.87300638e-06
15.53,9.87221673e-06
15.54,9.87150813e-06
15.55,9.87088138e-06
15.56,9.87033732e-06
15.57,9.86987679e-06
15.58,9.86950066e-06
15.59,9.86920980e-06
15.60,9.86900512e-06
15.61,9.86888751e-06
15.62,9.86885790e-06
15.63,9.86891724e-06
15.64,9.86906649e-06
15.65,9.86930663e-06
15.66,9.86963866e-06
15.67,9.87006360e-06
15.68,9.87058247e-06
15.69,9.87119634e-06
15.70,9.87190629e-06
15.71,9.87271340e-06
15.72,9.87361879e-06
15.73,9.87462361e-06
15.74,9.87572901e-06
15.75,9.87693618e-06
15.76,9.87824631e-06
15.77,9.87966065e-06
15.78,9.88118043e-06
15.79,9.88280694e-06
15.80,9.88454148e-06
15.81,9.88638537e-06
15.82,9.88833998e-06
15.83,9.89040667e-06
15.84,9.89258685e-06
15.85,9.89488197e-06
15.86,9.89729347e-06
15.87,9.89982286e-06
15.88,9.90247166e-06
15.89,9.90524142e-06
15.90,9.90813373e-06
15.91,9.91115019e-06
15.92,9.91429247e-06
15.93,9.91756224e-06
15.94,9.92096122e-06
15.95,9.92449116e-06
15.96,9.92815385e-06
15.97,9.93195112e-06
15.98,9.93588483e-06
15.99,9.93995688e-06
16.00,9.94416921e-06
16.01,9.94852381e-06
16.02,9.95302270e-06
16.03,9.95766795e-06
16.04,9.96246166e-06
16.05,9.96740600e-06
16.06,9.97250317e-06
16.07,9.97775540e-06
16.08,9.98316501e-06
16.09,9.98873434e-06
16.10,9.99446579e-06
16.11,1.00003618e-05
16.12,1.00064249e-05
16.13,1.00126576e-05
16.14,1.00190626e-05
16.15,1.00256425e-05
16.16,1.00324000e-05
16.17,1.00393380e-05
16.18,1.00464592e-05
16.19,1.00537667e-05
16.20,1.00612635e-05
16.21,1.00689524e-05
16.22,1.00768368e-05
16.23,1.00849197e-05
16.24,1.00932046e-05
16.25,1.01016946e-05
16.26,1.01103932e-05
16.27,1.01193039e-05
16.28,1.01284304e-05
16.29,1.01377762e-05
16.30,1.01473452e-05
16.31,1.01571411e-05
16.32,1.01671679e-05
16.33,1.01774297e-05
16.34,1.01879306e-05
16.35,1.01986747e-05
16.36,1.02096665e-05
16.37,1.02209103e-05
16.38,1.02324107e-05
16.39,1.02441724e-05
16.40,1.02562001e-05
16.41,1.02684987e-05
16.42,1.02810733e-05
16.43,1.02939289e-05
16.44,1.03070708e-05
16.45,1.03205045e-05
16.46,1.03342354e-05
16.47,1.03482693e-05
16.48,1.03626120e-05
16.49,1.03772694e-05
16.50,1.03922477e-05
16.51,1.04075532e-05
16.52,1.04231922e-05
16.53,1.04391716e-05
16.54,1.04554980e-05
16.55,1.04721784e-05
16.56,1.04892201e-05
16.57,1.05066303e-05
16.58,1.05244167e-05
16.59,1.05425870e-05
16.60,1.05611491e-05
16.61,1.05801114e-05
16.62,1.05994822e-05
16.63,1.06192702e-05
16.64,1.06394843e-05
16.65,1.06601336e-05
16.66,1.06812276e-05
16.67,1.07027759e-05
16.68,1.07247886e-05
16.69,1.07472758e-05
16.70,1.07702481e-05
16.71,1.07937164e-05
16.72,1.08176918e-05
16.73,1.08421858e-05
16.74,1.08672102e-05
16.75,1.08927774e-05
16.76,1.09188997e-05
16.77,1.09455902e-05
16.78,1.09728621e-05
16.79,1.10007292e-05
16.80,1.10292057e-05
16.81,1.10583062e-05
16.82,1.10880456e-05
16.83,1.11184395e-05
16.84,1.11495040e-05
16.85,1.11812555e-05
16.86,1.12137110e-05
16.87,1.12468882e-05
16.88,1.12808052e-05
16.89,1.13154808e-05
16.90,1.13509342e-05
16.91,1.13871856e-05
16.92,1.14242554e-05
16.93,1.14621652e-05
16.94,1.15009369e-05
16.95,1.15405933e-05
16.96,1.15811581e-05
16.97,1.16226555e-05
16.98,1.16651109e-05
16.99,1.17085504e-05
17.00,1.17530009e-05
17.01,1.17984905e-05
17.02,1.18450480e-05
17.03,1.18927036e-05
17.04,1.19414882e-05
17.05,1.19914340e-05
17.06,1.20425746e-05
17.07,1.20949443e-05
17.08,1.21485792e-05
17.09,1.22035165e-05
17.10,1.22597947e-05
17.11,1.23174541e-05
17.12,1.23765361e-05
17.13,1.24370840e-05
17.14,1.24991427e-05
17.15,1.25627589e-05
17.16,1.26279810e-05
17.17,1.26948595e-05
17.18,1.27634467e-05
17.19,1.28337972e-05
17.20,1.29059678e-05
17.21,1.29800176e-05
17.22,1.30560080e-05
17.23,1.31340032e-05
17.24,1.32140700e-05
17.25,1.32962779e-05
17.26,1.33806995e-05
17.27,1.34674106e-05
17.28,1.35564901e-05
17.29,1.36480206e-05
17.30,1.37420881e-05
17.31,1.38387826e-05
17.32,1.39381982e-05
17.33,1.40404331e-05
17.34,1.41455901e-05
17.35,1.42537767e-05
17.36,1.43651057e-05
17.37,1.44796947e-05
17.38,1.45976675e-05
17.39,1.47191534e-05
17.40,1.48442881e-05
17.41,1.49732140e-05
17.42,1.51060806e-05
17.43,1.52430447e-05
17.44,1.53842712e-05
17.45,1.55299334e-05
17.46,1.56802133e-05
17.47,1.58353027e-05
17.48,1.59954032e-05
17.49,1.61607274e-05
17.50,1.63314991e-05
17.51,1.65079545e-05
17.52,1.66903425e-05
17.53,1.68789259e-05
17.54,1.70739826e-05
17.55,1.72758057e-05
17.56,1.74847057e-05
17.57,1.77010108e-05
17.58,1.79250686e-05
17.59,1.81572474e-05
17.60,1.83979378e-05
17.61,1.86475541e-05
17.62,1.89065360e-05
17.63,1.91753511e-05
17.64,1.94544962e-05
17.65,1.97445001e-05
17.66,2.00459261e-05
17.67,2.03593742e-05
17.68,2.06854847e-05
17.69,2.10249411e-05
17.70,2.13784735e-05
17.71,2.17468630e-05
17.72,2.21309456e-05
17.73,2.25316169e-05
17.74,2.29498375e-05
17.75,2.33866386e-05
17.76,2.38431285e-05
17.77,2.43204991e-05
17.78,2.48200343e-05
17.79,2.53431183e-05
17.80,2.58912449e-05
17.81,2.64660286e-05
17.82,2.70692161e-05
17.83,2.77026997e-05
17.84,2.83685320e-05
17.85,2.90689428e-05
17.86,2.98063570e-05
17.87,3.05834163e-05
17.88,3.14030027e-05
17.89,3.22682646e-05
17.90,3.31826478e-05
17.91,3.41499291e-05
17.92,3.51742558e-05
17.93,3.62601896e-05
17.94,3.74127578e-05
17.95,3.86375115e-05
17.96,3.99405919e-05
17.97,4.13288079e-05
17.98,4.28097249e-05
17.99,4.43917676e-05
18.00,4.60843404e-05
18.01,4.78979671e-05
18.02,4.98444547e-05
18.03,5.19370857e-05
18.04,5.41908453e-05
18.05,5.66226900e-05
18.06,5.92518673e-05
18.07,6.21002972e-05
18.08,6.51930307e-05
18.09,6.85588015e-05
18.10,7.22306960e-05
18.11,7.62469687e-05
18.12,8.06520421e-05
18.13,8.54977400e-05
18.14,9.08448182e-05
18.15,9.67648771e-05
18.16,1.03342771e-04
18.17,1.10679663e-04
18.18,1.18896941e-04
18.19,1.28141266e-04
18.20,1.38591160e-04
18.21,1.50465692e-04
18.22,1.64036051e-04
18.23,1.79641163e-04
18.24,1.97709059e-04
18.25,2.18786542e-04
18.26,2.43581044e-04
18.27,2.73020764e-04
18.28,3.08342817e-04
18.29,3.51225344e-04
18.30,4.03990571e-04
18.31,4.69925938e-04
18.32,5.53808809e-04
18.33,6.62796838e-04
18.34,8.08007062e-04
18.35,1.00746740e-03
18.36,1.29199444e-03
18.37,1.71785236e-03
18.38,2.39686573e-03
18.39,3.57808138e-03
18.40,5.91347361e-03
18.41,1.15964030e-02
18.42,3.22864252e-02
18.43,2.94534131e-01
18.44,2.82718842e-01
18.45,3.18489001e-02
18.46,1.15018941e-02
18.47,5.87902587e-03
18.48,3.56186704e-03
18.49,2.38797815e-03
18.50,1.71246088e-03
18.51,1.28847741e-03
18.52,1.00504380e-03
18.53,8.06263377e-04
18.54,6.61497590e-04
18.55,5.52811961e-04
18.56,4.69141707e-04
18.57,4.03359955e-04
18.58,3.50708280e-04
18.59,3.07911330e-04
18.60,2.72654843e-04
18.61,2.43266068e-04
18.62,2.18511627e-04
18.63,1.97465970e-04
18.64,1.79423576e-04
18.65,1.63839045e-04
18.66,1.50285390e-04
18.67,1.38424475e-04
18.68,1.27985717e-04
18.69,1.18750516e-04
18.70,1.10540713e-04
18.71,1.03209937e-04
18.72,9.66370317e-05
18.73,9.07210186e-05
18.74,8.53771933e-05
18.75,8.05340776e-05
18.76,7.61310163e-05
18.77,7.21162688e-05
18.78,6.84454813e-05
18.79,6.50804571e-05
18.80,6.19881584e-05
18.81,5.91398923e-05
18.82,5.65106427e-05
18.83,5.40785191e-05
18.84,5.18242994e-05
18.85,4.97310489e-05
18.86,4.77838012e-05
18.87,4.59692900e-05
18.88,4.42757226e-05
18.89,4.26925874e-05
18.90,4.12104909e-05
18.91,3.98210176e-05
18.92,3.85166107e-05
18.93,3.72904687e-05
18.94,3.61364566e-05
18.95,3.50490293e-05
18.96,3.40231647e-05
18.97,3.30543054e-05
18.98,3.21383085e-05
18.99,3.12714006e-05
19.00,3.04501394e-05
19.01,2.96713793e-05
19.02,2.89322411e-05
19.03,2.82300857e-05
19.04,2.75624899e-05
19.05,2.69272264e-05
19.06,2.63222441e-05
19.07,2.57456525e-05
19.08,2.51957064e-05
19.09,2.46707926e-05
19.10,2.41694187e-05
19.11,2.36902015e-05
19.12,2.32318584e-05
19.13,2.27931983e-05
19.14,2.23731139e-05
19.15,2.19705748e-05
19.16,2.15846213e-05
19.17,2.12143584e-05
19.18,2.08589508e-05
19.19,2.05176182e-05
19.20,2.01896309e-05
19.21,1.98743060e-05
19.22,1.95710039e-05
19.23,1.92791248e-05
19.24,1.89981061e-05
19.25,1.87274195e-05
19.26,1.84665682e-05
19.27,1.82150855e-05
19.28,1.79725318e-05
19.29,1.77384931e-05
19.30,1.75125792e-05
19.31,1.72944223e-05
19.32,1.70836750e-05
19.33,1.68800092e-05
19.34,1.66831150e-05
19.35,1.64926993e-05
19.36,1.63084846e-05
19.37,1.61302084e-05
19.38,1.59576219e-05
19.39,1.57904893e-05
19.40,1.56285868e-05
19.41,1.54717023e-05
19.42,1.53196342e-05
19.43,1.51721911e-05
19.44,1.50291910e-05
19.45,1.48904609e-05
19.46,1.47558361e-05
19.47,1.46251600e-05
19.48,1.44982832e-05
19.49,1.43750636e-05
19.50,1.42553657e-05
19.51,1.41390602e-05
19.52,1.40260236e-05
19.53,1.39161384e-05
19.54,1.38092921e-05
19.55,1.37053773e-05
19.56,1.36042914e-05
19.57,1.35059362e-05
19.58,1.34102179e-05
19.59,1.33170467e-05
19.60,1.32263367e-05
19.61,1.31380054e-05
19.62,1.30519741e-05
19.63,1.29681672e-05
19.64,1.28865123e-05
19.65,1.28069399e-05
19.66,1.27293834e-05
19.67,1.26537789e-05
19.68,1.25800649e-05
19.69,1.25081826e-05
19.70,1.24380753e-05
19.71,1.23696887e-05
19.72,1.23029705e-05
19.73,1.22378704e-05
19.74,1.21743401e-05
19.75,1.21123331e-05
19.76,1.20518046e-05
19.77,1.19927116e-05
19.78,1.19350127e-05
19.79,1.18786678e-05
19.80,1.18236385e-05
19.81,1.17698877e-05
19.82,1.17173798e-05
19.83,1.16660802e-05
19.84,1.16159556e-05
19.85,1.15669742e-05
19.86,1.15191049e-05
19.87,1.14723179e-05
19.88,1.14265844e-05
19.89,1.13818766e-05
19.90,1.13381676e-05
19.91,1.12954315e-05
19.92,1.12536431e-05
19.93,1.12127784e-05
19.94,1.11728137e-05
19.95,1.11337266e-05
19.96,1.10954951e-05
19.97,1.10580980e-05
19.98,1.10215148e-05
19.99,1.09857257e-05
20.00,1.09507115e-05
20.01,1.09164536e-05
20.02,1.08829341e-05
20.03,1.08501355e-05
20.04,1.08180410e-05
20.05,1.07866341e-05
20.06,1.07558991e-05
20.07,1.07258206e-05
20.08,1.06963838e-05
20.09,1.06675742e-05
20.10,1.06393778e-05
20.11,1.06117812e-05
20.12,1.05847710e-05
20.13,1.05583346e-05
20.14,1.05324596e-05
20.15,1.05071339e-05
20.16,1.04823460e-05
20.17,1.04580845e-05
20.18,1.04343384e-05
20.19,1.04110970e-05
20.20,1.03883500e-05
20.21,1.03660873e-05
20.22,1.03442992e-05
20.23,1.03229761e-05
20.24,1.03021089e-05
20.25,1.02816885e-05
20.26,1.02617062e-05
20.27,1.02421536e-05
20.28,1.02230225e-05
20.29,1.02043047e-05
20.30,1.01859926e-05
20.31,1.01680786e-05
20.32,1.01505553e-05
20.33,1.01334156e-05
20.34,1.01166524e-05
20.35,1.01002590e-05
20.36,1.00842288e-05
20.37,1.00685554e-05
20.38,1.00532326e-05
20.39,1.00382542e-05
20.40,1.00236143e-05
20.41,1.00093073e-05
20.42,9.99532736e-06
20.43,9.98166916e-06
20.44,9.96832736e-06
20.45,9.95529677e-06
20.46,9.94257234e-06
20.47,9.93014918e-06
20.48,9.91802248e-06
20.49,9.90618760e-06
20.50,9.89463999e-06
20.51,9.88337524e-06
20.52,9.87238902e-06
20.53,9.86167714e-06
20.54,9.85123551e-06
20.55,9.84106015e-06
20.56,9.83114717e-06
20.57,9.82149278e-06
20.58,9.81209329e-06
20.59,9.80294511e-06
20.60,9.79404474e-06
20.61,9.78538875e-06
20.62,9.77697382e-06
20.63,9.76879670e-06
20.64,9.76085422e-06
20.65,9.75314331e-06
20.66,9.74566096e-06
20.67,9.73840424e-06
20.68,9.73137029e-06
20.69,9.72455632e-06
20.70,9.71795962e-06
20.71,9.71157755e-06
20.72,9.70540753e-06
20.73,9.69944703e-06
20.74,9.69369362e-06
20.75,9.68814490e-06
20.76,9.68279855e-06
20.77,9.67765228e-06
20.78,9.67270390e-06
20.79,9.66795124e-06
20.80,9.66339221e-06
20.81,9.65902475e-06
20.82,9.65484688e-06
20.83,9.65085664e-06
20.84,9.64705215e-06
20.85,9.64343155e-06
20.86,9.63999306e-06
20.87,9.63673491e-06
20.88,9.63365541e-06
20.89,9.63075289e-06
20.90,9.62802574e-06
20.91,9.62547237e-06
20.92,9.62309127e-06
20.93,9.62088094e-06
20.94,9.61883991e-06
20.95,9.61696679e-06
20.96,9.61526020e-06
20.97,9.61371880e-06
20.98,9.61234129e-06
20.99,9.61112641e-06
21.00,9.61007293e-06
21.01,9.60917965e-06
21.02,9.60844541e-06
21.03,9.60786909e-06
21.04,9.60744959e-06
21.05,9.60718586e-06
21.06,9.60707685e-06
21.07,9.60712157e-06
21.08,9.60731905e-06
21.09,9.60766835e-06
21.10,9.60816855e-06
21.11,9.60881879e-06
21.12,9.60961819e-06
21.13,9.61056593e-06
21.14,9.61166122e-06
21.15,9.61290327e-06
21.16,9.61429136e-06
21.17,9.61582474e-06
21.18,9.61750273e-06
21.19,9.61932465e-06
21.20,9.62128986e-06
21.21,9.62339774e-06
21.22,9.62564769e-06
21.23,9.62803913e-06
21.24,9.63057151e-06
21.25,9.63324430e-06
21.26,9.63605700e-06
21.27,9.63900911e-06
21.28,9.64210018e-06
21.29,9.64532976e-06
21.30,9.64869744e-06
21.31,9.65220280e-06
21.32,9.65584548e-06
21.33,9.65962512e-06
21.34,9.66354137e-06
21.35,9.66759391e-06
21.36,9.67178245e-06
21.37,9.67610670e-06
21.38,9.68056641e-06
21.39,9.68516133e-06
21.40,9.68989123e-06
21.41,9.69475592e-06
21.42,9.69975520e-06
21.43,9.70488890e-06
21.44,9.71015688e-06
21.45,9.71555900e-06
21.46,9.72109514e-06
21.47,9.72676520e-06
21.48,9.73256911e-06
