Angle(deg),f(R)
32.27,9.49552245e+03
32.28,9.48683918e+03
32.29,9.49379645e+03
32.30,9.51664305e+03
32.31,9.55625123e+03
32.32,9.61426093e+03
32.33,9.69332309e+03
32.34,9.79749816e+03
32.35,9.93291118e+03
32.36,1.01088513e+04
32.37,1.03396799e+04
32.38,1.06482899e+04
32.39,1.10727269e+04
32.40,1.16797508e+04
32.41,1.25950756e+04
32.42,1.40786016e+04
32.43,1.67412575e+04
32.44,2.23161340e+04
32.45,3.74817026e+04
32.46,1.10114782e+05
32.47,8.87915701e+06
32.48,1.72111474e+05
32.49,4.52858730e+04
32.50,2.49010778e+04
32.51,1.81501457e+04
32.52,1.51447285e+04
32.53,1.35750614e+04
32.54,1.26733770e+04
32.55,1.21252593e+04
32.56,1.17826641e+04
32.57,1.15685488e+04
32.58,1.14397178e+04
32.59,1.13705619e+04
32.60,1.13452866e+04
32.61,1.13539491e+04
32.62,1.13903595e+04
32.63,1.14509894e+04
32.64,1.15345204e+04
32.65,1.16419431e+04
32.66,1.17773851e+04
32.67,1.19503369e+04
32.68,1.21812644e+04
32.69,1.25170328e+04
32.70,1.30810187e+04
32.71,1.42860001e+04
32.72,1.82887625e+04
32.73,6.40286461e+04
32.74,7.44395748e+04
32.75,1.91051572e+04
32.76,1.50970152e+04
32.77,1.41314840e+04
32.78,1.38428229e+04
32.79,1.37912587e+04
32.80,1.38469464e+04
32.81,1.39606014e+04
32.82,1.41102948e+04
32.83,1.42851626e+04
32.84,1.44794151e+04
32.85,1.46898239e+04
32.86,1.49145569e+04
32.87,1.51525946e+04
32.88,1.54034192e+04
32.89,1.56668397e+04
32.90,1.59428903e+04
32.91,1.62317686e+04
32.92,1.65337980e+04
32.93,1.68494043e+04
32.94,1.71791010e+04
32.95,1.75234807e+04
32.96,1.78832104e+04
32.97,1.82590299e+04
32.98,1.86517517e+04
32.99,1.90622628e+04
33.00,1.94915281e+04
33.01,1.99405945e+04
33.02,2.04105963e+04
33.03,2.09027616e+04
33.04,2.14184200e+04
33.05,2.19590105e+04
33.06,2.25260921e+04
33.07,2.31213540e+04
33.08,2.37466282e+04
33.09,2.44039036e+04
33.10,2.50953417e+04
33.11,2.58232939e+04
33.12,2.65903216e+04
33.13,2.73992189e+04
33.14,2.82530376e+04
33.15,2.91551160e+04
33.16,3.01091117e+04
33.17,3.11190382e+04
33.18,3.21893077e+04
33.19,3.33247786e+04
33.20,3.45308112e+04
33.21,3.58133303e+04
33.22,3.71788987e+04
33.23,3.86348006e+04
33.24,4.01891392e+04
33.25,4.18509492e+04
33.26,4.36303283e+04
33.27,4.55385911e+04
33.28,4.75884487e+04
33.29,4.97942210e+04
33.30,5.21720873e+04
33.31,5.47403833e+04
33.32,5.75199557e+04
33.33,6.05345859e+04
33.34,6.38115005e+04
33.35,6.73819875e+04
33.36,7.12821457e+04
33.37,7.55538003e+04
33.38,8.02456285e+04
33.39,8.54145519e+04
33.40,9.11274708e+04
33.41,9.74634390e+04
33.42,1.04516413e+05
33.43,1.12398754e+05
33.44,1.21245732e+05
33.45,1.31221365e+05
33.46,1.42526077e+05
33.47,1.55406843e+05
33.48,1.70170791e+05
33.49,1.87203683e+05
33.50,2.06995366e+05
33.51,2.30175392e+05
33.52,2.57563704e+05
33.53,2.90244150e+05
33.54,3.29673389e+05
33.55,3.77846062e+05
33.56,4.37552103e+05
33.57,5.12789974e+05
33.58,6.09453947e+05
33.59,7.36524687e+05
33.60,9.08233045e+05
33.61,1.14822500e+06
33.62,1.49816045e+06
33.63,2.03709182e+06
33.64,2.93036855e+06
33.65,4.57341018e+06
33.66,8.11833326e+06
33.67,1.82204067e+07
33.68,7.23819282e+07
33.69,1.60883064e+12
33.70,7.43635594e+07
33.71,1.84680959e+07
33.72,8.19172458e+06
33.73,4.60437525e+06
33.74,2.94622613e+06
33.75,2.04627235e+06
33.76,1.50394559e+06
33.77,1.15210452e+06
33.78,9.10961771e+05
33.79,7.38518013e+05
33.80,6.10955703e+05
33.81,5.13950899e+05
33.82,4.38469434e+05
33.83,3.78584797e+05
33.84,3.30278308e+05
33.85,2.90746916e+05
33.86,2.57987217e+05
33.87,2.30536546e+05
33.88,2.07306841e+05
33.89,1.87475150e+05
33.90,1.70409728e+05
33.91,1.55619106e+05
33.92,1.42716305e+05
33.93,1.31393270e+05
33.94,1.21402314e+05
33.95,1.12542459e+05
33.96,1.04649251e+05
33.97,9.75870745e+04
33.98,9.12432907e+04
33.99,8.55237203e+04
34.00,8.03491281e+04
34.01,7.56524653e+04
34.02,7.13766882e+04
34.03,6.74730182e+04
34.04,6.38995458e+04
34.05,6.06201012e+04
34.06,5.76033371e+04
34.07,5.48219766e+04
34.08,5.22521953e+04
34.09,4.98731101e+04
34.10,4.76663539e+04
34.11,4.56157206e+04
34.12,4.37068670e+04
34.13,4.19270620e+04
34.14,4.02649735e+04
34.15,3.87104885e+04
34.16,3.72545591e+04
34.17,3.58890704e+04
34.18,3.46067280e+04
34.19,3.34009601e+04
34.20,3.22658338e+04
34.21,3.11959819e+04
34.22,3.01865395e+04
34.23,2.92330891e+04
34.24,2.83316119e+04
34.25,2.74784459e+04
34.26,2.66702487e+04
34.27,2.59039647e+04
34.28,2.51767965e+04
34.29,2.44861795e+04
34.30,2.38297590e+04
34.31,2.32053707e+04
34.32,2.26110230e+04
34.33,2.20448805e+04
34.34,2.15052510e+04
34.35,2.09905722e+04
34.36,2.04994010e+04
34.37,2.00304036e+04
34.38,1.95823463e+04
34.39,1.91540884e+04
34.40,1.87445746e+04
34.41,1.83528296e+04
34.42,1.79779528e+04
34.43,1.76191140e+04
34.44,1.72755497e+04
34.45,1.69465610e+04
34.46,1.66315117e+04
34.47,1.63298284e+04
34.48,1.60410010e+04
34.49,1.57645863e+04
34.50,1.55002129e+04
34.51,1.52475908e+04
34.52,1.50065247e+04
34.53,1.47769353e+04
34.54,1.45588913e+04
34.55,1.43526582e+04
34.56,1.41587753e+04
34.57,1.39781764e+04
34.58,1.38123901e+04
34.59,1.36638783e+04
34.60,1.35366383e+04
34.61,1.34373259e+04
34.62,1.33774909e+04
34.63,1.33783820e+04
34.64,1.34823517e+04
34.65,1.37836862e+04
34.66,1.45284721e+04
34.67,1.65394621e+04
34.68,2.41326949e+04
34.69,1.16702789e+05
34.70,1.30288088e+05
34.71,2.42871242e+04
34.72,1.60620883e+04
34.73,1.37473859e+04
34.74,1.27479421e+04
34.75,1.22054783e+04
34.76,1.18660789e+04
34.77,1.16333814e+04
34.78,1.14646994e+04
34.79,1.13392097e+04
34.80,1.12462939e+04
34.81,1.11807145e+04
34.82,1.11404747e+04
34.83,1.11258826e+04
34.84,1.11392477e+04
34.85,1.11850047e+04
34.86,1.12702351e+04
34.87,1.14057023e+04
34.88,1.16076853e+04
34.89,1.19012149e+04
34.90,1.23259527e+04
34.91,1.29474138e+04
34.92,1.38798257e+04
34.93,1.53367087e+04
34.94,1.77554343e+04
34.95,2.21512172e+04
34.96,3.13500223e+04
34.97,5.58909385e+04
34.98,1.65766945e+05
34.99,5.55253782e+06
35.00,3.64385105e+05
35.01,7.90412247e+04
35.02,3.79196235e+04
35.03,2.46713092e+04
35.04,1.87838342e+04
35.05,1.56581367e+04
35.06,1.37987872e+04
35.07,1.26018138e+04
35.08,1.17854643e+04
35.09,1.12039883e+04
35.10,1.07758841e+04
35.11,1.04527288e+04
35.12,1.02043312e+04
35.13,1.00111240e+04
35.14,9.86002551e+03
35.15,9.74207651e+03
35.16,9.65103297e+03
35.17,9.58249956e+03
35.18,9.53338076e+03
35.19,9.50152556e+03
35.20,9.48549436e+03
35.21,9.48440559e+03
35.22,9.49783638e+03
35.23,9.52576154e+03
35.24,9.56852130e+03
35.25,9.62681232e+03
35.26,9.70169935e+03
35.27,9.79464702e+03
35.28,9.90757332e+03
35.29,1.00429285e+04
35.30,1.02038051e+04
35.31,1.03940891e+04
35.32,1.06186649e+04
35.33,1.08836952e+04
35.34,1.11970059e+04
35.35,1.15686200e+04
35.36,1.20115105e+04
35.37,1.25426779e+04
35.38,1.31847226e+04
35.39,1.39681870e+04
35.40,1.49351319e+04
35.41,1.61447470e+04
35.42,1.76824332e+04
35.43,1.96750486e+04
35.44,2.23176047e+04
35.45,2.59224088e+04
35.46,3.10151270e+04
35.47,3.85369413e+04
35.48,5.03113575e+04
35.49,7.02607679e+04
35.50,1.08147260e+05
35.51,1.94242487e+05
35.52,4.65684724e+05
35.53,2.43775729e+06
35.54,2.65763256e+07
35.55,9.50812578e+05
35.56,2.94720391e+05
35.57,1.44315963e+05
35.58,8.71600619e+04
35.59,5.95035500e+04
35.60,4.40544500e+04
35.61,3.45584845e+04
35.62,2.83086903e+04
35.63,2.39787544e+04
35.64,2.08567361e+04
35.65,1.85327027e+04
35.66,1.67570943e+04
35.67,1.53709365e+04
35.68,1.42690758e+04
35.69,1.33797168e+04
35.70,1.26524942e+04
35.71,1.20512411e+04
35.72,1.15494549e+04
35.73,1.11273684e+04
35.74,1.07700090e+04
35.75,1.04658839e+04
35.76,1.02060708e+04
35.77,9.98357808e+03
35.78,9.79288908e+03
35.79,9.62963317e+03
35.80,9.49034731e+03
35.81,9.37230353e+03
35.82,9.27338619e+03
35.83,9.19200873e+03
35.84,9.12706425e+03
35.85,9.07790783e+03
35.86,9.04437304e+03
35.87,9.02682979e+03
35.88,9.02629844e+03
35.89,9.04464726e+03
35.90,9.08492217e+03
35.91,9.15189783e+03
35.92,9.25301835e+03
35.93,9.40005971e+03
35.94,9.61220659e+03
35.95,9.92208967e+03
35.96,1.03885324e+04
35.97,1.11260889e+04
35.98,1.23823634e+04
35.99,1.47772012e+04
36.00,2.02494495e+04
36.01,3.77256571e+04
36.02,1.70824175e+05
36.03,1.28761219e+06
36.04,6.39128096e+04
36.05,2.58316042e+04
36.06,1.69206287e+04
36.07,1.35268825e+04
36.08,1.18999459e+04
36.09,1.10109403e+04
36.10,1.04853224e+04
36.11,1.01603530e+04
36.12,9.95614883e+03
36.13,9.82985686e+03
36.14,9.75692000e+03
36.15,9.72258205e+03
36.16,9.71773482e+03
36.17,9.73680497e+03
36.18,9.77673402e+03
36.19,9.83673060e+03
36.20,9.91897562e+03
36.21,1.00315012e+04
36.22,1.01985310e+04
36.23,1.05072612e+04
36.24,1.14614366e+04
36.25,2.70382660e+04
36.26,1.68994018e+04
36.27,1.14731694e+04
36.28,1.10268091e+04
36.29,1.10028534e+04
36.30,1.10882494e+04
36.31,1.12198708e+04
36.32,1.13786425e+04
36.33,1.15575331e+04
36.34,1.17537756e+04
36.35,1.19664179e+04
36.36,1.21954084e+04
36.37,1.24412122e+04
36.38,1.27046381e+04
36.39,1.29867578e+04
36.40,1.32888721e+04
36.41,1.36124999e+04
36.42,1.39593833e+04
36.43,1.43315024e+04
36.44,1.47310982e+04
36.45,1.51607028e+04
36.46,1.56231780e+04
36.47,1.61217608e+04
36.48,1.66601199e+04
36.49,1.72424217e+04
36.50,1.78734114e+04
36.51,1.85585089e+04
36.52,1.93039250e+04
36.53,2.01168025e+04
36.54,2.10053874e+04
36.55,2.19792384e+04
36.56,2.30494843e+04
36.57,2.42291432e+04
36.58,2.55335194e+04
36.59,2.69807019e+04
36.60,2.85921943e+04
36.61,3.03937179e+04
36.62,3.24162433e+04
36.63,3.46973303e+04
36.64,3.72828835e+04
36.65,4.02294798e+04
36.66,4.36074889e+04
36.67,4.75053145e+04
36.68,5.20352369e+04
36.69,5.73415907e+04
36.70,6.36124071e+04
36.71,7.10963049e+04
36.72,8.01275204e+04
36.73,9.11638888e+04
36.74,1.04846039e+05
36.75,1.22092514e+05
36.76,1.44258070e+05
36.77,1.73408112e+05
36.78,2.12817894e+05
36.79,2.67934434e+05
36.80,3.48365085e+05
36.81,4.72366595e+05
36.82,6.78198918e+05
36.83,1.05760647e+06
36.84,1.87902211e+06
36.85,4.23523887e+06
36.86,1.70994834e+07
36.87,1.59842691e+11
36.88,1.64137496e+07
36.89,4.14954948e+06
36.90,1.85365118e+06
36.91,1.04692342e+06
36.92,6.72751035e+05
36.93,4.69236846e+05
36.94,3.46417973e+05
36.95,2.66654486e+05
36.96,2.11943934e+05
36.97,1.72796412e+05
36.98,1.43824262e+05
36.99,1.21784443e+05
37.00,1.04630063e+05
37.01,9.10175188e+04
37.02,8.00352646e+04
37.03,7.10472099e+04
37.04,6.35985525e+04
37.05,5.73571345e+04
37.06,5.20757948e+04
37.07,4.75675446e+04
37.08,4.36888083e+04
37.09,4.03278673e+04
37.10,3.73967402e+04
37.11,3.48253778e+04
37.12,3.25574510e+04
37.13,3.05472478e+04
37.14,2.87573602e+04
37.15,2.71569383e+04
37.16,2.57203580e+04
37.17,2.44261942e+04
37.18,2.32564222e+04
37.19,2.21957910e+04
37.20,2.12313267e+04
37.21,2.03519377e+04
37.22,1.95480972e+04
37.23,1.88115863e+04
37.24,1.81352861e+04
37.25,1.75130065e+04
37.26,1.69393461e+04
37.27,1.64095768e+04
37.28,1.59195470e+04
37.29,1.54656022e+04
37.30,1.50445177e+04
37.31,1.46534429e+04
37.32,1.42898545e+04
37.33,1.39515174e+04
37.34,1.36364523e+04
37.35,1.33429092e+04
37.36,1.30693462e+04
37.37,1.28144141e+04
37.38,1.25769453e+04
37.39,1.23559494e+04
37.40,1.21506162e+04
37.41,1.19603277e+04
37.42,1.17846842e+04
37.43,1.16235503e+04
37.44,1.14771343e+04
37.45,1.13461208e+04
37.46,1.12319001e+04
37.47,1.11369714e+04
37.48,1.10656877e+04
37.49,1.10257074e+04
37.50,1.10310304e+04
37.51,1.11089480e+04
37.52,1.13179317e+04
37.53,1.18016807e+04
37.54,1.29954225e+04
37.55,1.67825571e+04
37.56,4.13609427e+04
37.57,1.17709766e+06
37.58,2.76788124e+04
37.59,1.48993486e+04
37.60,1.21537813e+04
37.61,1.11222867e+04
37.62,1.06204336e+04
37.63,1.03385344e+04
37.64,1.01673095e+04
37.65,1.00606359e+04
37.66,9.99677774e+03
37.67,9.96493321e+03
37.68,9.95987683e+03
37.69,9.97963605e+03
37.70,1.00244711e+04
37.71,1.00965035e+04
37.72,1.01997452e+04
37.73,1.03404603e+04
37.74,1.05279115e+04
37.75,1.07756556e+04
37.76,1.11037374e+04
37.77,1.15424614e+04
37.78,1.21391175e+04
37.79,1.29705745e+04
37.80,1.41683729e+04
37.81,1.59727680e+04
37.82,1.88612458e+04
37.83,2.38968711e+04
37.84,3.38608612e+04
37.85,5.80994227e+04
37.86,1.46182241e+05
37.87,1.25215295e+06
37.88,1.23599433e+06
37.89,1.45583705e+05
37.90,5.79700145e+04
37.91,3.38135402e+04
37.92,2.38744087e+04
37.93,1.88487019e+04
37.94,1.59648732e+04
37.95,1.41628689e+04
37.96,1.29663384e+04
37.97,1.21355110e+04
37.98,1.15390655e+04
37.99,1.11002299e+04
38.00,1.07717453e+04
38.01,1.05232973e+04
38.02,1.03348011e+04
38.03,1.01926346e+04
38.04,1.00874484e+04
38.05,1.00128786e+04
38.06,9.96482408e+03
38.07,9.94114950e+03
38.08,9.94182999e+03
38.09,9.96979451e+03
38.10,1.00332976e+04
38.11,1.01524795e+04
38.12,1.03800169e+04
38.13,1.08835207e+04
38.14,1.24433556e+04
38.15,2.43495867e+04
38.16,1.07706054e+05
38.17,1.46952180e+04
38.18,1.16164677e+04
38.19,1.09541198e+04
38.20,1.07617433e+04
38.21,1.07273479e+04
38.22,1.07652868e+04
38.23,1.08447251e+04
38.24,1.09527122e+04
38.25,1.10833918e+04
38.26,1.12341679e+04
38.27,1.14041452e+04
38.28,1.15934325e+04
38.29,1.18028153e+04
38.30,1.20336007e+04
38.31,1.22875527e+04
38.32,1.25668803e+04
38.33,1.28742599e+04
38.34,1.32128854e+04
38.35,1.35865435e+04
38.36,1.39997155e+04
38.37,1.44577110e+04
38.38,1.49668379e+04
38.39,1.55346218e+04
38.40,1.61700867e+04
38.41,1.68841170e+04
38.42,1.76899298e+04
38.43,1.86036932e+04
38.44,1.96453474e+04
38.45,2.08397067e+04
38.46,2.22179571e+04
38.47,2.38197197e+04
38.48,2.56959407e+04
38.49,2.79130055e+04
38.50,3.05587087e+04
38.51,3.37511044e+04
38.52,3.76519366e+04
38.53,4.24875786e+04
38.54,4.85826886e+04
38.55,5.64162404e+04
38.56,6.67186963e+04
38.57,8.06488526e+04
38.58,1.00134795e+05
38.59,1.28579253e+05
38.60,1.72453295e+05
38.61,2.45331854e+05
38.62,3.79813370e+05
38.63,6.71488516e+05
38.64,1.51105929e+06
38.65,6.13966399e+06
38.66,1.60449729e+10
38.67,5.68689774e+06
38.68,1.45453864e+06
38.69,6.54799764e+05
38.70,3.72837111e+05
38.71,2.41829226e+05
38.72,1.70499108e+05
38.73,1.27424114e+05
38.74,9.94385147e+04
38.75,8.02390673e+04
38.76,6.65005547e+04
38.77,5.63340677e+04
38.78,4.86020688e+04
38.79,4.25863127e+04
38.80,3.78151879e+04
38.81,3.39686532e+04
38.82,3.08233310e+04
38.83,2.82194783e+04
38.84,2.60404131e+04
38.85,2.41993020e+04
38.86,2.26304470e+04
38.87,2.12834022e+04
38.88,2.01189158e+04
38.89,1.91060784e+04
38.90,1.82202853e+04
38.91,1.74417559e+04
38.92,1.67544446e+04
38.93,1.61452284e+04
38.94,1.56032938e+04
38.95,1.51196692e+04
38.96,1.46868649e+04
38.97,1.42985933e+04
38.98,1.39495497e+04
38.99,1.36352394e+04
39.00,1.33518403e+04
39.01,1.30960941e+04
39.02,1.28652182e+04
39.03,1.26568364e+04
39.04,1.24689239e+04
39.05,1.22997630e+04
39.06,1.21479114e+04
39.07,1.20121781e+04
39.08,1.18916093e+04
39.09,1.17854844e+04
39.10,1.16933221e+04
39.11,1.16149010e+04
39.12,1.15502984e+04
39.13,1.14999546e+04
39.14,1.14647773e+04
39.15,1.14463056e+04
39.16,1.14469736e+04
39.17,1.14705389e+04
39.18,1.15228030e+04
39.19,1.16128686e+04
39.20,1.17554348e+04
39.21,1.19752406e+04
39.22,1.23162884e+04
39.23,1.28627731e+04
39.24,1.37923620e+04
39.25,1.55347304e+04
39.26,1.93628704e+04
39.27,3.05755778e+04
39.28,9.52670736e+04
39.29,2.12781359e+07
39.30,7.74103377e+04
39.31,2.83938974e+04
39.32,1.87668237e+04
39.33,1.53401018e+04
39.34,1.37543466e+04
39.35,1.29061109e+04
39.36,1.24119744e+04
39.37,1.21104314e+04
39.38,1.19239872e+04
39.39,1.18118128e+04
39.40,1.17508607e+04
39.41,1.17274476e+04
39.42,1.17331652e+04
39.43,1.17627559e+04
39.44,1.18129476e+04
39.45,1.18817874e+04
39.46,1.19682505e+04
39.47,1.20720074e+04
39.48,1.21932879e+04
39.49,1.23328071e+04
39.50,1.24917360e+04
39.51,1.26717045e+04
39.52,1.28748327e+04
39.53,1.31037912e+04
39.54,1.33618894e+04
39.55,1.36532005e+04
39.56,1.39827290e+04
39.57,1.43566351e+04
39.58,1.47825345e+04
39.59,1.52699011e+04
39.60,1.58306126e+04
39.61,1.64796982e+04
39.62,1.72363777e+04
39.63,1.81255269e+04
39.64,1.91797824e+04
39.65,2.04426228e+04
39.66,2.19729813e+04
39.67,2.38523245e+04
39.68,2.61958253e+04
39.69,2.91705822e+04
39.70,3.30264556e+04
39.71,3.81505963e+04
39.72,4.51690037e+04
39.73,5.51479029e+04
39.74,7.00251046e+04
39.75,9.36289956e+04
39.76,1.34416113e+05
39.77,2.14259637e+05
39.78,4.05310923e+05
39.79,1.07614970e+06
39.80,8.33864020e+06
39.81,1.31883708e+07
39.82,1.25169108e+06
39.83,4.43259438e+05
39.84,2.28203460e+05
39.85,1.41109032e+05
39.86,9.74365149e+04
39.87,7.24799973e+04
39.88,5.68989301e+04
39.89,4.65285793e+04
39.90,3.92841221e+04
39.91,3.40281058e+04
39.92,3.00971561e+04
39.93,2.70832220e+04
39.94,2.47241311e+04
39.95,2.28452105e+04
39.96,2.13264532e+04
39.97,2.00832097e+04
39.98,1.90543930e+04
39.99,1.81950332e+04
40.00,1.74714404e+04
40.01,1.68579824e+04
40.02,1.63348901e+04
40.03,1.58867325e+04
40.04,1.55013395e+04
40.05,1.51690295e+04
40.06,1.48820485e+04
40.07,1.46341612e+04
40.08,1.44203527e+04
40.09,1.42366139e+04
40.10,1.40797975e+04
40.11,1.39475367e+04
40.12,1.38382329e+04
40.13,1.37511343e+04
40.14,1.36865588e+04
40.15,1.36463790e+04
40.16,1.36350423e+04
40.17,1.36617992e+04
40.18,1.37459743e+04
40.19,1.39310162e+04
40.20,1.43289120e+04
40.21,1.53017579e+04
40.22,1.86156537e+04
40.23,4.89470607e+04
40.24,1.22139215e+05
40.25,2.10168475e+04
40.26,1.58693538e+04
40.27,1.45995856e+04
40.28,1.41288299e+04
40.29,1.39288860e+04
40.30,1.38499059e+04
40.31,1.38366554e+04
40.32,1.38653684e+04
40.33,1.39249296e+04
40.34,1.40101087e+04
40.35,1.41187996e+04
40.36,1.42508058e+04
40.37,1.44073011e+04
40.38,1.45906269e+04
40.39,1.48042882e+04
40.40,1.50530956e+04
40.41,1.53434477e+04
40.42,1.56837778e+04
40.43,1.60852221e+04
40.44,1.65626087e+04
40.45,1.71359342e+04
40.46,1.78326058e+04
40.47,1.86909318e+04
40.48,1.97657087e+04
40.49,2.11374775e+04
40.50,2.29284744e+04
40.51,2.53314408e+04
40.52,2.86646578e+04
40.53,3.34845026e+04
40.54,4.08361075e+04
40.55,5.28761108e+04
40.56,7.46643657e+04
40.57,1.20518892e+05
40.58,2.45383988e+05
40.59,8.39282523e+05
40.60,6.29047943e+07
40.61,1.40402325e+06
40.62,3.14354896e+05
40.63,1.41051120e+05
40.64,8.35297690e+04
40.65,5.76464326e+04
40.66,4.38423658e+04
40.67,3.56329456e+04
40.68,3.03663369e+04
40.69,2.67944605e+04
40.70,2.42672444e+04
40.71,2.24190552e+04
40.72,2.10314494e+04
40.73,1.99674088e+04
40.74,1.91374700e+04
40.75,1.84812237e+04
40.76,1.79566998e+04
40.77,1.75340205e+04
40.78,1.71914673e+04
40.79,1.69129702e+04
40.80,1.66864636e+04
40.81,1.65027877e+04
40.82,1.63549502e+04
40.83,1.62376362e+04
40.84,1.61469191e+04
40.85,1.60801814e+04
40.86,1.60363805e+04
40.87,1.60171752e+04
40.88,1.60310114e+04
40.89,1.61113721e+04
40.90,1.64494815e+04
40.91,2.14588867e+04
40.92,1.93358018e+04
40.93,1.64581965e+04
40.94,1.62378745e+04
40.95,1.62242484e+04
40.96,1.62685816e+04
40.97,1.63425667e+04
40.98,1.64387495e+04
40.99,1.65556672e+04
41.00,1.66944275e+04
41.01,1.68578121e+04
41.02,1.70501797e+04
41.03,1.72777569e+04
41.04,1.75492582e+04
41.05,1.78769228e+04
41.06,1.82781948e+04
41.07,1.87784847e+04
41.08,1.94158533e+04
41.09,2.02492897e+04
41.10,2.13741058e+04
41.11,2.29523921e+04
41.12,2.52780618e+04
41.13,2.89299065e+04
41.14,3.51806370e+04
41.15,4.73002380e+04
41.16,7.59583954e+04
41.17,1.74490834e+05
41.18,1.15879795e+06
41.19,2.43190284e+06
41.20,2.19002317e+05
41.21,8.58144549e+04
41.22,5.12302799e+04
41.23,3.74066329e+04
41.24,3.05506631e+04
41.25,2.66791354e+04
41.26,2.42968783e+04
41.27,2.27404797e+04
41.28,2.16790414e+04
41.29,2.09325496e+04
41.30,2.03962826e+04
41.31,2.00059830e+04
41.32,1.97204782e+04
41.33,1.95124318e+04
41.34,1.93631529e+04
41.35,1.92595508e+04
41.36,1.91922812e+04
41.37,1.91545811e+04
41.38,1.91415185e+04
41.39,1.91495006e+04
41.40,1.91759468e+04
41.41,1.92190757e+04
41.42,1.92777686e+04
41.43,1.93514949e+04
41.44,1.94402860e+04
41.45,1.95447586e+04
41.46,1.96661910e+04
41.47,1.98066664e+04
41.48,1.99693110e+04
41.49,2.01586717e+04
41.50,2.03813172e+04
41.51,2.06468051e+04
41.52,2.09692832e+04
41.53,2.13702303e+04
41.54,2.18833613e+04
41.55,2.25638762e+04
41.56,2.35070720e+04
41.57,2.48889397e+04
41.58,2.70643216e+04
41.59,3.08390147e+04
41.60,3.83836477e+04
41.61,5.73545000e+04
41.62,1.32689454e+05
41.63,1.66563789e+06
41.64,5.14237628e+05
41.65,9.66341632e+04
41.66,5.01126706e+04
41.67,3.62903286e+04
41.68,3.04471955e+04
41.69,2.74794544e+04
41.70,2.57976365e+04
41.71,2.47769810e+04
41.72,2.41314947e+04
41.73,2.37153121e+04
41.74,2.34477898e+04
41.75,2.32814930e+04
41.76,2.31871459e+04
41.77,2.31460070e+04
41.78,2.31457700e+04
41.79,2.31782567e+04
41.80,2.32380764e+04
41.81,2.33218400e+04
41.82,2.34277143e+04
41.83,2.35552104e+04
41.84,2.37051582e+04
41.85,2.38798681e+04
41.86,2.40835277e+04
41.87,2.43229464e+04
41.88,2.46088862e+04
41.89,2.49584561e+04
41.90,2.53995773e+04
41.91,2.59797772e+04
41.92,2.67847985e+04
41.93,2.79818101e+04
41.94,2.99327833e+04
41.95,3.35463665e+04
41.96,4.16775934e+04
41.97,6.75854570e+04
41.98,2.69409611e+05
41.99,1.66271810e+06
42.00,1.02891577e+05
42.01,4.97247765e+04
42.02,3.72092083e+04
42.03,3.24795689e+04
42.04,3.02557274e+04
42.05,2.90805761e+04
42.06,2.84218750e+04
42.07,2.80478808e+04
42.08,2.78447152e+04
42.09,2.77512961e+04
42.10,2.77326886e+04
42.11,2.77680051e+04
42.12,2.78444738e+04
42.13,2.79543797e+04
42.14,2.80934723e+04
42.15,2.82602133e+04
42.16,2.84556130e+04
42.17,2.86836273e+04
42.18,2.89523152e+04
42.19,2.92763289e+04
42.20,2.96821438e+04
42.21,3.02196176e+04
42.22,3.09900265e+04
42.23,3.22237102e+04
42.24,3.45400538e+04
42.25,4.01133269e+04
42.26,6.15648375e+04
42.27,4.69407930e+05
42.28,1.80225174e+05
42.29,5.27153534e+04
42.30,3.90759030e+04
42.31,3.51798120e+04
42.32,3.36440869e+04
42.33,3.29576760e+04
42.34,3.26522216e+04
42.35,3.25443228e+04
42.36,3.25504301e+04
42.37,3.26283206e+04
42.38,3.27551293e+04
42.39,3.29180617e+04
42.40,3.31101708e+04
42.41,3.33284581e+04
42.42,3.35732853e+04
42.43,3.38488781e+04
42.44,3.41653686e+04
42.45,3.45440433e+04
42.46,3.50309910e+04
42.47,3.57373140e+04
42.48,3.69852356e+04
42.49,4.00571748e+04
42.50,5.48697150e+04
42.51,1.07937528e+07
42.52,5.92524372e+04
42.53,4.15817486e+04
42.54,3.86923929e+04
42.55,3.78827892e+04
42.56,3.76670415e+04
42.57,3.76859453e+04
42.58,3.78180375e+04
42.59,3.80132974e+04
42.60,3.82484485e+04
42.61,3.85120137e+04
42.62,3.87986428e+04
42.63,3.91070078e+04
42.64,3.94396130e+04
42.65,3.98045810e+04
42.66,4.02215077e+04
42.67,4.07397523e+04
42.68,4.15073376e+04
42.69,4.31426705e+04
42.70,5.10391347e+04
42.71,2.38254053e+06
42.72,4.95801590e+04
42.73,4.42420983e+04
42.74,4.34768198e+04
42.75,4.34371328e+04
42.76,4.36169786e+04
42.77,4.38884011e+04
42.78,4.42072511e+04
42.79,4.45554239e+04
42.80,4.49250288e+04
42.81,4.53132939e+04
42.82,4.57213051e+04
42.83,4.61554255e+04
42.84,4.66340265e+04
42.85,4.72145057e+04
42.86,4.81436116e+04
42.87,5.17113604e+04
42.88,3.14582711e+05
42.89,5.11400271e+04
42.90,4.97027311e+04
42.91,4.97658909e+04
42.92,5.00831444e+04
42.93,5.04823821e+04
42.94,5.09192922e+04
42.95,5.13785391e+04
42.96,5.18539999e+04
42.97,5.23434224e+04
42.98,5.28471156e+04
42.99,5.33691900e+04
43.00,5.39258127e+04
43.01,5.46044440e+04
43.02,5.70557924e+04
