Angle(deg),Theoretical_BER
10.74,1.08209818e-04
10.75,1.09300892e-04
10.76,1.10459384e-04
10.77,1.11690224e-04
10.78,1.12998816e-04
10.79,1.14391090e-04
10.80,1.15873568e-04
10.81,1.17453431e-04
10.82,1.19138603e-04
10.83,1.20937845e-04
10.84,1.22860863e-04
10.85,1.24918431e-04
10.86,1.27122536e-04
10.87,1.29486545e-04
10.88,1.32025399e-04
10.89,1.34755841e-04
10.90,1.37696684e-04
10.91,1.40869123e-04
10.92,1.44297107e-04
10.93,1.48007781e-04
10.94,1.52032008e-04
10.95,1.56405001e-04
10.96,1.61167074e-04
10.97,1.66364563e-04
10.98,1.72050928e-04
10.99,1.78288117e-04
11.00,1.85148232e-04
11.01,1.92715593e-04
11.02,2.01089310e-04
11.03,2.10386509e-04
11.04,2.20746406e-04
11.05,2.32335506e-04
11.06,2.45354278e-04
11.07,2.60045824e-04
11.08,2.76707238e-04
11.09,2.95704660e-04
11.10,3.17493472e-04
11.11,3.42645722e-04
11.12,3.71887926e-04
11.13,4.06153960e-04
11.14,4.46660357e-04
11.15,4.95015546e-04
11.16,5.53381717e-04
11.17,6.24720410e-04
11.18,7.13175249e-04
11.19,8.24686865e-04
11.20,9.68016153e-04
11.21,1.15651791e-03
11.22,1.41136659e-03
11.23,1.76777058e-03
11.24,2.28781560e-03
11.25,3.08944774e-03
11.26,4.41974454e-03
11.27,6.87084811e-03
11.28,1.21738024e-02
11.29,2.73648381e-02
11.30,1.09992529e-01
11.31,2.37826202e+03
11.32,1.07063051e-01
11.33,2.69984475e-02
11.34,1.20649470e-02
11.35,6.82458812e-03
11.36,4.39569584e-03
11.37,3.07514803e-03
11.38,2.27841372e-03
11.39,1.76106429e-03
11.40,1.40624007e-03
11.41,1.15235713e-03
11.42,9.64460657e-04
11.43,8.21513844e-04
11.44,7.10240975e-04
11.45,6.21928812e-04
11.46,5.50666614e-04
11.47,4.92330146e-04
11.48,4.43970826e-04
11.49,4.03435342e-04
11.50,3.69121492e-04
11.51,3.39817195e-04
11.52,3.14591817e-04
11.53,2.92721240e-04
11.54,2.73635216e-04
11.55,2.56879733e-04
11.56,2.42089704e-04
11.57,2.28968854e-04
11.58,2.17274728e-04
11.59,2.06807365e-04
11.60,1.97400672e-04
11.61,1.88915762e-04
11.62,1.81235777e-04
11.63,1.74261826e-04
11.64,1.67909769e-04
11.65,1.62107655e-04
11.66,1.56793659e-04
11.67,1.51914423e-04
11.68,1.47423702e-04
11.69,1.43281252e-04
11.70,1.39451925e-04
11.71,1.35904907e-04
11.72,1.32613102e-04
11.73,1.29552596e-04
11.74,1.26702226e-04
11.75,1.24043209e-04
11.76,1.21558825e-04
11.77,1.19234151e-04
11.78,1.17055838e-04
11.79,1.15011912e-04
11.80,1.13091612e-04
11.81,1.11285242e-04
11.82,1.09584047e-04
11.83,1.07980110e-04
11.84,1.06466253e-04
11.85,1.05035958e-04
11.86,1.03683297e-04
11.87,1.02402867e-04
11.88,1.01189734e-04
11.89,1.00039392e-04
11.90,9.89477111e-05
11.91,9.79109056e-05
11.92,9.69254992e-05
11.93,9.59882951e-05
11.94,9.50963499e-05
11.95,9.42469501e-05
11.96,9.34375907e-05
11.97,9.26659571e-05
11.98,9.19299076e-05
11.99,9.12274588e-05
12.00,9.05567718e-05
12.01,8.99161397e-05
12.02,8.93039771e-05
12.03,8.87188098e-05
12.04,8.81592658e-05
12.05,8.76240670e-05
12.06,8.71120222e-05
12.07,8.66220201e-05
12.08,8.61530229e-05
12.09,8.57040615e-05
12.10,8.52742294e-05
12.11,8.48626792e-05
12.12,8.44686173e-05
12.13,8.40913007e-05
12.14,8.37300333e-05
12.15,8.33841624e-05
12.16,8.30530762e-05
12.17,8.27362006e-05
12.18,8.24329969e-05
12.19,8.21429595e-05
12.20,8.18656137e-05
12.21,8.16005139e-05
12.22,8.13472415e-05
12.23,8.11054033e-05
12.24,8.08746304e-05
12.25,8.06545762e-05
12.26,8.04449152e-05
12.27,8.02453423e-05
12.28,8.00555709e-05
12.29,7.98753325e-05
12.30,7.97043753e-05
12.31,7.95424636e-05
12.32,7.93893769e-05
12.33,7.92449090e-05
12.34,7.91088676e-05
12.35,7.89810732e-05
12.36,7.88613589e-05
12.37,7.87495696e-05
12.38,7.86455618e-05
12.39,7.85492025e-05
12.40,7.84603696e-05
12.41,7.83789507e-05
12.42,7.83048433e-05
12.43,7.82379540e-05
12.44,7.81781986e-05
12.45,7.81255017e-05
12.46,7.80797961e-05
12.47,7.80410232e-05
12.48,7.80091320e-05
12.49,7.79840797e-05
12.50,7.79658310e-05
12.51,7.79543580e-05
12.52,7.79496403e-05
12.53,7.79516648e-05
12.54,7.79604255e-05
12.55,7.79759235e-05
12.56,7.79981669e-05
12.57,7.80271707e-05
12.58,7.80629571e-05
12.59,7.81055550e-05
12.60,7.81550004e-05
12.61,7.82113362e-05
12.62,7.82746122e-05
12.63,7.83448853e-05
12.64,7.84222197e-05
12.65,7.85066866e-05
12.66,7.85983646e-05
12.67,7.86973395e-05
12.68,7.88037048e-05
12.69,7.89175618e-05
12.70,7.90390195e-05
12.71,7.91681948e-05
12.72,7.93052132e-05
12.73,7.94502082e-05
12.74,7.96033225e-05
12.75,7.97647072e-05
12.76,7.99345231e-05
12.77,8.01129404e-05
12.78,8.03001389e-05
12.79,8.04963091e-05
12.80,8.07016517e-05
12.81,8.09163785e-05
12.82,8.11407129e-05
12.83,8.13748900e-05
12.84,8.16191574e-05
12.85,8.18737756e-05
12.86,8.21390186e-05
12.87,8.24151745e-05
12.88,8.27025461e-05
12.89,8.30014518e-05
12.90,8.33122260e-05
12.91,8.36352200e-05
12.92,8.39708032e-05
12.93,8.43193635e-05
12.94,8.46813083e-05
12.95,8.50570659e-05
12.96,8.54470864e-05
12.97,8.58518425e-05
12.98,8.62718316e-05
12.99,8.67075760e-05
13.00,8.71596254e-05
13.01,8.76285577e-05
13.02,8.81149811e-05
13.03,8.86195353e-05
13.04,8.91428942e-05
13.05,8.96857669e-05
13.06,9.02489008e-05
13.07,9.08330832e-05
13.08,9.14391444e-05
13.09,9.20679598e-05
13.10,9.27204531e-05
13.11,9.33975994e-05
13.12,9.41004284e-05
13.13,9.48300283e-05
13.14,9.55875493e-05
13.15,9.63742079e-05
13.16,9.71912916e-05
13.17,9.80401637e-05
13.18,9.89222685e-05
13.19,9.98391374e-05
13.20,1.00792395e-04
13.21,1.01783765e-04
13.22,1.02815078e-04
13.23,1.03888283e-04
13.24,1.05005448e-04
13.25,1.06168779e-04
13.26,1.07380623e-04
13.27,1.08643482e-04
13.28,1.09960026e-04
13.29,1.11333108e-04
13.30,1.12765773e-04
13.31,1.14261281e-04
13.32,1.15823120e-04
13.33,1.17455028e-04
13.34,1.19161015e-04
13.35,1.20945385e-04
13.36,1.22812763e-04
13.37,1.24768127e-04
13.38,1.26816833e-04
13.39,1.28964661e-04
13.40,1.31217845e-04
13.41,1.33583124e-04
13.42,1.36067786e-04
13.43,1.38679730e-04
13.44,1.41427519e-04
13.45,1.44320456e-04
13.46,1.47368658e-04
13.47,1.50583144e-04
13.48,1.53975932e-04
13.49,1.57560152e-04
13.50,1.61350168e-04
13.51,1.65361726e-04
13.52,1.69612109e-04
13.53,1.74120325e-04
13.54,1.78907316e-04
13.55,1.83996203e-04
13.56,1.89412558e-04
13.57,1.95184723e-04
13.58,2.01344186e-04
13.59,2.07925996e-04
13.60,2.14969270e-04
13.61,2.22517766e-04
13.62,2.30620560e-04
13.63,2.39332844e-04
13.64,2.48716861e-04
13.65,2.58843015e-04
13.66,2.69791189e-04
13.67,2.81652319e-04
13.68,2.94530284e-04
13.69,3.08544174e-04
13.70,3.23831052e-04
13.71,3.40549303e-04
13.72,3.58882744e-04
13.73,3.79045686e-04
13.74,4.01289216e-04
13.75,4.25909032e-04
13.76,4.53255305e-04
13.77,4.83745185e-04
13.78,5.17878777e-04
13.79,5.56259759e-04
13.80,5.99622226e-04
13.81,6.48866024e-04
13.82,7.05103774e-04
13.83,7.69724230e-04
13.84,8.44478790e-04
13.85,9.31601370e-04
13.86,1.03397717e-03
13.87,1.15538459e-03
13.88,1.30084875e-03
13.89,1.47716991e-03
13.90,1.69373266e-03
13.91,1.96378078e-03
13.92,2.30649097e-03
13.93,2.75047324e-03
13.94,3.33994115e-03
13.95,4.14616007e-03
13.96,5.29004310e-03
13.97,6.99027489e-03
13.98,9.67615503e-03
13.99,1.42877651e-02
14.00,2.32260703e-02
14.01,4.42502144e-02
14.02,1.15418560e-01
14.03,7.80925450e-01
14.04,2.15708940e+00
14.05,1.60900739e-01
14.06,5.39878189e-02
14.07,2.67660266e-02
14.08,1.59515387e-02
14.09,1.05868081e-02
14.10,7.54165599e-03
14.11,5.64874531e-03
14.12,4.39237667e-03
14.13,3.51611932e-03
14.14,2.88077780e-03
14.15,2.40549580e-03
14.16,2.04069726e-03
14.17,1.75461352e-03
14.18,1.52612479e-03
14.19,1.34074717e-03
14.20,1.18827922e-03
14.21,1.06136775e-03
14.22,9.54604186e-04
14.23,8.63938600e-04
14.24,7.86289799e-04
14.25,7.19280009e-04
14.26,6.61050618e-04
14.27,6.10131858e-04
14.28,5.65349118e-04
14.29,5.25754573e-04
14.30,4.90576599e-04
14.31,4.59181878e-04
14.32,4.31046684e-04
14.33,4.05734889e-04
14.34,3.82880951e-04
14.35,3.62176636e-04
14.36,3.43360568e-04
14.37,3.26209929e-04
14.38,3.10533835e-04
14.39,2.96167993e-04
14.40,2.82970379e-04
14.41,2.70817710e-04
14.42,2.59602555e-04
14.43,2.49230951e-04
14.44,2.39620423e-04
14.45,2.30698343e-04
14.46,2.22400549e-04
14.47,2.14670191e-04
14.48,2.07456752e-04
14.49,2.00715219e-04
14.50,1.94405380e-04
14.51,1.88491222e-04
14.52,1.82940417e-04
14.53,1.77723876e-04
14.54,1.72815370e-04
14.55,1.68191199e-04
14.56,1.63829902e-04
14.57,1.59712012e-04
14.58,1.55819835e-04
14.59,1.52137261e-04
14.60,1.48649597e-04
14.61,1.45343419e-04
14.62,1.42206444e-04
14.63,1.39227415e-04
14.64,1.36396002e-04
14.65,1.33702707e-04
14.66,1.31138790e-04
14.67,1.28696197e-04
14.68,1.26367492e-04
14.69,1.24145807e-04
14.70,1.22024787e-04
14.71,1.19998547e-04
14.72,1.18061628e-04
14.73,1.16208965e-04
14.74,1.14435849e-04
14.75,1.12737900e-04
14.76,1.11111041e-04
14.77,1.09551470e-04
14.78,1.08055640e-04
14.79,1.06620240e-04
14.80,1.05242175e-04
14.81,1.03918548e-04
14.82,1.02646650e-04
14.83,1.01423940e-04
14.84,1.00248036e-04
14.85,9.91167037e-05
14.86,9.80278438e-05
14.87,9.69794838e-05
14.88,9.59697689e-05
14.89,9.49969537e-05
14.90,9.40593947e-05
14.91,9.31555435e-05
14.92,9.22839403e-05
14.93,9.14432084e-05
14.94,9.06320484e-05
14.95,8.98492336e-05
14.96,8.90936052e-05
14.97,8.83640681e-05
14.98,8.76595869e-05
14.99,8.69791825e-05
15.00,8.63219286e-05
15.01,8.56869486e-05
15.02,8.50734127e-05
15.03,8.44805352e-05
15.04,8.39075722e-05
15.05,8.33538192e-05
15.06,8.28186089e-05
15.07,8.23013096e-05
15.08,8.18013227e-05
15.09,8.13180817e-05
15.10,8.08510504e-05
15.11,8.03997213e-05
15.12,7.99636145e-05
15.13,7.95422766e-05
15.14,7.91352790e-05
15.15,7.87422177e-05
15.16,7.83627117e-05
15.17,7.79964026e-05
15.18,7.76429535e-05
15.19,7.73020489e-05
15.20,7.69733933e-05
15.21,7.66567114e-05
15.22,7.63517473e-05
15.23,7.60582646e-05
15.24,7.57760454e-05
15.25,7.55048908e-05
15.26,7.52446206e-05
15.27,7.49950732e-05
15.28,7.47561059e-05
15.29,7.45275948e-05
15.30,7.43094355e-05
15.31,7.41015432e-05
15.32,7.39038535e-05
15.33,7.37163227e-05
15.34,7.35389292e-05
15.35,7.33716739e-05
15.36,7.32145819e-05
15.37,7.30677037e-05
15.38,7.29311165e-05
15.39,7.28049267e-05
15.40,7.26892716e-05
15.41,7.25843221e-05
15.42,7.24902858e-05
15.43,7.24074100e-05
15.44,7.23359857e-05
15.45,7.22763523e-05
15.46,7.22289026e-05
15.47,7.21940888e-05
15.48,7.21724292e-05
15.49,7.21645167e-05
15.50,7.21710280e-05
15.51,7.21927343e-05
15.52,7.22305142e-05
15.53,7.22853690e-05
15.54,7.23584396e-05
15.55,7.24510282e-05
15.56,7.25646225e-05
15.57,7.27009248e-05
15.58,7.28618879e-05
15.59,7.30497567e-05
15.60,7.32671190e-05
15.61,7.35169675e-05
15.62,7.38027747e-05
15.63,7.41285849e-05
15.64,7.44991281e-05
15.65,7.49199605e-05
15.66,7.53976408e-05
15.67,7.59399521e-05
15.68,7.65561828e-05
15.69,7.72574864e-05
15.70,7.80573466e-05
15.71,7.89721819e-05
15.72,8.00221442e-05
15.73,8.12321806e-05
15.74,8.26334673e-05
15.75,8.42653693e-05
15.76,8.61781584e-05
15.77,8.84368472e-05
15.78,9.11266916e-05
15.79,9.43612488e-05
15.80,9.82944416e-05
15.81,1.03139079e-04
15.82,1.09196109e-04
15.83,1.16902333e-04
15.84,1.26911240e-04
15.85,1.40236045e-04
15.86,1.58516372e-04
15.87,1.84547691e-04
15.88,2.23417117e-04
15.89,2.85191711e-04
15.90,3.92159707e-04
15.91,6.02164443e-04
15.92,1.10705583e-03
15.93,2.89770861e-03
15.94,2.31151126e-02
15.95,3.17244855e-02
15.96,3.21310817e-03
15.97,1.17523956e-03
15.98,6.27147205e-04
15.99,4.04067989e-04
16.00,2.91878385e-04
16.01,2.27639854e-04
16.02,1.87473794e-04
16.03,1.60707977e-04
16.04,1.41990760e-04
16.05,1.28398502e-04
16.06,1.18224318e-04
16.07,1.10417377e-04
16.08,1.04302028e-04
16.09,9.94278314e-05
16.10,9.54851320e-05
16.11,9.22553822e-05
16.12,8.95807714e-05
16.13,8.73450438e-05
16.14,8.54610294e-05
16.15,8.38623311e-05
16.16,8.24976577e-05
16.17,8.13268820e-05
16.18,8.03182485e-05
16.19,7.94463635e-05
16.20,7.86907268e-05
16.21,7.80346435e-05
16.22,7.74644089e-05
16.23,7.69686895e-05
16.24,7.65380488e-05
16.25,7.61645803e-05
16.26,7.58416206e-05
16.27,7.55635237e-05
16.28,7.53254815e-05
16.29,7.51233805e-05
16.30,7.49536861e-05
16.31,7.48133489e-05
16.32,7.46997286e-05
16.33,7.46105311e-05
16.34,7.45437567e-05
16.35,7.44976576e-05
16.36,7.44707020e-05
16.37,7.44615440e-05
16.38,7.44689989e-05
16.39,7.44920219e-05
16.40,7.45296898e-05
16.41,7.45811863e-05
16.42,7.46457884e-05
16.43,7.47228556e-05
16.44,7.48118200e-05
16.45,7.49121785e-05
16.46,7.50234851e-05
16.47,7.51453452e-05
16.48,7.52774098e-05
16.49,7.54193712e-05
16.50,7.55709585e-05
16.51,7.57319345e-05
16.52,7.59020922e-05
16.53,7.60812522e-05
16.54,7.62692601e-05
16.55,7.64659849e-05
16.56,7.66713162e-05
16.57,7.68851637e-05
16.58,7.71074546e-05
16.59,7.73381332e-05
16.60,7.75771594e-05
16.61,7.78245073e-05
16.62,7.80801653e-05
16.63,7.83441342e-05
16.64,7.86164273e-05
16.65,7.88970696e-05
16.66,7.91860969e-05
16.67,7.94835559e-05
16.68,7.97895035e-05
16.69,8.01040063e-05
16.70,8.04271406e-05
16.71,8.07589922e-05
16.72,8.10996557e-05
16.73,8.14492349e-05
16.74,8.18078423e-05
16.75,8.21755993e-05
16.76,8.25526357e-05
16.77,8.29390900e-05
16.78,8.33351095e-05
16.79,8.37408498e-05
16.80,8.41564754e-05
16.81,8.45821594e-05
16.82,8.50180836e-05
16.83,8.54644390e-05
16.84,8.59214254e-05
16.85,8.63892519e-05
16.86,8.68681368e-05
16.87,8.73583082e-05
16.88,8.78600038e-05
16.89,8.83734713e-05
16.90,8.88989688e-05
16.91,8.94367649e-05
16.92,8.99871388e-05
16.93,9.05503812e-05
16.94,9.11267942e-05
16.95,9.17166916e-05
16.96,9.23203998e-05
16.97,9.29382576e-05
16.98,9.35706171e-05
16.99,9.42178439e-05
17.00,9.48803177e-05
17.01,9.55584329e-05
17.02,9.62525991e-05
17.03,9.69632416e-05
17.04,9.76908022e-05
17.05,9.84357395e-05
17.06,9.91985302e-05
17.07,9.99796693e-05
17.08,1.00779671e-04
17.09,1.01599070e-04
17.10,1.02438421e-04
17.11,1.03298302e-04
17.12,1.04179312e-04
17.13,1.05082076e-04
17.14,1.06007242e-04
17.15,1.06955485e-04
17.16,1.07927507e-04
17.17,1.08924039e-04
17.18,1.09945841e-04
17.19,1.10993704e-04
17.20,1.12068454e-04
17.21,1.13170949e-04
17.22,1.14302083e-04
17.23,1.15462791e-04
17.24,1.16654044e-04
17.25,1.17876856e-04
17.26,1.19132285e-04
17.27,1.20421436e-04
17.28,1.21745460e-04
17.29,1.23105561e-04
17.30,1.24502997e-04
17.31,1.25939082e-04
17.32,1.27415187e-04
17.33,1.28932750e-04
17.34,1.30493273e-04
17.35,1.32098329e-04
17.36,1.33749562e-04
17.37,1.35448699e-04
17.38,1.37197544e-04
17.39,1.38997992e-04
17.40,1.40852029e-04
17.41,1.42761739e-04
17.42,1.44729309e-04
17.43,1.46757036e-04
17.44,1.48847332e-04
17.45,1.51002735e-04
17.46,1.53225911e-04
17.47,1.55519669e-04
17.48,1.57886962e-04
17.49,1.60330903e-04
17.50,1.62854772e-04
17.51,1.65462027e-04
17.52,1.68156316e-04
17.53,1.70941492e-04
17.54,1.73821622e-04
17.55,1.76801005e-04
17.56,1.79884190e-04
17.57,1.83075986e-04
17.58,1.86381490e-04
17.59,1.89806098e-04
17.60,1.93355535e-04
17.61,1.97035873e-04
17.62,2.00853560e-04
17.63,2.04815447e-04
17.64,2.08928819e-04
17.65,2.13201427e-04
17.66,2.17641528e-04
17.67,2.22257920e-04
17.68,2.27059988e-04
17.69,2.32057752e-04
17.70,2.37261920e-04
17.71,2.42683940e-04
17.72,2.48336069e-04
17.73,2.54231440e-04
17.74,2.60384136e-04
17.75,2.66809276e-04
17.76,2.73523109e-04
17.77,2.80543114e-04
17.78,2.87888114e-04
17.79,2.95578403e-04
17.80,3.03635888e-04
17.81,3.12084238e-04
17.82,3.20949068e-04
17.83,3.30258122e-04
17.84,3.40041499e-04
17.85,3.50331892e-04
17.86,3.61164860e-04
17.87,3.72579139e-04
17.88,3.84616985e-04
17.89,3.97324568e-04
17.90,4.10752412e-04
17.91,4.24955899e-04
17.92,4.39995841e-04
17.93,4.55939129e-04
17.94,4.72859482e-04
17.95,4.90838296e-04
17.96,5.09965624e-04
17.97,5.30341309e-04
17.98,5.52076283e-04
17.99,5.75294087e-04
18.00,6.00132621e-04
18.01,6.26746202e-04
18.02,6.55307963e-04
18.03,6.86012674e-04
18.04,7.19080072e-04
18.05,7.54758801e-04
18.06,7.93331099e-04
18.07,8.35118397e-04
18.08,8.80488030e-04
18.09,9.29861343e-04
18.10,9.83723501e-04
18.11,1.04263546e-03
18.12,1.10724861e-03
18.13,1.17832289e-03
18.14,1.25674919e-03
18.15,1.34357745e-03
18.16,1.44005194e-03
18.17,1.54765610e-03
18.18,1.66816990e-03
18.19,1.80374393e-03
18.20,1.95699602e-03
18.21,2.13113851e-03
18.22,2.33014802e-03
18.23,2.55899448e-03
18.24,2.82395441e-03
18.25,3.13304595e-03
18.26,3.49664269e-03
18.27,3.92835546e-03
18.28,4.44632493e-03
18.29,5.07515889e-03
18.30,5.84890976e-03
18.31,6.81578357e-03
18.32,8.04583420e-03
18.33,9.64401934e-03
18.34,1.17733559e-02
18.35,1.46982000e-02
18.36,1.88704370e-02
18.37,2.51151081e-02
18.38,3.50719755e-02
18.39,5.23929883e-02
18.40,8.66385044e-02
18.41,1.69971314e-01
18.42,4.73363685e-01
18.43,4.31888636e+00
18.44,4.14563048e+00
18.45,4.66947995e-01
18.46,1.68585543e-01
18.47,8.61334857e-02
18.48,5.21553709e-02
18.49,3.49418277e-02
18.50,2.50362583e-02
18.51,1.88191057e-02
18.52,1.46629347e-02
18.53,1.17480928e-02
18.54,9.62530548e-03
18.55,8.03158680e-03
18.56,6.80468607e-03
18.57,5.84009695e-03
18.58,5.06804330e-03
18.59,4.44049634e-03
18.60,3.92352040e-03
18.61,3.49258675e-03
18.62,3.12960954e-03
18.63,2.82101674e-03
18.64,2.55646280e-03
18.65,2.32795015e-03
18.66,2.12921759e-03
18.67,1.95530678e-03
18.68,1.80224996e-03
18.69,1.66684165e-03
18.70,1.54646940e-03
18.71,1.43898685e-03
18.72,1.34261740e-03
18.73,1.25588033e-03
18.74,1.17753357e-03
18.75,1.10652898e-03
18.76,1.04197713e-03
18.77,9.83119305e-04
18.78,9.29305122e-04
18.79,8.79974473e-04
18.80,8.34642903e-04
18.81,7.92889666e-04
18.82,7.54347935e-04
18.83,7.18696714e-04
18.84,6.85654136e-04
18.85,6.54971874e-04
18.86,6.26430468e-04
18.87,5.99835384e-04
18.88,5.75013696e-04
18.89,5.51811268e-04
18.90,5.30090356e-04
18.91,5.09727558e-04
18.92,4.90612062e-04
18.93,4.72644134e-04
18.94,4.55733813e-04
18.95,4.39799788e-04
18.96,4.24768415e-04
18.97,4.10572868e-04
18.98,3.97152396e-04
18.99,3.84451668e-04
19.00,3.72420208e-04
19.01,3.61011889e-04
19.02,3.50184493e-04
19.03,3.39899320e-04
19.04,3.30120841e-04
19.05,3.20816391e-04
19.06,3.11955898e-04
19.07,3.03511640e-04
19.08,2.95458024e-04
19.09,2.87771400e-04
19.10,2.80429880e-04
19.11,2.73413184e-04
19.12,2.66702506e-04
19.13,2.60280378e-04
19.14,2.54130566e-04
19.15,2.48237961e-04
19.16,2.42588491e-04
19.17,2.37169033e-04
19.18,2.31967339e-04
19.19,2.26971968e-04
19.20,2.22172221e-04
19.21,2.17558086e-04
19.22,2.13120183e-04
19.23,2.08849720e-04
19.24,2.04738447e-04
19.25,2.00778618e-04
19.26,1.96962953e-04
19.27,1.93284604e-04
19.28,1.89737130e-04
19.29,1.86314461e-04
19.30,1.83010877e-04
19.31,1.79820984e-04
19.32,1.76739691e-04
19.33,1.73762188e-04
19.34,1.70883933e-04
19.35,1.68100628e-04
19.36,1.65408207e-04
19.37,1.62802822e-04
19.38,1.60280827e-04
19.39,1.57838764e-04
19.40,1.55473356e-04
19.41,1.53181492e-04
19.42,1.50960221e-04
19.43,1.48806735e-04
19.44,1.46718369e-04
19.45,1.44692588e-04
19.46,1.42726981e-04
19.47,1.40819250e-04
19.48,1.38967211e-04
19.49,1.37168780e-04
19.50,1.35421972e-04
19.51,1.33724895e-04
19.52,1.32075742e-04
19.53,1.30472789e-04
19.54,1.28914392e-04
19.55,1.27398978e-04
19.56,1.25925045e-04
19.57,1.24491158e-04
19.58,1.23095943e-04
19.59,1.21738086e-04
19.60,1.20416331e-04
19.61,1.19129473e-04
19.62,1.17876360e-04
19.63,1.16655888e-04
19.64,1.15466998e-04
19.65,1.14308675e-04
19.66,1.13179947e-04
19.67,1.12079879e-04
19.68,1.11007577e-04
19.69,1.09962179e-04
19.70,1.08942861e-04
19.71,1.07948829e-04
19.72,1.06979322e-04
19.73,1.06033607e-04
19.74,1.05110981e-04
19.75,1.04210766e-04
19.76,1.03332311e-04
19.77,1.02474991e-04
19.78,1.01638203e-04
19.79,1.00821366e-04
19.80,1.00023923e-04
19.81,9.92453352e-05
19.82,9.84850856e-05
19.83,9.77426750e-05
19.84,9.70176226e-05
19.85,9.63094653e-05
19.86,9.56177564e-05
19.87,9.49420654e-05
19.88,9.42819774e-05
19.89,9.36370918e-05
19.90,9.30070225e-05
19.91,9.23913970e-05
19.92,9.17898558e-05
19.93,9.12020521e-05
19.94,9.06276511e-05
19.95,9.00663298e-05
19.96,8.95177762e-05
19.97,8.89816893e-05
19.98,8.84577784e-05
19.99,8.79457629e-05
20.00,8.74453717e-05
20.01,8.69563432e-05
20.02,8.64784247e-05
20.03,8.60113721e-05
20.04,8.55549499e-05
20.05,8.51089305e-05
20.06,8.46730942e-05
20.07,8.42472289e-05
20.08,8.38311298e-05
20.09,8.34245991e-05
20.10,8.30274460e-05
20.11,8.26394862e-05
20.12,8.22605421e-05
20.13,8.18904421e-05
20.14,8.15290208e-05
20.15,8.11761186e-05
20.16,8.08315818e-05
20.17,8.04952621e-05
20.18,8.01670167e-05
20.19,7.98467082e-05
20.20,7.95342041e-05
20.21,7.92293771e-05
20.22,7.89321047e-05
20.23,7.86422694e-05
20.24,7.83597581e-05
20.25,7.80844625e-05
20.26,7.78162785e-05
20.27,7.75551068e-05
20.28,7.73008522e-05
20.29,7.70534236e-05
20.30,7.68127344e-05
20.31,7.65787018e-05
20.32,7.63512472e-05
20.33,7.61302960e-05
20.34,7.59157775e-05
20.35,7.57076250e-05
20.36,7.55057754e-05
20.37,7.53101698e-05
20.38,7.51207528e-05
20.39,7.49374729e-05
20.40,7.47602826e-05
20.41,7.45891377e-05
20.42,7.44239981e-05
20.43,7.42648274e-05
20.44,7.41115929e-05
20.45,7.39642657e-05
20.46,7.38228208e-05
20.47,7.36872368e-05
20.48,7.35574963e-05
20.49,7.34335859e-05
20.50,7.33154960e-05
20.51,7.32032210e-05
20.52,7.30967594e-05
20.53,7.29961138e-05
20.54,7.29012909e-05
20.55,7.28123019e-05
20.56,7.27291621e-05
20.57,7.26518916e-05
20.58,7.25805147e-05
20.59,7.25150607e-05
20.60,7.24555636e-05
20.61,7.24020623e-05
20.62,7.23546011e-05
20.63,7.23132293e-05
20.64,7.22780019e-05
20.65,7.22489793e-05
20.66,7.22262281e-05
20.67,7.22098207e-05
20.68,7.21998360e-05
20.69,7.21963594e-05
20.70,7.21994834e-05
20.71,7.22093074e-05
20.72,7.22259385e-05
20.73,7.22494913e-05
20.74,7.22800891e-05
20.75,7.23178635e-05
20.76,7.23629550e-05
20.77,7.24155139e-05
20.78,7.24757002e-05
20.79,7.25436846e-05
20.80,7.26196486e-05
20.81,7.27037857e-05
20.82,7.27963014e-05
20.83,7.28974144e-05
20.84,7.30073571e-05
20.85,7.31263764e-05
20.86,7.32547349e-05
20.87,7.33927112e-05
20.88,7.35406018e-05
20.89,7.36987211e-05
20.90,7.38674038e-05
20.91,7.40470051e-05
20.92,7.42379027e-05
20.93,7.44404982e-05
20.94,7.46552185e-05
20.95,7.48825178e-05
20.96,7.51228793e-05
20.97,7.53768175e-05
20.98,7.56448802e-05
20.99,7.59276510e-05
21.00,7.62257520e-05
21.01,7.65398467e-05
21.02,7.68706431e-05
21.03,7.72188971e-05
21.04,7.75854165e-05
21.05,7.79710647e-05
21.06,7.83767656e-05
21.07,7.88035081e-05
21.08,7.92523521e-05
21.09,7.97244339e-05
21.10,8.02209732e-05
21.11,8.07432800e-05
21.12,8.12927626e-05
21.13,8.18709368e-05
21.14,8.24794352e-05
21.15,8.31200183e-05
21.16,8.37945862e-05
21.17,8.45051923e-05
21.18,8.52540581e-05
21.19,8.60435895e-05
21.20,8.68763957e-05
21.21,8.77553097e-05
21.22,8.86834115e-05
21.23,8.96640545e-05
21.24,9.07008948e-05
21.25,9.17979243e-05
21.26,9.29595083e-05
21.27,9.41904280e-05
21.28,9.54959287e-05
21.29,9.68817751e-05
21.30,9.83543133e-05
21.31,9.99205433e-05
21.32,1.01588201e-04
21.33,1.03365852e-04
21.34,1.05263001e-04
21.35,1.07290221e-04
21.36,1.09459294e-04
21.37,1.11783385e-04
21.38,1.14277243e-04
21.39,1.16957429e-04
21.40,1.19842597e-04
21.41,1.22953811e-04
21.42,1.26314936e-04
21.43,1.29953093e-04
21.44,1.33899208e-04
21.45,1.38188670e-04
21.46,1.42862126e-04
21.47,1.47966448e-04
21.48,1.53555914e-04
