Angle(deg),BER
21.50,6.72869185e-04
21.51,6.71998102e-04
21.52,6.71136048e-04
21.53,6.70283315e-04
21.54,6.69440182e-04
21.55,6.68606916e-04
21.56,6.67783773e-04
21.57,6.66970996e-04
21.58,6.66168813e-04
21.59,6.65377440e-04
21.60,6.64597077e-04
21.61,6.63827913e-04
21.62,6.63070117e-04
21.63,6.62323849e-04
21.64,6.61589252e-04
21.65,6.60866454e-04
21.66,6.60155571e-04
21.67,6.59456702e-04
21.68,6.58769936e-04
21.69,6.58095346e-04
21.70,6.57432993e-04
21.71,6.56782924e-04
21.72,6.56145171e-04
21.73,6.55519753e-04
21.74,6.54906673e-04
21.75,6.54305922e-04
21.76,6.53717472e-04
21.77,6.53141281e-04
21.78,6.52577293e-04
21.79,6.52025435e-04
21.80,6.51485619e-04
21.81,6.50957743e-04
21.82,6.50441691e-04
21.83,6.49937331e-04
21.84,6.49444523e-04
21.85,6.48963110e-04
21.86,6.48492928e-04
21.87,6.48033804e-04
21.88,6.47585555e-04
21.89,6.47147996e-04
21.90,6.46720935e-04
21.91,6.46304183e-04
21.92,6.45897550e-04
21.93,6.45500852e-04
21.94,6.45113909e-04
21.95,6.44736556e-04
21.96,6.44368640e-04
21.97,6.44010027e-04
21.98,6.43660604e-04
21.99,6.43320287e-04
22.00,6.42989018e-04
22.01,6.42666766e-04
22.02,6.42353526e-04
22.03,6.42049315e-04
22.04,6.41754171e-04
22.05,6.41468150e-04
22.06,6.41191324e-04
22.07,6.40923779e-04
22.08,6.40665614e-04
22.09,6.40416938e-04
22.10,6.40177869e-04
22.11,6.39948530e-04
22.12,6.39729050e-04
22.13,6.39519560e-04
22.14,6.39320193e-04
22.15,6.39131083e-04
22.16,6.38952362e-04
22.17,6.38784159e-04
22.18,6.38626602e-04
22.19,6.38479814e-04
22.20,6.38343911e-04
22.21,6.38219008e-04
22.22,6.38105212e-04
22.23,6.38002622e-04
22.24,6.37911334e-04
22.25,6.37831436e-04
22.26,6.37763008e-04
22.27,6.37706125e-04
22.28,6.37660857e-04
22.29,6.37627265e-04
22.30,6.37605406e-04
22.31,6.37595331e-04
22.32,6.37597085e-04
22.33,6.37610705e-04
22.34,6.37636222e-04
22.35,6.37673660e-04
22.36,6.37723031e-04
22.37,6.37784338e-04
22.38,6.37857573e-04
22.39,6.37942714e-04
22.40,6.38039728e-04
22.41,6.38148566e-04
22.42,6.38269170e-04
22.43,6.38401462e-04
22.44,6.38545356e-04
22.45,6.38700747e-04
22.46,6.38867521e-04
22.47,6.39045546e-04
22.48,6.39234679e-04
22.49,6.39434766e-04
22.50,6.39645639e-04
22.51,6.39867121e-04
22.52,6.40099026e-04
22.53,6.40341158e-04
22.54,6.40593317e-04
22.55,6.40855295e-04
22.56,6.41126884e-04
22.57,6.41407873e-04
22.58,6.41698053e-04
22.59,6.41997218e-04
22.60,6.42305169e-04
22.61,6.42621716e-04
22.62,6.42946681e-04
22.63,6.43279901e-04
22.64,6.43621232e-04
22.65,6.43970549e-04
22.66,6.44327752e-04
22.67,6.44692764e-04
22.68,6.45065531e-04
22.69,6.45446021e-04
22.70,6.45834224e-04
22.71,6.46230148e-04
22.72,6.46633818e-04
22.73,6.47045275e-04
22.74,6.47464572e-04
22.75,6.47891772e-04
22.76,6.48326949e-04
22.77,6.48770184e-04
22.78,6.49221564e-04
22.79,6.49681181e-04
22.80,6.50149130e-04
22.81,6.50625510e-04
22.82,6.51110417e-04
22.83,6.51603952e-04
22.84,6.52106214e-04
22.85,6.52617299e-04
22.86,6.53137302e-04
22.87,6.53666316e-04
22.88,6.54204432e-04
22.89,6.54751736e-04
22.90,6.55308312e-04
22.91,6.55874240e-04
22.92,6.56449600e-04
22.93,6.57034465e-04
22.94,6.57628909e-04
22.95,6.58233004e-04
22.96,6.58846821e-04
22.97,6.59470430e-04
22.98,6.60103904e-04
22.99,6.60747315e-04
23.00,6.61400739e-04
23.01,6.62064255e-04
23.02,6.62737947e-04
23.03,6.63421902e-04
23.04,6.64116212e-04
23.05,6.64820972e-04
23.06,6.65536278e-04
23.07,6.66262232e-04
23.08,6.66998934e-04
23.09,6.67746481e-04
23.10,6.68504971e-04
23.11,6.69274495e-04
23.12,6.70055143e-04
23.13,6.70846994e-04
23.14,6.71650125e-04
23.15,6.72464604e-04
23.16,6.73290489e-04
23.17,6.74127831e-04
23.18,6.74976672e-04
23.19,6.75837042e-04
23.20,6.76708963e-04
23.21,6.77592446e-04
23.22,6.78487490e-04
23.23,6.79394086e-04
23.24,6.80312214e-04
23.25,6.81241843e-04
23.26,6.82182933e-04
23.27,6.83135435e-04
23.28,6.84099293e-04
23.29,6.85074440e-04
23.30,6.86060804e-04
23.31,6.87058307e-04
23.32,6.88066867e-04
23.33,6.89086398e-04
23.34,6.90116814e-04
23.35,6.91158027e-04
23.36,6.92209952e-04
23.37,6.93272503e-04
23.38,6.94345599e-04
23.39,6.95429162e-04
23.40,6.96523118e-04
23.41,6.97627397e-04
23.42,6.98741932e-04
23.43,6.99866665e-04
23.44,7.01001540e-04
23.45,7.02146514e-04
23.46,7.03301546e-04
23.47,7.04466611e-04
23.48,7.05641693e-04
23.49,7.06826788e-04
23.50,7.08021909e-04
23.51,7.09227083e-04
23.52,7.10442357e-04
23.53,7.11667797e-04
23.54,7.12903483e-04
23.55,7.14149511e-04
23.56,7.15405983e-04
23.57,7.16673004e-04
23.58,7.17950680e-04
23.59,7.19239113e-04
23.60,7.20538400e-04
23.61,7.21848629e-04
23.62,7.23169881e-04
23.63,7.24502222e-04
23.64,7.25845710e-04
23.65,7.27200386e-04
23.66,7.28566280e-04
23.67,7.29943405e-04
23.68,7.31331758e-04
23.69,7.32731324e-04
23.70,7.34142068e-04
23.71,7.35563942e-04
23.72,7.36996880e-04
23.73,7.38440803e-04
23.74,7.39895617e-04
23.75,7.41361214e-04
23.76,7.42837473e-04
23.77,7.44324260e-04
23.78,7.45821434e-04
23.79,7.47328841e-04
23.80,7.48846324e-04
23.81,7.50373723e-04
23.82,7.51910884e-04
23.83,7.53457662e-04
23.84,7.55013927e-04
23.85,7.56579553e-04
23.86,7.58154421e-04
23.87,7.59738416e-04
23.88,7.61331419e-04
23.89,7.62933314e-04
23.90,7.64543978e-04
23.91,7.66163286e-04
23.92,7.67791107e-04
23.93,7.69427303e-04
23.94,7.71071731e-04
23.95,7.72724239e-04
23.96,7.74384670e-04
23.97,7.76052856e-04
23.98,7.77728625e-04
23.99,7.79411798e-04
24.00,7.81102186e-04
24.01,7.82799596e-04
24.02,7.84503828e-04
24.03,7.86214679e-04
24.04,7.87931937e-04
24.05,7.89655388e-04
24.06,7.91384813e-04
24.07,7.93119987e-04
24.08,7.94860681e-04
24.09,7.96606660e-04
24.10,7.98357687e-04
24.11,8.00113520e-04
24.12,8.01873913e-04
24.13,8.03638618e-04
24.14,8.05407382e-04
24.15,8.07179951e-04
24.16,8.08956065e-04
24.17,8.10735463e-04
24.18,8.12517880e-04
24.19,8.14303050e-04
24.20,8.16090699e-04
24.21,8.17880550e-04
24.22,8.19672320e-04
24.23,8.21465719e-04
24.24,8.23260451e-04
24.25,8.25056215e-04
24.26,8.26852699e-04
24.27,8.28649587e-04
24.28,8.30446552e-04
24.29,8.32243259e-04
24.30,8.34039361e-04
24.31,8.35834500e-04
24.32,8.37628306e-04
24.33,8.39420391e-04
24.34,8.41210356e-04
24.35,8.42997784e-04
24.36,8.44782243e-04
24.37,8.46563284e-04
24.38,8.48340438e-04
24.39,8.50113221e-04
24.40,8.51881128e-04
24.41,8.53643635e-04
24.42,8.55400200e-04
24.43,8.57150260e-04
24.44,8.58893230e-04
24.45,8.60628507e-04
24.46,8.62355465e-04
24.47,8.64073456e-04
24.48,8.65781811e-04
24.49,8.67479840e-04
24.50,8.69166828e-04
24.51,8.70842038e-04
24.52,8.72504709e-04
24.53,8.74154057e-04
24.54,8.75789275e-04
24.55,8.77409529e-04
24.56,8.79013963e-04
24.57,8.80601695e-04
24.58,8.82171819e-04
24.59,8.83723405e-04
24.60,8.85255498e-04
24.61,8.86767119e-04
24.62,8.88257266e-04
24.63,8.89724914e-04
24.64,8.91169017e-04
24.65,8.92588507e-04
24.66,8.93982297e-04
24.67,8.95349282e-04
24.68,8.96688343e-04
24.69,8.97998346e-04
24.70,8.99278148e-04
24.71,9.00526596e-04
24.72,9.01742536e-04
24.73,9.02924816e-04
24.74,9.04072287e-04
24.75,9.05183813e-04
24.76,9.06258276e-04
24.77,9.07294583e-04
24.78,9.08291675e-04
24.79,9.09248533e-04
24.80,9.10164195e-04
24.81,9.11037762e-04
24.82,9.11868415e-04
24.83,9.12655439e-04
24.84,9.13398239e-04
24.85,9.14096377e-04
24.86,9.14749599e-04
24.87,9.15357828e-04
24.88,9.15921140e-04
24.89,9.16439752e-04
24.90,9.16913993e-04
24.91,9.17344302e-04
24.92,9.17731202e-04
24.93,9.18075298e-04
24.94,9.18377258e-04
24.95,9.18637806e-04
24.96,9.18857709e-04
24.97,9.19037773e-04
24.98,9.19178829e-04
24.99,9.19281731e-04
25.00,9.19347350e-04
25.01,9.19376566e-04
25.02,9.19370263e-04
25.03,9.19329328e-04
25.04,9.19254646e-04
25.05,9.19147095e-04
25.06,9.19007546e-04
25.07,9.18836863e-04
25.08,9.18635895e-04
25.09,9.18405479e-04
25.10,9.18146439e-04
25.11,9.17859583e-04
25.12,9.17545704e-04
25.13,9.17205579e-04
25.14,9.16839968e-04
25.15,9.16449614e-04
25.16,9.16035245e-04
25.17,9.15597570e-04
25.18,9.15137282e-04
25.19,9.14655060e-04
25.20,9.14151564e-04
25.21,9.13627438e-04
25.22,9.13083312e-04
25.23,9.12519799e-04
25.24,9.11937498e-04
25.25,9.11336989e-04
25.26,9.10718843e-04
25.27,9.10083611e-04
25.28,9.09431835e-04
25.29,9.08764037e-04
25.30,9.08080732e-04
25.31,9.07382417e-04
25.32,9.06669579e-04
25.33,9.05942689e-04
25.34,9.05202210e-04
25.35,9.04448589e-04
25.36,9.03682262e-04
25.37,9.02903655e-04
25.38,9.02113182e-04
25.39,9.01311243e-04
25.40,9.00498231e-04
25.41,8.99674525e-04
25.42,8.98840495e-04
25.43,8.97996501e-04
25.44,8.97142892e-04
25.45,8.96280005e-04
25.46,8.95408170e-04
25.47,8.94527705e-04
25.48,8.93638918e-04
25.49,8.92742108e-04
25.50,8.91837566e-04
25.51,8.90925573e-04
25.52,8.90006403e-04
25.53,8.89080320e-04
25.54,8.88147584e-04
25.55,8.87208446e-04
25.56,8.86263154e-04
25.57,8.85311948e-04
25.58,8.84355066e-04
25.59,8.83392742e-04
25.60,8.82425203e-04
25.61,8.81452674e-04
25.62,8.80475374e-04
25.63,8.79493518e-04
25.64,8.78507318e-04
25.65,8.77516982e-04
25.66,8.76522717e-04
25.67,8.75524727e-04
25.68,8.74523216e-04
25.69,8.73518389e-04
25.70,8.72510452e-04
25.71,8.71499606e-04
25.72,8.70486053e-04
25.73,8.69469992e-04
25.74,8.68451620e-04
25.75,8.67431130e-04
25.76,8.66408716e-04
25.77,8.65384567e-04
25.78,8.64358876e-04
25.79,8.63331833e-04
25.80,8.62303634e-04
25.81,8.61274476e-04
25.82,8.60244564e-04
25.83,8.59214110e-04
25.84,8.58183336e-04
25.85,8.57152471e-04
25.86,8.56121747e-04
25.87,8.55091397e-04
25.88,8.54061651e-04
25.89,8.53032736e-04
25.90,8.52004874e-04
25.91,8.50978281e-04
25.92,8.49953166e-04
25.93,8.48929730e-04
25.94,8.47908169e-04
25.95,8.46888670e-04
25.96,8.45871417e-04
25.97,8.44856586e-04
25.98,8.43844349e-04
25.99,8.42834874e-04
26.00,8.41828327e-04
26.01,8.40824874e-04
26.02,8.39824677e-04
26.03,8.38827902e-04
26.04,8.37834714e-04
26.05,8.36845280e-04
26.06,8.35859768e-04
26.07,8.34878347e-04
26.08,8.33901190e-04
26.09,8.32928466e-04
26.10,8.31960344e-04
26.11,8.30996989e-04
26.12,8.30038562e-04
26.13,8.29085218e-04
26.14,8.28137105e-04
26.15,8.27194365e-04
26.16,8.26257129e-04
26.17,8.25325522e-04
26.18,8.24399661e-04
26.19,8.23479654e-04
26.20,8.22565598e-04
26.21,8.21657586e-04
26.22,8.20755699e-04
26.23,8.19860016e-04
26.24,8.18970604e-04
26.25,8.18087528e-04
26.26,8.17210848e-04
26.27,8.16340622e-04
26.28,8.15476906e-04
26.29,8.14619756e-04
26.30,8.13769233e-04
26.31,8.12925401e-04
26.32,8.12088331e-04
26.33,8.11258103e-04
26.34,8.10434806e-04
26.35,8.09618536e-04
26.36,8.08809398e-04
26.37,8.08007500e-04
26.38,8.07212958e-04
26.39,8.06425888e-04
26.40,8.05646412e-04
26.41,8.04874649e-04
26.42,8.04110719e-04
26.43,8.03354741e-04
26.44,8.02606829e-04
26.45,8.01867094e-04
26.46,8.01135641e-04
26.47,8.00412571e-04
26.48,7.99697977e-04
26.49,7.98991944e-04
26.50,7.98294549e-04
26.51,7.97605860e-04
26.52,7.96925929e-04
26.53,7.96254799e-04
26.54,7.95592498e-04
26.55,7.94939040e-04
26.56,7.94294422e-04
26.57,7.93658625e-04
26.58,7.93031610e-04
26.59,7.92413318e-04
26.60,7.91803670e-04
26.61,7.91202562e-04
26.62,7.90609869e-04
26.63,7.90025438e-04
26.64,7.89449094e-04
26.65,7.88880630e-04
26.66,7.88319814e-04
26.67,7.87766385e-04
26.68,7.87220052e-04
26.69,7.86680491e-04
26.70,7.86147350e-04
26.71,7.85620244e-04
26.72,7.85098752e-04
26.73,7.84582425e-04
26.74,7.84070779e-04
26.75,7.83563295e-04
26.76,7.83059425e-04
26.77,7.82558589e-04
26.78,7.82060176e-04
26.79,7.81563547e-04
26.80,7.81068038e-04
26.81,7.80572960e-04
26.82,7.80077605e-04
26.83,7.79581251e-04
26.84,7.79083163e-04
26.85,7.78582605e-04
26.86,7.78078841e-04
26.87,7.77571153e-04
26.88,7.77058844e-04
26.89,7.76541256e-04
26.90,7.76017786e-04
26.91,7.75487909e-04
26.92,7.74951199e-04
26.93,7.74407363e-04
26.94,7.73856236e-04
26.95,7.73297767e-04
26.96,7.72732004e-04
26.97,7.72159082e-04
26.98,7.71579205e-04
26.99,7.70992636e-04
27.00,7.70399691e-04
27.01,7.69800724e-04
27.02,7.69196122e-04
27.03,7.68586296e-04
27.04,7.67971673e-04
27.05,7.67352695e-04
27.06,7.66729807e-04
27.07,7.66103458e-04
27.08,7.65474092e-04
27.09,7.64842151e-04
27.10,7.64208065e-04
27.11,7.63572251e-04
27.12,7.62935116e-04
27.13,7.62297048e-04
27.14,7.61658418e-04
27.15,7.61019579e-04
27.16,7.60380864e-04
27.17,7.59742587e-04
27.18,7.59105041e-04
27.19,7.58468504e-04
27.20,7.57833231e-04
27.21,7.57199463e-04
27.22,7.56567424e-04
27.23,7.55937324e-04
27.24,7.55309361e-04
27.25,7.54683723e-04
27.26,7.54060590e-04
27.27,7.53440133e-04
27.28,7.52822511e-04
27.29,7.52207873e-04
27.30,7.51596349e-04
27.31,7.50988058e-04
27.32,7.50383099e-04
27.33,7.49781556e-04
27.34,7.49183499e-04
27.35,7.48588981e-04
27.36,7.47998042e-04
27.37,7.47410714e-04
27.38,7.46827018e-04
27.39,7.46246970e-04
27.40,7.45670587e-04
27.41,7.45097888e-04
27.42,7.44528900e-04
27.43,7.43963667e-04
27.44,7.43402247e-04
27.45,7.42844731e-04
27.46,7.42291238e-04
27.47,7.41741932e-04
27.48,7.41197015e-04
27.49,7.40656713e-04
27.50,7.40121269e-04
27.51,7.39590931e-04
27.52,7.39065946e-04
27.53,7.38546554e-04
27.54,7.38032983e-04
27.55,7.37525450e-04
27.56,7.37024154e-04
27.57,7.36529278e-04
27.58,7.36040986e-04
27.59,7.35559423e-04
27.60,7.35084719e-04
27.61,7.34616981e-04
27.62,7.34156304e-04
27.63,7.33702763e-04
27.64,7.33256423e-04
27.65,7.32817333e-04
27.66,7.32385532e-04
27.67,7.31961052e-04
27.68,7.31543914e-04
27.69,7.31134138e-04
27.70,7.30731738e-04
27.71,7.30336731e-04
27.72,7.29949131e-04
27.73,7.29568956e-04
27.74,7.29196220e-04
27.75,7.28830936e-04
27.76,7.28473109e-04
27.77,7.28122739e-04
27.78,7.27779820e-04
27.79,7.27444333e-04
27.80,7.27116252e-04
27.81,7.26795537e-04
27.82,7.26482138e-04
27.83,7.26175990e-04
27.84,7.25877016e-04
27.85,7.25585123e-04
27.86,7.25300208e-04
27.87,7.25022148e-04
27.88,7.24750812e-04
27.89,7.24486049e-04
27.90,7.24227701e-04
27.91,7.23975593e-04
27.92,7.23729539e-04
27.93,7.23489346e-04
27.94,7.23254810e-04
27.95,7.23025725e-04
27.96,7.22801885e-04
27.97,7.22583096e-04
27.98,7.22369174e-04
27.99,7.22159940e-04
28.00,7.21955213e-04
28.01,7.21754813e-04
28.02,7.21558551e-04
28.03,7.21366232e-04
28.04,7.21177656e-04
28.05,7.20992609e-04
28.06,7.20810875e-04
28.07,7.20632222e-04
28.08,7.20456416e-04
28.09,7.20283211e-04
28.10,7.20112354e-04
28.11,7.19943587e-04
28.12,7.19776642e-04
28.13,7.19611248e-04
28.14,7.19447121e-04
28.15,7.19283973e-04
28.16,7.19121507e-04
28.17,7.18959417e-04
28.18,7.18797390e-04
28.19,7.18635103e-04
28.20,7.18472229e-04
28.21,7.18308431e-04
28.22,7.18143365e-04
28.23,7.17976683e-04
28.24,7.17808031e-04
28.25,7.17637051e-04
28.26,7.17463383e-04
28.27,7.17286663e-04
28.28,7.17106532e-04
28.29,7.16922630e-04
28.30,7.16734601e-04
28.31,7.16542100e-04
28.32,7.16344791e-04
28.33,7.16142353e-04
28.34,7.15934484e-04
28.35,7.15720907e-04
28.36,7.15501377e-04
28.37,7.15275687e-04
28.38,7.15043679e-04
28.39,7.14805255e-04
28.40,7.14560398e-04
28.41,7.14309198e-04
28.42,7.14051872e-04
28.43,7.13788741e-04
28.44,7.13520196e-04
28.45,7.13246672e-04
28.46,7.12968639e-04
28.47,7.12686591e-04
28.48,7.12401042e-04
28.49,7.12112519e-04
28.50,7.11821557e-04
28.51,7.11528696e-04
28.52,7.11234474e-04
28.53,7.10939429e-04
28.54,7.10644091e-04
28.55,7.10348983e-04
28.56,7.10054617e-04
28.57,7.09761495e-04
28.58,7.09470101e-04
28.59,7.09180907e-04
28.60,7.08894367e-04
28.61,7.08610915e-04
28.62,7.08330968e-04
28.63,7.08054918e-04
28.64,7.07783138e-04
28.65,7.07515973e-04
28.66,7.07253747e-04
28.67,7.06996754e-04
28.68,7.06745263e-04
28.69,7.06499513e-04
28.70,7.06259715e-04
28.71,7.06026046e-04
28.72,7.05798654e-04
28.73,7.05577651e-04
28.74,7.05363117e-04
28.75,7.05155098e-04
28.76,7.04953603e-04
28.77,7.04758607e-04
28.78,7.04570049e-04
28.79,7.04387835e-04
28.80,7.04211835e-04
28.81,7.04041884e-04
28.82,7.03877790e-04
28.83,7.03719330e-04
28.84,7.03566278e-04
28.85,7.03418479e-04
28.86,7.03275865e-04
28.87,7.03138390e-04
28.88,7.03006002e-04
28.89,7.02878635e-04
28.90,7.02756202e-04
28.91,7.02638600e-04
28.92,7.02525706e-04
28.93,7.02417387e-04
28.94,7.02313496e-04
28.95,7.02213884e-04
28.96,7.02118404e-04
28.97,7.02026920e-04
28.98,7.01939314e-04
28.99,7.01855498e-04
29.00,7.01775426e-04
29.01,7.01699105e-04
29.02,7.01626605e-04
29.03,7.01558052e-04
29.04,7.01493615e-04
29.05,7.01433496e-04
29.06,7.01377921e-04
29.07,7.01327132e-04
29.08,7.01281379e-04
29.09,7.01240916e-04
29.10,7.01205993e-04
29.11,7.01176853e-04
29.12,7.01153729e-04
29.13,7.01136840e-04
29.14,7.01126386e-04
29.15,7.01122551e-04
29.16,7.01125497e-04
29.17,7.01135363e-04
29.18,7.01152268e-04
29.19,7.01176307e-04
29.20,7.01207549e-04
29.21,7.01246045e-04
29.22,7.01291819e-04
29.23,7.01344877e-04
29.24,7.01405201e-04
29.25,7.01472755e-04
29.26,7.01547482e-04
29.27,7.01629309e-04
29.28,7.01718147e-04
29.29,7.01813894e-04
29.30,7.01916436e-04
29.31,7.02025651e-04
29.32,7.02141411e-04
29.33,7.02263586e-04
29.34,7.02392046e-04
29.35,7.02526665e-04
29.36,7.02667324e-04
29.37,7.02813919e-04
29.38,7.02966360e-04
29.39,7.03124575e-04
29.40,7.03288504e-04
29.41,7.03458103e-04
29.42,7.03633336e-04
29.43,7.03814178e-04
29.44,7.04000612e-04
29.45,7.04192628e-04
29.46,7.04390219e-04
29.47,7.04593386e-04
29.48,7.04802129e-04
29.49,7.05016452e-04
29.50,7.05236354e-04
29.51,7.05461836e-04
29.52,7.05692892e-04
29.53,7.05929512e-04
29.54,7.06171680e-04
29.55,7.06419372e-04
29.56,7.06672558e-04
29.57,7.06931197e-04
29.58,7.07195241e-04
29.59,7.07464630e-04
29.60,7.07739292e-04
29.61,7.08019144e-04
29.62,7.08304091e-04
29.63,7.08594026e-04
29.64,7.08888826e-04
29.65,7.09188359e-04
29.66,7.09492478e-04
29.67,7.09801024e-04
29.68,7.10113829e-04
29.69,7.10430711e-04
29.70,7.10751479e-04
29.71,7.11075934e-04
29.72,7.11403869e-04
29.73,7.11735067e-04
29.74,7.12069310e-04
29.75,7.12406376e-04
29.76,7.12746042e-04
29.77,7.13088084e-04
29.78,7.13432287e-04
29.79,7.13778439e-04
29.80,7.14126341e-04
29.81,7.14475806e-04
29.82,7.14826668e-04
29.83,7.15178778e-04
29.84,7.15532017e-04
29.85,7.15886291e-04
29.86,7.16241544e-04
29.87,7.16597747e-04
29.88,7.16954899e-04
29.89,7.17313011e-04
29.90,7.17672106e-04
29.91,7.18032205e-04
29.92,7.18393328e-04
29.93,7.18755482e-04
29.94,7.19118664e-04
29.95,7.19482852e-04
29.96,7.19848004e-04
29.97,7.20214059e-04
29.98,7.20580934e-04
29.99,7.20948527e-04
30.00,7.21316716e-04
30.01,7.21685362e-04
30.02,7.22054319e-04
30.03,7.22423436e-04
30.04,7.22792566e-04
30.05,7.23161586e-04
30.06,7.23530408e-04
30.07,7.23898978e-04
30.08,7.24267265e-04
30.09,7.24635253e-04
30.10,7.25002928e-04
30.11,7.25370275e-04
30.12,7.25737274e-04
30.13,7.26103888e-04
30.14,7.26470069e-04
30.15,7.26835750e-04
30.16,7.27200844e-04
30.17,7.27565242e-04
30.18,7.27928812e-04
30.19,7.28291403e-04
30.20,7.28652835e-04
30.21,7.29012910e-04
30.22,7.29371405e-04
30.23,7.29728077e-04
30.24,7.30082663e-04
30.25,7.30434884e-04
30.26,7.30784438e-04
30.27,7.31131005e-04
30.28,7.31474244e-04
30.29,7.31813793e-04
30.30,7.32149269e-04
30.31,7.32480266e-04
30.32,7.32806359e-04
30.33,7.33127101e-04
30.34,7.33442022e-04
30.35,7.33750632e-04
30.36,7.34052421e-04
30.37,7.34346856e-04
30.38,7.34633384e-04
30.39,7.34911435e-04
30.40,7.35180414e-04
30.41,7.35439711e-04
30.42,7.35688696e-04
30.43,7.35926721e-04
30.44,7.36153124e-04
30.45,7.36367225e-04
30.46,7.36568336e-04
30.47,7.36755755e-04
30.48,7.36928775e-04
30.49,7.37086686e-04
30.50,7.37228775e-04
30.51,7.37354333e-04
30.52,7.37462661e-04
30.53,7.37553071e-04
30.54,7.37624899e-04
30.55,7.37677507e-04
30.56,7.37710297e-04
30.57,7.37722716e-04
30.58,7.37714277e-04
30.59,7.37684562e-04
30.60,7.37633251e-04
30.61,7.37560133e-04
30.62,7.37465134e-04
30.63,7.37348350e-04
30.64,7.37210075e-04
30.65,7.37050790e-04
30.66,7.36871105e-04
30.67,7.36671710e-04
30.68,7.36453341e-04
30.69,7.36216761e-04
30.70,7.35962737e-04
30.71,7.35692037e-04
30.72,7.35405412e-04
30.73,7.35103596e-04
30.74,7.34787294e-04
30.75,7.34457179e-04
30.76,7.34113888e-04
30.77,7.33758014e-04
30.78,7.33390109e-04
30.79,7.33010675e-04
30.80,7.32620166e-04
30.81,7.32218983e-04
30.82,7.31807476e-04
30.83,7.31385940e-04
30.84,7.30954619e-04
30.85,7.30513701e-04
30.86,7.30063325e-04
30.87,7.29603576e-04
30.88,7.29134493e-04
30.89,7.28656066e-04
30.90,7.28168247e-04
30.91,7.27670943e-04
30.92,7.27164028e-04
30.93,7.26647339e-04
30.94,7.26120681e-04
30.95,7.25583829e-04
30.96,7.25036528e-04
30.97,7.24478524e-04
30.98,7.23909743e-04
30.99,7.23330895e-04
31.00,7.22742872e-04
31.01,7.22146570e-04
31.02,7.21542857e-04
31.03,7.20932576e-04
31.04,7.20316544e-04
31.05,7.19695549e-04
31.06,7.19070351e-04
31.07,7.18441680e-04
31.08,7.17810240e-04
31.09,7.17176701e-04
31.10,7.16541708e-04
31.11,7.15905879e-04
31.12,7.15269802e-04
31.13,7.14634041e-04
31.14,7.13999134e-04
31.15,7.13365589e-04
31.16,7.12733885e-04
31.17,7.12104472e-04
31.18,7.11477764e-04
31.19,7.10854144e-04
31.20,7.10233962e-04
31.21,7.09617530e-04
31.22,7.09005129e-04
31.23,7.08396999e-04
31.24,7.07793349e-04
31.25,7.07194349e-04
31.26,7.06600133e-04
31.27,7.06010801e-04
31.28,7.05426414e-04
31.29,7.04847001e-04
31.30,7.04272551e-04
31.31,7.03703024e-04
31.32,7.03138343e-04
31.33,7.02578402e-04
31.34,7.02023063e-04
31.35,7.01472164e-04
31.36,7.00925516e-04
31.37,7.00382911e-04
31.38,6.99844125e-04
31.39,6.99308921e-04
31.40,6.98777057e-04
31.41,6.98248292e-04
31.42,6.97722397e-04
31.43,6.97199163e-04
31.44,6.96678417e-04
31.45,6.96160041e-04
31.46,6.95643988e-04
31.47,6.95130281e-04
31.48,6.94619002e-04
31.49,6.94110286e-04
31.50,6.93604311e-04
31.51,6.93101290e-04
31.52,6.92601467e-04
31.53,6.92105110e-04
31.54,6.91612504e-04
31.55,6.91123950e-04
31.56,6.90639760e-04
31.57,6.90160252e-04
31.58,6.89685749e-04
31.59,6.89216576e-04
31.60,6.88753055e-04
31.61,6.88295507e-04
31.62,6.87844244e-04
31.63,6.87399571e-04
31.64,6.86961781e-04
31.65,6.86531152e-04
31.66,6.86107948e-04
31.67,6.85692416e-04
31.68,6.85284786e-04
31.69,6.84885267e-04
31.70,6.84494049e-04
31.71,6.84111301e-04
31.72,6.83737171e-04
31.73,6.83371786e-04
31.74,6.83015251e-04
31.75,6.82667650e-04
31.76,6.82329048e-04
31.77,6.81999491e-04
31.78,6.81679004e-04
31.79,6.81367598e-04
31.80,6.81065265e-04
31.81,6.80771987e-04
31.82,6.80487731e-04
31.83,6.80212458e-04
31.84,6.79946122e-04
31.85,6.79688677e-04
31.86,6.79440077e-04
31.87,6.79200284e-04
31.88,6.78969273e-04
31.89,6.78747024e-04
31.90,6.78533526e-04
31.91,6.78328769e-04
31.92,6.78132746e-04
31.93,6.77945443e-04
31.94,6.77766847e-04
31.95,6.77596935e-04
31.96,6.77435677e-04
31.97,6.77283033e-04
31.98,6.77138955e-04
31.99,6.77003382e-04
32.00,6.76876242e-04
32.01,6.76757452e-04
32.02,6.76646918e-04
32.03,6.76544536e-04
32.04,6.76450191e-04
32.05,6.76363761e-04
32.06,6.76285114e-04
32.07,6.76214108e-04
32.08,6.76150589e-04
32.09,6.76094388e-04
32.10,6.76045318e-04
32.11,6.76003179e-04
32.12,6.75967747e-04
32.13,6.75938783e-04
32.14,6.75916026e-04
32.15,6.75899200e-04
32.16,6.75888007e-04
32.17,6.75882134e-04
32.18,6.75881255e-04
32.19,6.75885032e-04
32.20,6.75893118e-04
32.21,6.75905161e-04
32.22,6.75920811e-04
32.23,6.75939722e-04
32.24,6.75961562e-04
32.25,6.75986016e-04
