Angle(deg),f(R)
21.51,4.18570690e+01
21.52,4.18362499e+01
21.53,4.18154745e+01
21.54,4.17947429e+01
21.55,4.17740549e+01
21.56,4.17534105e+01
21.57,4.17328096e+01
21.58,4.17122522e+01
21.59,4.16917383e+01
21.60,4.16712677e+01
21.61,4.16508404e+01
21.62,4.16304564e+01
21.63,4.16101156e+01
21.64,4.15898179e+01
21.65,4.15695633e+01
21.66,4.15493518e+01
21.67,4.15291833e+01
21.68,4.15090577e+01
21.69,4.14889749e+01
21.70,4.14689350e+01
21.71,4.14489378e+01
21.72,4.14289834e+01
21.73,4.14090716e+01
21.74,4.13892025e+01
21.75,4.13693758e+01
21.76,4.13495917e+01
21.77,4.13298500e+01
21.78,4.13101508e+01
21.79,4.12904938e+01
21.80,4.12708792e+01
21.81,4.12513068e+01
21.82,4.12317765e+01
21.83,4.12122884e+01
21.84,4.11928424e+01
21.85,4.11734384e+01
21.86,4.11540764e+01
21.87,4.11347564e+01
21.88,4.11154782e+01
21.89,4.10962418e+01
21.90,4.10770472e+01
21.91,4.10578943e+01
21.92,4.10387831e+01
21.93,4.10197135e+01
21.94,4.10006855e+01
21.95,4.09816990e+01
21.96,4.09627540e+01
21.97,4.09438504e+01
21.98,4.09249882e+01
21.99,4.09061673e+01
22.00,4.08873877e+01
22.01,4.08686494e+01
22.02,4.08499522e+01
22.03,4.08312961e+01
22.04,4.08126811e+01
22.05,4.07941071e+01
22.06,4.07755742e+01
22.07,4.07570822e+01
22.08,4.07386310e+01
22.09,4.07202207e+01
22.10,4.07018512e+01
22.11,4.06835225e+01
22.12,4.06652344e+01
22.13,4.06469870e+01
22.14,4.06287802e+01
22.15,4.06106140e+01
22.16,4.05924883e+01
22.17,4.05744031e+01
22.18,4.05563583e+01
22.19,4.05383538e+01
22.20,4.05203897e+01
22.21,4.05024659e+01
22.22,4.04845823e+01
22.23,4.04667389e+01
22.24,4.04489357e+01
22.25,4.04311725e+01
22.26,4.04134495e+01
22.27,4.03957664e+01
22.28,4.03781233e+01
22.29,4.03605202e+01
22.30,4.03429569e+01
22.31,4.03254334e+01
22.32,4.03079498e+01
22.33,4.02905059e+01
22.34,4.02731017e+01
22.35,4.02557372e+01
22.36,4.02384123e+01
22.37,4.02211270e+01
22.38,4.02038812e+01
22.39,4.01866749e+01
22.40,4.01695080e+01
22.41,4.01523806e+01
22.42,4.01352925e+01
22.43,4.01182438e+01
22.44,4.01012343e+01
22.45,4.00842640e+01
22.46,4.00673330e+01
22.47,4.00504411e+01
22.48,4.00335884e+01
22.49,4.00167747e+01
22.50,4.00000000e+01
22.51,3.99832643e+01
22.52,3.99665676e+01
22.53,3.99499098e+01
22.54,3.99332909e+01
22.55,3.99167107e+01
22.56,3.99001694e+01
22.57,3.98836668e+01
22.58,3.98672030e+01
22.59,3.98507778e+01
22.60,3.98343912e+01
22.61,3.98180432e+01
22.62,3.98017338e+01
22.63,3.97854629e+01
22.64,3.97692304e+01
22.65,3.97530364e+01
22.66,3.97368808e+01
22.67,3.97207636e+01
22.68,3.97046846e+01
22.69,3.96886440e+01
22.70,3.96726416e+01
22.71,3.96566773e+01
22.72,3.96407513e+01
22.73,3.96248634e+01
22.74,3.96090136e+01
22.75,3.95932018e+01
22.76,3.95774280e+01
22.77,3.95616923e+01
22.78,3.95459945e+01
22.79,3.95303345e+01
22.80,3.95147125e+01
22.81,3.94991283e+01
22.82,3.94835818e+01
22.83,3.94680732e+01
22.84,3.94526023e+01
22.85,3.94371690e+01
22.86,3.94217734e+01
22.87,3.94064154e+01
22.88,3.93910950e+01
22.89,3.93758122e+01
22.90,3.93605669e+01
22.91,3.93453590e+01
22.92,3.93301886e+01
22.93,3.93150556e+01
22.94,3.92999600e+01
22.95,3.92849017e+01
22.96,3.92698807e+01
22.97,3.92548970e+01
22.98,3.92399505e+01
22.99,3.92250412e+01
23.00,3.92101691e+01
23.01,3.91953341e+01
23.02,3.91805362e+01
23.03,3.91657754e+01
23.04,3.91510516e+01
23.05,3.91363649e+01
23.06,3.91217151e+01
23.07,3.91071022e+01
23.08,3.90925262e+01
23.09,3.90779871e+01
23.10,3.90634849e+01
23.11,3.90490194e+01
23.12,3.90345908e+01
23.13,3.90201988e+01
23.14,3.90058436e+01
23.15,3.89915251e+01
23.16,3.89772432e+01
23.17,3.89629979e+01
23.18,3.89487892e+01
23.19,3.89346171e+01
23.20,3.89204815e+01
23.21,3.89063824e+01
23.22,3.88923197e+01
23.23,3.88782935e+01
23.24,3.88643036e+01
23.25,3.88503502e+01
23.26,3.88364331e+01
23.27,3.88225523e+01
23.28,3.88087078e+01
23.29,3.87948995e+01
23.30,3.87811274e+01
23.31,3.87673916e+01
23.32,3.87536919e+01
23.33,3.87400283e+01
23.34,3.87264009e+01
23.35,3.87128095e+01
23.36,3.86992542e+01
23.37,3.86857349e+01
23.38,3.86722515e+01
23.39,3.86588042e+01
23.40,3.86453928e+01
23.41,3.86320172e+01
23.42,3.86186776e+01
23.43,3.86053738e+01
23.44,3.85921058e+01
23.45,3.85788737e+01
23.46,3.85656773e+01
23.47,3.85525166e+01
23.48,3.85393916e+01
23.49,3.85263024e+01
23.50,3.85132488e+01
23.51,3.85002308e+01
23.52,3.84872484e+01
23.53,3.84743016e+01
23.54,3.84613904e+01
23.55,3.84485147e+01
23.56,3.84356745e+01
23.57,3.84228698e+01
23.58,3.84101005e+01
23.59,3.83973666e+01
23.60,3.83846682e+01
23.61,3.83720051e+01
23.62,3.83593773e+01
23.63,3.83467849e+01
23.64,3.83342278e+01
23.65,3.83217059e+01
23.66,3.83092194e+01
23.67,3.82967680e+01
23.68,3.82843518e+01
23.69,3.82719708e+01
23.70,3.82596249e+01
23.71,3.82473142e+01
23.72,3.82350386e+01
23.73,3.82227981e+01
23.74,3.82105926e+01
23.75,3.81984221e+01
23.76,3.81862867e+01
23.77,3.81741862e+01
23.78,3.81621207e+01
23.79,3.81500901e+01
23.80,3.81380945e+01
23.81,3.81261337e+01
23.82,3.81142078e+01
23.83,3.81023168e+01
23.84,3.80904606e+01
23.85,3.80786392e+01
23.86,3.80668525e+01
23.87,3.80551007e+01
23.88,3.80433835e+01
23.89,3.80317011e+01
23.90,3.80200534e+01
23.91,3.80084404e+01
23.92,3.79968620e+01
23.93,3.79853182e+01
23.94,3.79738090e+01
23.95,3.79623345e+01
23.96,3.79508945e+01
23.97,3.79394890e+01
23.98,3.79281181e+01
23.99,3.79167817e+01
24.00,3.79054797e+01
24.01,3.78942122e+01
24.02,3.78829792e+01
24.03,3.78717806e+01
24.04,3.78606164e+01
24.05,3.78494866e+01
24.06,3.78383912e+01
24.07,3.78273301e+01
24.08,3.78163033e+01
24.09,3.78053108e+01
24.10,3.77943527e+01
24.11,3.77834288e+01
24.12,3.77725391e+01
24.13,3.77616837e+01
24.14,3.77508625e+01
24.15,3.77400755e+01
24.16,3.77293227e+01
24.17,3.77186040e+01
24.18,3.77079195e+01
24.19,3.76972691e+01
24.20,3.76866528e+01
24.21,3.76760706e+01
24.22,3.76655224e+01
24.23,3.76550084e+01
24.24,3.76445283e+01
24.25,3.76340823e+01
24.26,3.76236703e+01
24.27,3.76132922e+01
24.28,3.76029482e+01
24.29,3.75926381e+01
24.30,3.75823619e+01
24.31,3.75721196e+01
24.32,3.75619113e+01
24.33,3.75517368e+01
24.34,3.75415962e+01
24.35,3.75314895e+01
24.36,3.75214166e+01
24.37,3.75113775e+01
24.38,3.75013723e+01
24.39,3.74914008e+01
24.40,3.74814631e+01
24.41,3.74715592e+01
24.42,3.74616890e+01
24.43,3.74518526e+01
24.44,3.74420499e+01
24.45,3.74322808e+01
24.46,3.74225455e+01
24.47,3.74128439e+01
24.48,3.74031759e+01
24.49,3.73935415e+01
24.50,3.73839408e+01
24.51,3.73743737e+01
24.52,3.73648402e+01
24.53,3.73553403e+01
24.54,3.73458740e+01
24.55,3.73364413e+01
24.56,3.73270421e+01
24.57,3.73176764e+01
24.58,3.73083443e+01
24.59,3.72990457e+01
24.60,3.72897806e+01
24.61,3.72805490e+01
24.62,3.72713508e+01
24.63,3.72621862e+01
24.64,3.72530549e+01
24.65,3.72439571e+01
24.66,3.72348928e+01
24.67,3.72258618e+01
24.68,3.72168643e+01
24.69,3.72079002e+01
24.70,3.71989694e+01
24.71,3.71900720e+01
24.72,3.71812080e+01
24.73,3.71723773e+01
24.74,3.71635799e+01
24.75,3.71548159e+01
24.76,3.71460852e+01
24.77,3.71373878e+01
24.78,3.71287237e+01
24.79,3.71200929e+01
24.80,3.71114953e+01
24.81,3.71029310e+01
24.82,3.70944000e+01
24.83,3.70859022e+01
24.84,3.70774377e+01
24.85,3.70690064e+01
24.86,3.70606083e+01
24.87,3.70522434e+01
24.88,3.70439117e+01
24.89,3.70356132e+01
24.90,3.70273478e+01
24.91,3.70191157e+01
24.92,3.70109167e+01
24.93,3.70027508e+01
24.94,3.69946181e+01
24.95,3.69865186e+01
24.96,3.69784521e+01
24.97,3.69704188e+01
24.98,3.69624186e+01
24.99,3.69544515e+01
25.00,3.69465176e+01
25.01,3.69386167e+01
25.02,3.69307488e+01
25.03,3.69229141e+01
25.04,3.69151124e+01
25.05,3.69073438e+01
25.06,3.68996083e+01
25.07,3.68919058e+01
25.08,3.68842363e+01
25.09,3.68765999e+01
25.10,3.68689965e+01
25.11,3.68614261e+01
25.12,3.68538887e+01
25.13,3.68463844e+01
25.14,3.68389130e+01
25.15,3.68314747e+01
25.16,3.68240693e+01
25.17,3.68166970e+01
25.18,3.68093576e+01
25.19,3.68020512e+01
25.20,3.67947777e+01
25.21,3.67875373e+01
25.22,3.67803298e+01
25.23,3.67731552e+01
25.24,3.67660136e+01
25.25,3.67589050e+01
25.26,3.67518293e+01
25.27,3.67447865e+01
25.28,3.67377767e+01
25.29,3.67307998e+01
25.30,3.67238559e+01
25.31,3.67169448e+01
25.32,3.67100667e+01
25.33,3.67032215e+01
25.34,3.66964092e+01
25.35,3.66896299e+01
25.36,3.66828834e+01
25.37,3.66761698e+01
25.38,3.66694892e+01
25.39,3.66628414e+01
25.40,3.66562266e+01
25.41,3.66496446e+01
25.42,3.66430955e+01
25.43,3.66365793e+01
25.44,3.66300960e+01
25.45,3.66236456e+01
25.46,3.66172281e+01
25.47,3.66108435e+01
25.48,3.66044917e+01
25.49,3.65981728e+01
25.50,3.65918868e+01
25.51,3.65856337e+01
25.52,3.65794135e+01
25.53,3.65732261e+01
25.54,3.65670716e+01
25.55,3.65609500e+01
25.56,3.65548612e+01
25.57,3.65488054e+01
25.58,3.65427824e+01
25.59,3.65367923e+01
25.60,3.65308350e+01
25.61,3.65249106e+01
25.62,3.65190191e+01
25.63,3.65131605e+01
25.64,3.65073347e+01
25.65,3.65015419e+01
25.66,3.64957819e+01
25.67,3.64900547e+01
25.68,3.64843605e+01
25.69,3.64786991e+01
25.70,3.64730707e+01
25.71,3.64674751e+01
25.72,3.64619123e+01
25.73,3.64563825e+01
25.74,3.64508856e+01
25.75,3.64454215e+01
25.76,3.64399904e+01
25.77,3.64345921e+01
25.78,3.64292267e+01
25.79,3.64238943e+01
25.80,3.64185947e+01
25.81,3.64133280e+01
25.82,3.64080943e+01
25.83,3.64028934e+01
25.84,3.63977255e+01
25.85,3.63925905e+01
25.86,3.63874884e+01
25.87,3.63824192e+01
25.88,3.63773830e+01
25.89,3.63723797e+01
25.90,3.63674093e+01
25.91,3.63624719e+01
25.92,3.63575674e+01
25.93,3.63526958e+01
25.94,3.63478572e+01
25.95,3.63430516e+01
25.96,3.63382789e+01
25.97,3.63335392e+01
25.98,3.63288325e+01
25.99,3.63241588e+01
26.00,3.63195180e+01
26.01,3.63149102e+01
26.02,3.63103355e+01
26.03,3.63057937e+01
26.04,3.63012849e+01
26.05,3.62968091e+01
26.06,3.62923664e+01
26.07,3.62879567e+01
26.08,3.62835800e+01
26.09,3.62792363e+01
26.10,3.62749257e+01
26.11,3.62706481e+01
26.12,3.62664036e+01
26.13,3.62621922e+01
26.14,3.62580138e+01
26.15,3.62538686e+01
26.16,3.62497564e+01
26.17,3.62456773e+01
26.18,3.62416313e+01
26.19,3.62376184e+01
26.20,3.62336386e+01
26.21,3.62296919e+01
26.22,3.62257784e+01
26.23,3.62218981e+01
26.24,3.62180508e+01
26.25,3.62142368e+01
26.26,3.62104559e+01
26.27,3.62067082e+01
26.28,3.62029937e+01
26.29,3.61993124e+01
26.30,3.61956642e+01
26.31,3.61920493e+01
26.32,3.61884677e+01
26.33,3.61849192e+01
26.34,3.61814040e+01
26.35,3.61779221e+01
26.36,3.61744734e+01
26.37,3.61710581e+01
26.38,3.61676759e+01
26.39,3.61643271e+01
26.40,3.61610116e+01
26.41,3.61577295e+01
26.42,3.61544806e+01
26.43,3.61512651e+01
26.44,3.61480830e+01
26.45,3.61449342e+01
26.46,3.61418188e+01
26.47,3.61387367e+01
26.48,3.61356881e+01
26.49,3.61326729e+01
26.50,3.61296911e+01
26.51,3.61267428e+01
26.52,3.61238279e+01
26.53,3.61209465e+01
26.54,3.61180985e+01
26.55,3.61152840e+01
26.56,3.61125031e+01
26.57,3.61097556e+01
26.58,3.61070417e+01
26.59,3.61043613e+01
26.60,3.61017145e+01
26.61,3.60991013e+01
26.62,3.60965216e+01
26.63,3.60939755e+01
26.64,3.60914631e+01
26.65,3.60889842e+01
26.66,3.60865391e+01
26.67,3.60841275e+01
26.68,3.60817497e+01
26.69,3.60794055e+01
26.70,3.60770950e+01
26.71,3.60748183e+01
26.72,3.60725752e+01
26.73,3.60703660e+01
26.74,3.60681904e+01
26.75,3.60660487e+01
26.76,3.60639408e+01
26.77,3.60618666e+01
26.78,3.60598263e+01
26.79,3.60578199e+01
26.80,3.60558473e+01
26.81,3.60539086e+01
26.82,3.60520038e+01
26.83,3.60501329e+01
26.84,3.60482959e+01
26.85,3.60464929e+01
26.86,3.60447238e+01
26.87,3.60429887e+01
26.88,3.60412876e+01
26.89,3.60396206e+01
26.90,3.60379876e+01
26.91,3.60363886e+01
26.92,3.60348237e+01
26.93,3.60332929e+01
26.94,3.60317962e+01
26.95,3.60303337e+01
26.96,3.60289052e+01
26.97,3.60275110e+01
26.98,3.60261509e+01
26.99,3.60248251e+01
27.00,3.60235335e+01
27.01,3.60222761e+01
27.02,3.60210530e+01
27.03,3.60198642e+01
27.04,3.60187097e+01
27.05,3.60175895e+01
27.06,3.60165037e+01
27.07,3.60154522e+01
27.08,3.60144352e+01
27.09,3.60134525e+01
27.10,3.60125043e+01
27.11,3.60115905e+01
27.12,3.60107112e+01
27.13,3.60098665e+01
27.14,3.60090562e+01
27.15,3.60082805e+01
27.16,3.60075393e+01
27.17,3.60068327e+01
27.18,3.60061608e+01
27.19,3.60055235e+01
27.20,3.60049208e+01
27.21,3.60043528e+01
27.22,3.60038195e+01
27.23,3.60033209e+01
27.24,3.60028571e+01
27.25,3.60024281e+01
27.26,3.60020339e+01
27.27,3.60016744e+01
27.28,3.60013499e+01
27.29,3.60010602e+01
27.30,3.60008053e+01
27.31,3.60005855e+01
27.32,3.60004005e+01
27.33,3.60002505e+01
27.34,3.60001356e+01
27.35,3.60000556e+01
27.36,3.60000107e+01
27.37,3.60000008e+01
27.38,3.60000261e+01
27.39,3.60000865e+01
27.40,3.60001820e+01
27.41,3.60003127e+01
27.42,3.60004786e+01
27.43,3.60006798e+01
27.44,3.60009162e+01
27.45,3.60011878e+01
27.46,3.60014948e+01
27.47,3.60018372e+01
27.48,3.60022149e+01
27.49,3.60026279e+01
27.50,3.60030765e+01
27.51,3.60035604e+01
27.52,3.60040799e+01
27.53,3.60046348e+01
27.54,3.60052253e+01
27.55,3.60058513e+01
27.56,3.60065130e+01
27.57,3.60072103e+01
27.58,3.60079432e+01
27.59,3.60087118e+01
27.60,3.60095161e+01
27.61,3.60103561e+01
27.62,3.60112320e+01
27.63,3.60121436e+01
27.64,3.60130911e+01
27.65,3.60140744e+01
27.66,3.60150936e+01
27.67,3.60161487e+01
27.68,3.60172398e+01
27.69,3.60183669e+01
27.70,3.60195300e+01
27.71,3.60207292e+01
27.72,3.60219644e+01
27.73,3.60232358e+01
27.74,3.60245433e+01
27.75,3.60258870e+01
27.76,3.60272668e+01
27.77,3.60286830e+01
27.78,3.60301354e+01
27.79,3.60316241e+01
27.80,3.60331492e+01
27.81,3.60347106e+01
27.82,3.60363085e+01
27.83,3.60379428e+01
27.84,3.60396136e+01
27.85,3.60413209e+01
27.86,3.60430647e+01
27.87,3.60448451e+01
27.88,3.60466622e+01
27.89,3.60485159e+01
27.90,3.60504063e+01
27.91,3.60523334e+01
27.92,3.60542973e+01
27.93,3.60562979e+01
27.94,3.60583354e+01
27.95,3.60604098e+01
27.96,3.60625211e+01
27.97,3.60646693e+01
27.98,3.60668545e+01
27.99,3.60690767e+01
28.00,3.60713359e+01
28.01,3.60736323e+01
28.02,3.60759657e+01
28.03,3.60783364e+01
28.04,3.60807442e+01
28.05,3.60831893e+01
28.06,3.60856716e+01
28.07,3.60881913e+01
28.08,3.60907483e+01
28.09,3.60933428e+01
28.10,3.60959746e+01
28.11,3.60986440e+01
28.12,3.61013508e+01
28.13,3.61040952e+01
28.14,3.61068772e+01
28.15,3.61096968e+01
28.16,3.61125541e+01
28.17,3.61154491e+01
28.18,3.61183819e+01
28.19,3.61213525e+01
28.20,3.61243609e+01
28.21,3.61274071e+01
28.22,3.61304913e+01
28.23,3.61336135e+01
28.24,3.61367737e+01
28.25,3.61399719e+01
28.26,3.61432082e+01
28.27,3.61464826e+01
28.28,3.61497952e+01
28.29,3.61531460e+01
28.30,3.61565351e+01
28.31,3.61599625e+01
28.32,3.61634282e+01
28.33,3.61669323e+01
28.34,3.61704749e+01
28.35,3.61740559e+01
28.36,3.61776755e+01
28.37,3.61813336e+01
28.38,3.61850304e+01
28.39,3.61887658e+01
28.40,3.61925399e+01
28.41,3.61963528e+01
28.42,3.62002044e+01
28.43,3.62040949e+01
28.44,3.62080243e+01
28.45,3.62119927e+01
28.46,3.62160000e+01
28.47,3.62200463e+01
28.48,3.62241317e+01
28.49,3.62282563e+01
28.50,3.62324200e+01
28.51,3.62366229e+01
28.52,3.62408651e+01
28.53,3.62451466e+01
28.54,3.62494675e+01
28.55,3.62538278e+01
28.56,3.62582275e+01
28.57,3.62626668e+01
28.58,3.62671456e+01
28.59,3.62716641e+01
28.60,3.62762222e+01
28.61,3.62808200e+01
28.62,3.62854575e+01
28.63,3.62901349e+01
28.64,3.62948522e+01
28.65,3.62996093e+01
28.66,3.63044064e+01
28.67,3.63092436e+01
28.68,3.63141208e+01
28.69,3.63190381e+01
28.70,3.63239956e+01
28.71,3.63289933e+01
28.72,3.63340313e+01
28.73,3.63391097e+01
28.74,3.63442284e+01
28.75,3.63493875e+01
28.76,3.63545872e+01
28.77,3.63598273e+01
28.78,3.63651081e+01
28.79,3.63704296e+01
28.80,3.63757917e+01
28.81,3.63811946e+01
28.82,3.63866384e+01
28.83,3.63921230e+01
28.84,3.63976485e+01
28.85,3.64032150e+01
28.86,3.64088226e+01
28.87,3.64144712e+01
28.88,3.64201610e+01
28.89,3.64258920e+01
28.90,3.64316643e+01
28.91,3.64374779e+01
28.92,3.64433329e+01
28.93,3.64492294e+01
28.94,3.64551673e+01
28.95,3.64611468e+01
28.96,3.64671679e+01
28.97,3.64732307e+01
28.98,3.64793352e+01
28.99,3.64854816e+01
29.00,3.64916697e+01
29.01,3.64978998e+01
29.02,3.65041719e+01
29.03,3.65104860e+01
29.04,3.65168422e+01
29.05,3.65232405e+01
29.06,3.65296811e+01
29.07,3.65361639e+01
29.08,3.65426891e+01
29.09,3.65492567e+01
29.10,3.65558667e+01
29.11,3.65625193e+01
29.12,3.65692145e+01
29.13,3.65759523e+01
29.14,3.65827329e+01
29.15,3.65895562e+01
29.16,3.65964223e+01
29.17,3.66033314e+01
29.18,3.66102835e+01
29.19,3.66172786e+01
29.20,3.66243168e+01
29.21,3.66313981e+01
29.22,3.66385227e+01
29.23,3.66456906e+01
29.24,3.66529019e+01
29.25,3.66601566e+01
29.26,3.66674548e+01
29.27,3.66747966e+01
29.28,3.66821820e+01
29.29,3.66896111e+01
29.30,3.66970840e+01
29.31,3.67046007e+01
29.32,3.67121613e+01
29.33,3.67197659e+01
29.34,3.67274146e+01
29.35,3.67351073e+01
29.36,3.67428443e+01
29.37,3.67506255e+01
29.38,3.67584510e+01
29.39,3.67663209e+01
29.40,3.67742353e+01
29.41,3.67821942e+01
29.42,3.67901977e+01
29.43,3.67982459e+01
29.44,3.68063389e+01
29.45,3.68144767e+01
29.46,3.68226594e+01
29.47,3.68308870e+01
29.48,3.68391597e+01
29.49,3.68474775e+01
29.50,3.68558405e+01
29.51,3.68642488e+01
29.52,3.68727024e+01
29.53,3.68812014e+01
29.54,3.68897459e+01
29.55,3.68983360e+01
29.56,3.69069717e+01
29.57,3.69156531e+01
29.58,3.69243803e+01
29.59,3.69331534e+01
29.60,3.69419724e+01
29.61,3.69508375e+01
29.62,3.69597487e+01
29.63,3.69687060e+01
29.64,3.69777096e+01
29.65,3.69867595e+01
29.66,3.69958559e+01
29.67,3.70049987e+01
29.68,3.70141881e+01
29.69,3.70234242e+01
29.70,3.70327070e+01
29.71,3.70420366e+01
29.72,3.70514131e+01
29.73,3.70608366e+01
29.74,3.70703071e+01
29.75,3.70798248e+01
29.76,3.70893897e+01
29.77,3.70990019e+01
29.78,3.71086615e+01
29.79,3.71183685e+01
29.80,3.71281231e+01
29.81,3.71379254e+01
29.82,3.71477753e+01
29.83,3.71576731e+01
29.84,3.71676188e+01
29.85,3.71776124e+01
29.86,3.71876541e+01
29.87,3.71977440e+01
29.88,3.72078821e+01
29.89,3.72180685e+01
29.90,3.72283033e+01
29.91,3.72385866e+01
29.92,3.72489185e+01
29.93,3.72592991e+01
29.94,3.72697284e+01
29.95,3.72802066e+01
29.96,3.72907337e+01
29.97,3.73013099e+01
29.98,3.73119351e+01
29.99,3.73226096e+01
30.00,3.73333333e+01
30.01,3.73441065e+01
30.02,3.73549291e+01
30.03,3.73658013e+01
30.04,3.73767232e+01
30.05,3.73876948e+01
30.06,3.73987163e+01
30.07,3.74097877e+01
30.08,3.74209091e+01
30.09,3.74320807e+01
30.10,3.74433025e+01
30.11,3.74545746e+01
30.12,3.74658972e+01
30.13,3.74772702e+01
30.14,3.74886939e+01
30.15,3.75001682e+01
30.16,3.75116934e+01
30.17,3.75232694e+01
30.18,3.75348965e+01
30.19,3.75465746e+01
30.20,3.75583039e+01
30.21,3.75700845e+01
30.22,3.75819165e+01
30.23,3.75938000e+01
30.24,3.76057350e+01
30.25,3.76177218e+01
30.26,3.76297603e+01
30.27,3.76418507e+01
30.28,3.76539931e+01
30.29,3.76661876e+01
30.30,3.76784343e+01
30.31,3.76907333e+01
30.32,3.77030847e+01
30.33,3.77154886e+01
30.34,3.77279451e+01
30.35,3.77404543e+01
30.36,3.77530163e+01
30.37,3.77656312e+01
30.38,3.77782992e+01
30.39,3.77910203e+01
30.40,3.78037946e+01
30.41,3.78166223e+01
30.42,3.78295034e+01
30.43,3.78424381e+01
30.44,3.78554264e+01
30.45,3.78684685e+01
30.46,3.78815645e+01
30.47,3.78947145e+01
30.48,3.79079186e+01
30.49,3.79211770e+01
30.50,3.79344896e+01
30.51,3.79478567e+01
30.52,3.79612783e+01
30.53,3.79747546e+01
30.54,3.79882857e+01
30.55,3.80018716e+01
30.56,3.80155125e+01
30.57,3.80292086e+01
30.58,3.80429599e+01
30.59,3.80567665e+01
30.60,3.80706286e+01
30.61,3.80845462e+01
30.62,3.80985196e+01
30.63,3.81125487e+01
30.64,3.81266338e+01
30.65,3.81407749e+01
30.66,3.81549721e+01
30.67,3.81692257e+01
30.68,3.81835356e+01
30.69,3.81979020e+01
30.70,3.82123251e+01
30.71,3.82268050e+01
30.72,3.82413417e+01
30.73,3.82559354e+01
30.74,3.82705862e+01
30.75,3.82852943e+01
30.76,3.83000597e+01
30.77,3.83148826e+01
30.78,3.83297631e+01
30.79,3.83447014e+01
30.80,3.83596975e+01
30.81,3.83747516e+01
30.82,3.83898638e+01
30.83,3.84050343e+01
30.84,3.84202631e+01
30.85,3.84355504e+01
30.86,3.84508963e+01
30.87,3.84663010e+01
30.88,3.84817645e+01
30.89,3.84972870e+01
30.90,3.85128687e+01
30.91,3.85285097e+01
30.92,3.85442100e+01
30.93,3.85599699e+01
30.94,3.85757894e+01
30.95,3.85916687e+01
30.96,3.86076080e+01
30.97,3.86236073e+01
30.98,3.86396668e+01
30.99,3.86557866e+01
31.00,3.86719669e+01
31.01,3.86882077e+01
31.02,3.87045094e+01
31.03,3.87208718e+01
31.04,3.87372953e+01
31.05,3.87537800e+01
31.06,3.87703259e+01
31.07,3.87869332e+01
31.08,3.88036021e+01
31.09,3.88203327e+01
31.10,3.88371252e+01
31.11,3.88539796e+01
31.12,3.88708961e+01
31.13,3.88878749e+01
31.14,3.89049162e+01
31.15,3.89220200e+01
31.16,3.89391864e+01
31.17,3.89564158e+01
31.18,3.89737081e+01
31.19,3.89910635e+01
31.20,3.90084822e+01
31.21,3.90259644e+01
31.22,3.90435101e+01
31.23,3.90611195e+01
31.24,3.90787929e+01
31.25,3.90965302e+01
31.26,3.91143317e+01
31.27,3.91321975e+01
31.28,3.91501278e+01
31.29,3.91681227e+01
31.30,3.91861824e+01
31.31,3.92043070e+01
31.32,3.92224967e+01
31.33,3.92407517e+01
31.34,3.92590720e+01
31.35,3.92774579e+01
31.36,3.92959094e+01
31.37,3.93144269e+01
31.38,3.93330103e+01
31.39,3.93516599e+01
31.40,3.93703759e+01
31.41,3.93891583e+01
31.42,3.94080074e+01
31.43,3.94269233e+01
31.44,3.94459062e+01
31.45,3.94649562e+01
31.46,3.94840735e+01
31.47,3.95032582e+01
31.48,3.95225106e+01
31.49,3.95418308e+01
31.50,3.95612189e+01
31.51,3.95806752e+01
31.52,3.96001997e+01
31.53,3.96197927e+01
31.54,3.96394543e+01
31.55,3.96591846e+01
31.56,3.96789840e+01
31.57,3.96988524e+01
31.58,3.97187902e+01
31.59,3.97387974e+01
31.60,3.97588743e+01
31.61,3.97790209e+01
31.62,3.97992376e+01
31.63,3.98195244e+01
31.64,3.98398816e+01
31.65,3.98603092e+01
31.66,3.98808075e+01
31.67,3.99013767e+01
31.68,3.99220170e+01
31.69,3.99427284e+01
31.70,3.99635113e+01
31.71,3.99843657e+01
31.72,4.00052919e+01
31.73,4.00262900e+01
31.74,4.00473602e+01
31.75,4.00685027e+01
31.76,4.00897178e+01
31.77,4.01110054e+01
31.78,4.01323660e+01
31.79,4.01537995e+01
31.80,4.01753063e+01
31.81,4.01968865e+01
31.82,4.02185403e+01
31.83,4.02402679e+01
31.84,4.02620695e+01
31.85,4.02839452e+01
31.86,4.03058953e+01
31.87,4.03279199e+01
31.88,4.03500193e+01
31.89,4.03721936e+01
31.90,4.03944430e+01
31.91,4.04167678e+01
31.92,4.04391680e+01
31.93,4.04616440e+01
31.94,4.04841959e+01
31.95,4.05068239e+01
31.96,4.05295283e+01
31.97,4.05523091e+01
31.98,4.05751666e+01
31.99,4.05981011e+01
32.00,4.06211126e+01
32.01,4.06442015e+01
32.02,4.06673679e+01
32.03,4.06906120e+01
32.04,4.07139340e+01
32.05,4.07373342e+01
32.06,4.07608127e+01
32.07,4.07843697e+01
32.08,4.08080056e+01
32.09,4.08317203e+01
32.10,4.08555143e+01
32.11,4.08793877e+01
32.12,4.09033406e+01
32.13,4.09273734e+01
32.14,4.09514862e+01
32.15,4.09756792e+01
32.16,4.09999527e+01
32.17,4.10243069e+01
32.18,4.10487419e+01
32.19,4.10732581e+01
32.20,4.10978556e+01
32.21,4.11225346e+01
32.22,4.11472955e+01
32.23,4.11721383e+01
32.24,4.11970633e+01
32.25,4.12220708e+01
32.26,4.12471609e+01
