Angle(deg),BER_Bound_Eq70
32.19,1.09864550e-04
32.20,9.93139681e-05
32.21,9.33318681e-05
32.22,8.92880784e-05
32.23,8.62208626e-05
32.24,8.37102368e-05
32.25,8.15486039e-05
32.26,7.96234264e-05
32.27,7.78691476e-05
32.28,7.62453098e-05
32.29,7.47257468e-05
32.30,7.32928910e-05
32.31,7.19346196e-05
32.32,7.06424456e-05
32.33,6.94104685e-05
32.34,6.82347913e-05
32.35,6.71132622e-05
32.36,6.60454991e-05
32.37,6.50332377e-05
32.38,6.40811661e-05
32.39,6.31986327e-05
32.40,6.24031313e-05
32.41,6.17277895e-05
32.42,6.12389080e-05
32.43,6.10823289e-05
32.44,6.16286926e-05
32.45,6.40594861e-05
32.46,7.40022262e-05
32.47,1.64202241e-04
32.48,5.28098100e-04
32.49,8.24282152e-05
32.50,6.26095400e-05
32.51,5.72629792e-05
32.52,5.48189225e-05
32.53,5.33584311e-05
32.54,5.23549190e-05
32.55,5.16332889e-05
32.56,5.11506026e-05
32.57,5.09515260e-05
32.58,5.12057369e-05
32.59,5.23931715e-05
32.60,5.60994620e-05
32.61,7.01215518e-05
32.62,2.05167481e-04
32.63,4.99696030e-04
32.64,7.81562544e-05
32.65,5.54292119e-05
32.66,4.92962829e-05
32.67,4.65831959e-05
32.68,4.50146562e-05
32.69,4.39411872e-05
32.70,4.31205281e-05
32.71,4.24455502e-05
32.72,4.18629042e-05
32.73,4.13435870e-05
32.74,4.08707445e-05
32.75,4.04340735e-05
32.76,4.00270444e-05
32.77,3.96454382e-05
32.78,3.92865476e-05
32.79,3.89487415e-05
32.80,3.86312543e-05
32.81,3.83341468e-05
32.82,3.80584512e-05
32.83,3.78065973e-05
32.84,3.75833907e-05
32.85,3.73982688e-05
32.86,3.72709633e-05
32.87,3.72478228e-05
32.88,3.74596763e-05
32.89,3.84069261e-05
32.90,4.36242251e-05
32.91,5.74796349e-04
32.92,4.86981218e-05
32.93,3.84755646e-05
32.94,3.67803398e-05
32.95,3.61767507e-05
32.96,3.58900012e-05
32.97,3.57427014e-05
32.98,3.56787154e-05
32.99,3.56781014e-05
33.00,3.57350026e-05
33.01,3.58506068e-05
33.02,3.60307947e-05
33.03,3.62856414e-05
33.04,3.66299299e-05
33.05,3.70845100e-05
33.06,3.76786873e-05
33.07,3.84541567e-05
33.08,3.94715028e-05
33.09,4.08212325e-05
33.10,4.26432609e-05
33.11,4.51630804e-05
33.12,4.87631246e-05
33.13,5.41346228e-05
33.14,6.26331430e-05
33.15,7.72221014e-05
33.16,1.05447823e-04
33.17,1.71563331e-04
33.18,3.93088555e-04
33.19,2.37509104e-03
33.20,8.03497518e-03
33.21,5.78828762e-04
33.22,2.15071984e-04
33.23,1.23855475e-04
33.24,8.79424743e-05
33.25,7.03180887e-05
33.26,6.04805932e-05
33.27,5.45286922e-05
33.28,5.07439544e-05
33.29,4.82747227e-05
33.30,4.66610341e-05
33.31,4.56380085e-05
33.32,4.50456708e-05
33.33,4.47841398e-05
33.34,4.47898944e-05
33.35,4.50225493e-05
33.36,4.54571880e-05
33.37,4.60797960e-05
33.38,4.68845072e-05
33.39,4.78719659e-05
33.40,4.90484162e-05
33.41,5.04252988e-05
33.42,5.20192382e-05
33.43,5.38523637e-05
33.44,5.59529545e-05
33.45,5.83564345e-05
33.46,6.11067784e-05
33.47,6.42584344e-05
33.48,6.78789204e-05
33.49,7.20523271e-05
33.50,7.68840726e-05
33.51,8.25074123e-05
33.52,8.90924665e-05
33.53,9.68589202e-05
33.54,1.06094192e-04
33.55,1.17179924e-04
33.56,1.30631449e-04
33.57,1.47158005e-04
33.58,1.67757212e-04
33.59,1.93867976e-04
33.60,2.27627150e-04
33.61,2.72318943e-04
33.62,3.33202299e-04
33.63,4.19128794e-04
33.64,5.45949966e-04
33.65,7.44398866e-04
33.66,1.08071537e-03
33.67,1.72083127e-03
33.68,3.19661667e-03
33.69,1.36385789e+00
33.70,3.94549898e-02
33.71,5.13330982e-01
33.72,1.63311803e-02
33.73,4.93498217e-03
33.74,2.35358071e-03
33.75,1.37724826e-03
33.76,9.05997184e-04
33.77,6.43133843e-04
33.78,4.81694421e-04
33.79,3.75480528e-04
33.80,3.01890129e-04
33.81,2.48804072e-04
33.82,2.09249922e-04
33.83,1.78985615e-04
33.84,1.55310090e-04
33.85,1.36437258e-04
33.86,1.21147777e-04
33.87,1.08586184e-04
33.88,9.81379614e-05
33.89,8.93524568e-05
33.90,8.18931189e-05
33.91,7.55045090e-05
33.92,6.99899281e-05
33.93,6.51959281e-05
33.94,6.10013877e-05
33.95,5.73096789e-05
33.96,5.40429643e-05
33.97,5.11379888e-05
33.98,4.85429346e-05
33.99,4.62150462e-05
34.00,4.41188181e-05
34.01,4.22246016e-05
34.02,4.05075291e-05
34.03,3.89466818e-05
34.04,3.75244525e-05
34.05,3.62260720e-05
34.06,3.50392848e-05
34.07,3.39541856e-05
34.08,3.29632603e-05
34.09,3.20617478e-05
34.10,3.12485948e-05
34.11,3.05286579e-05
34.12,2.99178714e-05
34.13,2.94564304e-05
34.14,2.92474345e-05
34.15,2.95968166e-05
34.16,3.17267652e-05
34.17,4.49870339e-05
34.18,6.41304558e-03
34.19,4.88541183e-05
34.20,3.03479468e-05
34.21,2.67833028e-05
34.22,2.53065554e-05
34.23,2.44347967e-05
34.24,2.38102442e-05
34.25,2.33111596e-05
34.26,2.28864685e-05
34.27,2.25113826e-05
34.28,2.21724711e-05
34.29,2.18617886e-05
34.30,2.15742819e-05
34.31,2.13065363e-05
34.32,2.10561246e-05
34.33,2.08212478e-05
34.34,2.06005269e-05
34.35,2.03928766e-05
34.36,2.01974262e-05
34.37,2.00134681e-05
34.38,1.98404242e-05
34.39,1.96778223e-05
34.40,1.95252811e-05
34.41,1.93824992e-05
34.42,1.92492481e-05
34.43,1.91253689e-05
34.44,1.90107698e-05
34.45,1.89054262e-05
34.46,1.88093833e-05
34.47,1.87227594e-05
34.48,1.86457515e-05
34.49,1.85786434e-05
34.50,1.85218159e-05
34.51,1.84757596e-05
34.52,1.84410919e-05
34.53,1.84185781e-05
34.54,1.84091578e-05
34.55,1.84139783e-05
34.56,1.84344376e-05
34.57,1.84722383e-05
34.58,1.85294575e-05
34.59,1.86086371e-05
34.60,1.87129018e-05
34.61,1.88461141e-05
34.62,1.90130828e-05
34.63,1.92198428e-05
34.64,1.94740405e-05
34.65,1.97854689e-05
34.66,2.01668283e-05
34.67,2.06348256e-05
34.68,2.12118062e-05
34.69,2.19282453e-05
34.70,2.28266929e-05
34.71,2.39683250e-05
34.72,2.54445770e-05
34.73,2.74000333e-05
34.74,3.00858696e-05
34.75,3.40294008e-05
34.76,4.09943309e-05
34.77,7.72133104e-05
34.78,8.51141430e-05
34.79,7.67919139e-05
34.80,1.08769067e-04
34.81,1.84388510e-04
34.82,4.15680716e-04
34.83,1.90882478e-03
34.84,6.18803662e-02
34.85,1.05384317e-03
34.86,3.11782988e-04
34.87,1.53062423e-04
34.88,9.43855478e-05
34.89,6.64072989e-05
34.90,5.09157185e-05
34.91,4.14459041e-05
34.92,3.52341127e-05
34.93,3.09381010e-05
34.94,2.78421272e-05
34.95,2.55361818e-05
34.96,2.37716765e-05
34.97,2.23907778e-05
34.98,2.12893669e-05
34.99,2.03965084e-05
35.00,1.96625248e-05
35.01,1.90517871e-05
35.02,1.85382054e-05
35.03,1.81023228e-05
35.04,1.77293918e-05
35.05,1.74080724e-05
35.06,1.71295314e-05
35.07,1.68868086e-05
35.08,1.66743624e-05
35.09,1.64877392e-05
35.10,1.63233304e-05
35.11,1.61781905e-05
35.12,1.60498998e-05
35.13,1.59364600e-05
35.14,1.58362134e-05
35.15,1.57477813e-05
35.16,1.56700149e-05
35.17,1.56019580e-05
35.18,1.55428172e-05
35.19,1.54919401e-05
35.20,1.54487976e-05
35.21,1.54129736e-05
35.22,1.53841580e-05
35.23,1.53621469e-05
35.24,1.53468497e-05
35.25,1.53383081e-05
35.26,1.53367324e-05
35.27,1.53425710e-05
35.28,1.53566408e-05
35.29,1.53803839e-05
35.30,1.54164075e-05
35.31,1.54697190e-05
35.32,1.55509090e-05
35.33,1.56857739e-05
35.34,1.59520974e-05
35.35,1.66864481e-05
35.36,2.11624400e-05
35.37,2.06923318e-04
35.38,1.87948033e-05
35.39,1.66463192e-05
35.40,1.62588293e-05
35.41,1.61815539e-05
35.42,1.62077756e-05
35.43,1.62842462e-05
35.44,1.63931224e-05
35.45,1.65279106e-05
35.46,1.66867012e-05
35.47,1.68698624e-05
35.48,1.70791741e-05
35.49,1.73175161e-05
35.50,1.75888117e-05
35.51,1.78981202e-05
35.52,1.82518444e-05
35.53,1.86580543e-05
35.54,1.91269534e-05
35.55,1.96715352e-05
35.56,2.03085112e-05
35.57,2.10596338e-05
35.58,2.19536174e-05
35.59,2.30289819e-05
35.60,2.43383632e-05
35.61,2.59552319e-05
35.62,2.79847088e-05
35.63,3.05816649e-05
35.64,3.39825151e-05
35.65,3.85647405e-05
35.66,4.49692217e-05
35.67,5.43958547e-05
35.68,6.96263638e-05
35.69,1.05206251e-04
35.70,2.60588288e-04
35.71,2.11977724e-04
35.72,4.13253905e-04
35.73,1.27451248e-03
35.74,2.61369087e-02
35.75,4.02337916e-03
35.76,7.15940509e-04
35.77,2.95091099e-04
35.78,1.64649835e-04
35.79,1.07892012e-04
35.80,7.82071204e-05
35.81,6.07669397e-05
35.82,4.96637474e-05
35.83,4.21669370e-05
35.84,3.68730534e-05
35.85,3.30007276e-05
35.86,3.00868772e-05
35.87,2.78429033e-05
35.88,2.60813560e-05
35.89,2.46761957e-05
35.90,2.35401454e-05
35.91,2.26112228e-05
35.92,2.18444315e-05
35.93,2.12064722e-05
35.94,2.06722800e-05
35.95,2.02227025e-05
35.96,1.98429081e-05
35.97,1.95212728e-05
35.98,1.92485897e-05
35.99,1.90174967e-05
36.00,1.88220583e-05
36.01,1.86574538e-05
36.02,1.85197450e-05
36.03,1.84056987e-05
36.04,1.83126515e-05
36.05,1.82384064e-05
36.06,1.81811523e-05
36.07,1.81394024e-05
36.08,1.81119472e-05
36.09,1.80978195e-05
36.10,1.80962694e-05
36.11,1.81067494e-05
36.12,1.81289086e-05
36.13,1.81625976e-05
36.14,1.82078864e-05
36.15,1.82651000e-05
36.16,1.83348800e-05
36.17,1.84182862e-05
36.18,1.85169643e-05
36.19,1.86334274e-05
36.20,1.87715428e-05
36.21,1.89374108e-05
36.22,1.91410399e-05
36.23,1.93997593e-05
36.24,1.97457831e-05
36.25,2.02448916e-05
36.26,2.10497695e-05
36.27,2.25870919e-05
36.28,2.64640522e-05
36.29,4.36317317e-05
36.30,1.12434382e-03
36.31,6.82266380e-05
36.32,3.01782410e-05
36.33,2.46878344e-05
36.34,2.30952679e-05
36.35,2.25669593e-05
36.36,2.24612192e-05
36.37,2.25710510e-05
36.38,2.28160977e-05
36.39,2.31628911e-05
36.40,2.35988690e-05
36.41,2.41226462e-05
36.42,2.47401933e-05
36.43,2.54635680e-05
36.44,2.63110178e-05
36.45,2.73080869e-05
36.46,2.84897510e-05
36.47,2.99039006e-05
36.48,3.16168455e-05
36.49,3.37220916e-05
36.50,3.63546968e-05
36.51,3.97156209e-05
36.52,4.41149407e-05
36.53,5.00529505e-05
36.54,5.83832357e-05
36.55,7.06705008e-05
36.56,9.00704874e-05
36.57,1.23857285e-04
36.58,1.92522043e-04
36.59,3.77025179e-04
36.60,1.34058283e-03
36.61,8.59868078e-01
36.62,1.44884834e-03
36.63,1.81786188e-03
36.64,5.43999848e+01
36.65,1.58390537e-03
36.66,4.39663770e-04
36.67,2.17889609e-04
36.68,1.36822205e-04
36.69,9.78379465e-05
36.70,7.59719968e-05
36.71,6.24408339e-05
36.72,5.34788093e-05
36.73,4.72419578e-05
36.74,4.27364495e-05
36.75,3.93863358e-05
36.76,3.68383047e-05
36.77,3.48654563e-05
36.78,3.33164715e-05
36.79,3.20871955e-05
36.80,3.11039847e-05
36.81,3.03135508e-05
36.82,2.96765520e-05
36.83,2.91634269e-05
36.84,2.87516153e-05
36.85,2.84236605e-05
36.86,2.81658879e-05
36.87,2.79674671e-05
36.88,2.78197351e-05
36.89,2.77157016e-05
36.90,2.76496806e-05
36.91,2.76170148e-05
36.92,2.76138652e-05
36.93,2.76370503e-05
36.94,2.76839207e-05
36.95,2.77522613e-05
36.96,2.78402143e-05
36.97,2.79462178e-05
36.98,2.80689567e-05
36.99,2.82073231e-05
37.00,2.83603843e-05
37.01,2.85273568e-05
37.02,2.87075845e-05
37.03,2.89005216e-05
37.04,2.91057180e-05
37.05,2.93228069e-05
37.06,2.95514952e-05
37.07,2.97915552e-05
37.08,3.00428175e-05
37.09,3.03051655e-05
37.10,3.05785303e-05
37.11,3.08628873e-05
37.12,3.11582525e-05
37.13,3.14646805e-05
37.14,3.17822617e-05
37.15,3.21111214e-05
37.16,3.24514186e-05
37.17,3.28033449e-05
37.18,3.31671246e-05
37.19,3.35430145e-05
37.20,3.39313046e-05
37.21,3.43323187e-05
37.22,3.47464156e-05
37.23,3.51739912e-05
37.24,3.56154803e-05
37.25,3.60713596e-05
37.26,3.65421516e-05
37.27,3.70284285e-05
37.28,3.75308183e-05
37.29,3.80500119e-05
37.30,3.85867715e-05
37.31,3.91419426e-05
37.32,3.97164683e-05
37.33,4.03114087e-05
37.34,4.09279657e-05
37.35,4.15675179e-05
37.36,4.22316665e-05
37.37,4.29223004e-05
37.38,4.36416887e-05
37.39,4.43926144e-05
37.40,4.51785740e-05
37.41,4.60040831e-05
37.42,4.68751578e-05
37.43,4.78000992e-05
37.44,4.87908260e-05
37.45,4.98652378e-05
37.46,5.10516439e-05
37.47,5.23976169e-05
37.48,5.39891735e-05
37.49,5.59968268e-05
37.50,5.88023496e-05
37.51,6.34223952e-05
37.52,7.34309162e-05
37.53,1.11099191e-04
37.54,8.26936503e-03
37.55,6.05543098e-04
37.56,1.09271520e-04
37.57,7.91118410e-05
37.58,7.21256472e-05
37.59,7.01958372e-05
37.60,7.00375999e-05
37.61,7.06903885e-05
37.62,7.17927403e-05
37.63,7.31860846e-05
37.64,7.47939962e-05
37.65,7.65779141e-05
37.66,7.85186206e-05
37.67,8.06077010e-05
37.68,8.28433079e-05
37.69,8.52279482e-05
37.70,8.77672934e-05
37.71,9.04695401e-05
37.72,9.33450895e-05
37.73,9.64064215e-05
37.74,9.96681018e-05
37.75,1.03146885e-04
37.76,1.06861899e-04
37.77,1.10834904e-04
37.78,1.15090627e-04
37.79,1.19657177e-04
37.80,1.24566554e-04
37.81,1.29855269e-04
37.82,1.35565093e-04
37.83,1.41743967e-04
37.84,1.48447117e-04
37.85,1.55738405e-04
37.86,1.63691999e-04
37.87,1.72394433e-04
37.88,1.81947168e-04
37.89,1.92469801e-04
37.90,2.04104111e-04
37.91,2.17019200e-04
37.92,2.31418089e-04
37.93,2.47546249e-04
37.94,2.65702755e-04
37.95,2.86255015e-04
37.96,3.09658450e-04
37.97,3.36483142e-04
37.98,3.67450379e-04
37.99,4.03483577e-04
38.00,4.45780401e-04
38.01,4.95916808e-04
38.02,5.56000265e-04
38.03,6.28900601e-04
38.04,7.18606938e-04
38.05,8.30796045e-04
38.06,9.73768341e-04
38.07,1.16005082e-03
38.08,1.40927094e-03
38.09,1.75359880e-03
38.10,2.24875961e-03
38.11,2.99823145e-03
38.12,4.21232440e-03
38.13,6.37415135e-03
38.14,1.08080237e-02
38.15,2.23257835e-02
38.16,7.10678677e-02
38.17,1.56270580e+00
38.18,2.15391317e-01
38.19,3.83607099e-02
38.20,1.54498784e-02
38.21,8.31815007e-03
38.22,5.21024484e-03
38.23,3.58428943e-03
38.24,2.62949965e-03
38.25,2.02236831e-03
38.26,1.61323722e-03
38.27,1.32515088e-03
38.28,1.11525899e-03
38.29,9.58171043e-04
38.30,8.38072546e-04
38.31,7.44702955e-04
38.32,6.71175705e-04
38.33,6.12735826e-04
38.34,5.66021250e-04
38.35,5.28607459e-04
38.36,4.98717943e-04
38.37,4.75035143e-04
38.38,4.56574170e-04
38.39,4.42596872e-04
38.40,4.32552531e-04
38.41,4.26036581e-04
38.42,4.22761869e-04
38.43,4.22538916e-04
38.44,4.25262901e-04
38.45,4.30905899e-04
38.46,4.39513536e-04
38.47,4.51205639e-04
38.48,4.66180859e-04
38.49,4.84725607e-04
38.50,5.07228057e-04
38.51,5.34198476e-04
38.52,5.66297853e-04
38.53,6.04377763e-04
38.54,6.49535937e-04
38.55,7.03194254e-04
38.56,7.67209525e-04
38.57,8.44033280e-04
38.58,9.36946523e-04
38.59,1.05041213e-03
38.60,1.19061703e-03
38.61,1.36633049e-03
38.62,1.59030760e-03
38.63,1.88167319e-03
38.64,2.27015462e-03
38.65,2.80400493e-03
38.66,3.56581165e-03
38.67,4.70662952e-03
38.68,6.52745415e-03
38.69,9.70123789e-03
38.70,1.60005039e-02
38.71,3.14522982e-02
38.72,8.88379001e-02
38.73,8.93311997e-01
38.74,6.40874687e-01
38.75,7.87738693e-02
38.76,2.89273107e-02
38.77,1.48904422e-02
38.78,9.06235551e-03
38.79,6.10004457e-03
38.80,4.39350102e-03
38.81,3.32280749e-03
38.82,2.60819297e-03
38.83,2.10841161e-03
38.84,1.74592516e-03
38.85,1.47530867e-03
38.86,1.26853149e-03
38.87,1.10754742e-03
38.88,9.80323007e-04
38.89,8.78594954e-04
38.90,7.96547543e-04
38.91,7.30003042e-04
38.92,6.75910197e-04
38.93,6.32012183e-04
38.94,5.96626105e-04
38.95,5.68493892e-04
38.96,5.46680210e-04
38.97,5.30502208e-04
38.98,5.19481575e-04
38.99,5.13312850e-04
39.00,5.11844238e-04
39.01,5.15068808e-04
39.02,5.23125129e-04
39.03,5.36307495e-04
39.04,5.55086990e-04
39.05,5.80145962e-04
39.06,6.12430314e-04
39.07,6.53226693e-04
39.08,7.04275940e-04
39.09,7.67941031e-04
39.10,8.47459456e-04
39.11,9.47330400e-04
39.12,1.07392406e-03
39.13,1.23647012e-03
39.14,1.44871974e-03
39.15,1.73186000e-03
39.16,2.11988702e-03
39.17,2.67012758e-03
39.18,3.48542709e-03
39.19,4.76552016e-03
39.20,6.94137810e-03
39.21,1.10903543e-02
39.22,2.05766247e-02
39.23,5.08431261e-02
39.24,2.79539182e-01
39.25,2.33034500e+00
39.26,9.76057574e-02
39.27,3.03219225e-02
39.28,1.45922206e-02
39.29,8.56533623e-03
39.30,5.63512886e-03
39.31,3.99284963e-03
39.32,2.98070753e-03
39.33,2.31295840e-03
39.34,1.84922916e-03
39.35,1.51401850e-03
39.36,1.26378303e-03
39.37,1.07197846e-03
39.38,9.21675431e-04
39.39,8.01663620e-04
39.40,7.04280505e-04
39.41,6.24144370e-04
39.42,5.57385423e-04
39.43,5.01163186e-04
39.44,4.53354511e-04
39.45,4.12346607e-04
39.46,3.76896547e-04
39.47,3.46033922e-04
39.48,3.18992138e-04
39.49,2.95159117e-04
39.50,2.74041381e-04
39.51,2.55237530e-04
39.52,2.38418400e-04
39.53,2.23312063e-04
39.54,2.09692358e-04
39.55,1.97370047e-04
39.56,1.86185935e-04
39.57,1.76005488e-04
39.58,1.66714606e-04
39.59,1.58216289e-04
39.60,1.50428034e-04
39.61,1.43279821e-04
39.62,1.36712632e-04
39.63,1.30677449e-04
39.64,1.25134775e-04
39.65,1.20054771e-04
39.66,1.15418242e-04
39.67,1.11218930e-04
39.68,1.07468021e-04
39.69,1.04202689e-04
39.70,1.01502600e-04
39.71,9.95232658e-05
39.72,9.85683728e-05
39.73,9.92623548e-05
39.74,1.03018991e-04
39.75,1.13567051e-04
39.76,1.43489759e-04
39.77,2.59764055e-04
39.78,1.76517333e-03
39.79,1.69465945e-03
39.80,2.50979431e-04
39.81,1.31866826e-04
39.82,9.75357982e-05
39.83,8.23216917e-05
39.84,7.37783443e-05
39.85,6.81888771e-05
39.86,6.41272508e-05
39.87,6.09497795e-05
39.88,5.83303422e-05
39.89,5.60886805e-05
39.90,5.41181237e-05
39.91,5.23520142e-05
39.92,5.07468708e-05
39.93,4.92734448e-05
39.94,4.79117956e-05
39.95,4.66486031e-05
39.96,4.54759191e-05
39.97,4.43911496e-05
39.98,4.33986542e-05
39.99,4.25144895e-05
40.00,4.17790725e-05
40.01,4.12941722e-05
40.02,4.13537097e-05
40.03,4.30809653e-05
40.04,5.42209704e-05
40.05,8.93338850e-04
40.06,6.83455394e-05
40.07,4.18531837e-05
40.08,3.72311819e-05
40.09,3.52728598e-05
40.10,3.40494777e-05
40.11,3.31190900e-05
40.12,3.23357484e-05
40.13,3.16395373e-05
40.14,3.10019125e-05
40.15,3.04076785e-05
40.16,2.98480038e-05
40.17,2.93173707e-05
40.18,2.88121161e-05
40.19,2.83296798e-05
40.20,2.78681938e-05
40.21,2.74262463e-05
40.22,2.70027398e-05
40.23,2.65968036e-05
40.24,2.62077375e-05
40.25,2.58349752e-05
40.26,2.54780597e-05
40.27,2.51366272e-05
40.28,2.48103966e-05
40.29,2.44991625e-05
40.30,2.42027913e-05
40.31,2.39212198e-05
40.32,2.36544553e-05
40.33,2.34025781e-05
40.34,2.31657443e-05
40.35,2.29441917e-05
40.36,2.27382467e-05
40.37,2.25483325e-05
40.38,2.23749807e-05
40.39,2.22188445e-05
40.40,2.20807150e-05
40.41,2.19615415e-05
40.42,2.18624558e-05
40.43,2.17848016e-05
40.44,2.17301713e-05
40.45,2.17004508e-05
40.46,2.16978742e-05
40.47,2.17250930e-05
40.48,2.17852615e-05
40.49,2.18821450e-05
40.50,2.20202564e-05
40.51,2.22050316e-05
40.52,2.24430553e-05
40.53,2.27423557e-05
40.54,2.31127925e-05
40.55,2.35665747e-05
40.56,2.41189587e-05
40.57,2.47892051e-05
40.58,2.56019094e-05
40.59,2.65888827e-05
40.60,2.77918639e-05
40.61,2.92665113e-05
40.62,3.10884188e-05
40.63,3.33624283e-05
40.64,3.62374891e-05
40.65,3.99312129e-05
40.66,4.47721293e-05
40.67,5.12759594e-05
40.68,6.02913836e-05
40.69,7.32986614e-05
40.70,9.30767613e-05
40.71,1.25369492e-04
40.72,1.83718484e-04
40.73,3.06830275e-04
40.74,6.46287198e-04
40.75,2.33513539e-03
40.76,4.56396517e-01
40.77,3.17531448e-03
40.78,7.70997372e-04
40.79,3.73903956e-04
40.80,2.56160990e-04
40.81,2.32534098e-04
40.82,2.85153404e-04
40.83,5.16065177e-04
40.84,1.91139021e-03
40.85,1.54586216e+00
40.86,1.66306836e-03
40.87,4.53328325e-04
40.88,2.18549321e-04
40.89,1.33728693e-04
40.90,9.32345406e-05
40.91,7.05231762e-05
40.92,5.63717928e-05
40.93,4.68764501e-05
40.94,4.01463473e-05
40.95,3.51710493e-05
40.96,3.13684284e-05
40.97,2.83826023e-05
40.98,2.59852939e-05
40.99,2.40241528e-05
41.00,2.23940626e-05
41.01,2.10204168e-05
41.02,1.98489607e-05
41.03,1.88393988e-05
41.04,1.79612454e-05
41.05,1.71910581e-05
41.06,1.65105478e-05
41.07,1.59052607e-05
41.08,1.53636412e-05
41.09,1.48763536e-05
41.10,1.44357845e-05
41.11,1.40356719e-05
41.12,1.36708248e-05
41.13,1.33369103e-05
41.14,1.30302881e-05
41.15,1.27478826e-05
41.16,1.24870816e-05
41.17,1.22456566e-05
41.18,1.20216987e-05
41.19,1.18135677e-05
41.20,1.16198501e-05
41.21,1.14393262e-05
41.22,1.12709421e-05
41.23,1.11137878e-05
41.24,1.09670790e-05
41.25,1.08301422e-05
41.26,1.07024033e-05
41.27,1.05833781e-05
41.28,1.04726653e-05
41.29,1.03699419e-05
41.30,1.02749607e-05
41.31,1.01875491e-05
41.32,1.01076119e-05
41.33,1.00351359e-05
41.34,9.97019854e-06
41.35,9.91298201e-06
41.36,9.86379364e-06
41.37,9.82309691e-06
41.38,9.79155740e-06
41.39,9.77011218e-06
41.40,9.76007663e-06
41.41,9.76331336e-06
41.42,9.78250778e-06
41.43,9.82163557e-06
41.44,9.88679220e-06
41.45,9.98774703e-06
41.46,1.01410514e-05
41.47,1.03767774e-05
41.48,1.07547029e-05
41.49,1.14088160e-05
41.50,1.26951189e-05
41.51,1.58463511e-05
41.52,2.78441536e-05
41.53,2.30174633e-04
41.54,1.09034651e-04
41.55,2.40041957e-05
41.56,1.55326971e-05
41.57,1.32075465e-05
41.58,1.23690536e-05
41.59,1.20866506e-05
41.60,1.20802237e-05
41.61,1.22470844e-05
41.62,1.25481308e-05
41.63,1.29727469e-05
41.64,1.35265641e-05
41.65,1.42275186e-05
41.66,1.51058119e-05
41.67,1.62065608e-05
41.68,1.75953073e-05
41.69,1.93676177e-05
41.70,2.16654778e-05
41.71,2.47059392e-05
41.72,2.88332972e-05
41.73,3.46195025e-05
41.74,4.30711817e-05
41.75,5.60951905e-05
41.76,7.76699880e-05
41.77,1.17274797e-04
41.78,2.02369799e-04
41.79,4.42756591e-04
41.80,1.69964885e-03
41.81,1.81852362e+00
41.82,1.93185504e-03
41.83,4.73741189e-04
41.84,2.12898592e-04
41.85,1.23025649e-04
41.86,8.23191382e-05
41.87,6.16978756e-05
41.88,5.35393740e-05
41.89,7.32619154e-05
41.90,7.88733442e-02
41.91,6.65494876e-05
41.92,3.16439805e-05
41.93,2.34739217e-05
41.94,1.95826490e-05
41.95,1.71526972e-05
41.96,1.54316816e-05
41.97,1.41275277e-05
41.98,1.30978458e-05
41.99,1.22621500e-05
42.00,1.15701984e-05
42.01,1.09884030e-05
42.02,1.04931836e-05
42.03,1.00673776e-05
42.04,9.69814679e-06
42.05,9.37568204e-06
42.06,9.09236315e-06
42.07,8.84219486e-06
42.08,8.62041731e-06
42.09,8.42323246e-06
42.10,8.24761035e-06
42.11,8.09115366e-06
42.12,7.95200747e-06
42.13,7.82880782e-06
42.14,7.72066840e-06
42.15,7.62721158e-06
42.16,7.54865913e-06
42.17,7.48601505e-06
42.18,7.44140422e-06
42.19,7.41869541e-06
42.20,7.42468108e-06
42.21,7.47142862e-06
42.22,7.58131276e-06
42.23,7.79885125e-06
42.24,8.22226674e-06
42.25,9.10367875e-06
42.26,1.12618572e-05
42.27,1.87449475e-05
42.28,9.10166456e-05
42.29,2.15744801e-04
42.30,2.28448235e-05
42.31,1.19599842e-05
42.32,9.13911036e-06
42.33,7.99551687e-06
42.34,7.41273001e-06
42.35,7.07030525e-06
42.36,6.84835779e-06
42.37,6.69378298e-06
42.38,6.58010380e-06
42.39,6.49290550e-06
42.40,6.42378638e-06
42.41,6.36757514e-06
42.42,6.32094389e-06
42.43,6.28167073e-06
42.44,6.24822611e-06
42.45,6.21953032e-06
42.46,6.19480597e-06
42.47,6.17348535e-06
42.48,6.15515101e-06
42.49,6.13949692e-06
42.50,6.12630318e-06
42.51,6.11541991e-06
42.52,6.10675787e-06
42.53,6.10028461e-06
42.54,6.09602559e-06
42.55,6.09407100e-06
42.56,6.09458928e-06
42.57,6.09785068e-06
42.58,6.10426546e-06
42.59,6.11444640e-06
42.60,6.12931228e-06
42.61,6.15026453e-06
42.62,6.17950121e-06
42.63,6.22060378e-06
42.64,6.27970398e-06
42.65,6.36799074e-06
42.66,6.50765346e-06
42.67,6.74792412e-06
42.68,7.21692167e-06
42.69,8.34140830e-06
42.70,1.23445851e-05
42.71,5.90112256e-05
42.72,7.12907203e-05
42.73,1.28236766e-05
42.74,8.48514287e-06
42.75,7.31762798e-06
42.76,6.84875874e-06
42.77,6.61987475e-06
42.78,6.49557360e-06
42.79,6.42435761e-06
42.80,6.38317990e-06
42.81,6.36047957e-06
42.82,6.34994598e-06
42.83,6.34790374e-06
42.84,6.35210075e-06
42.85,6.36110066e-06
42.86,6.37395831e-06
42.87,6.39003702e-06
42.88,6.40890108e-06
42.89,6.43025015e-06
42.90,6.45387797e-06
42.91,6.47964557e-06
42.92,6.50746365e-06
42.93,6.53728064e-06
