Angle(deg),BER
21.51,1.88918344e-05
21.52,1.89032853e-05
21.53,1.89149575e-05
21.54,1.89268513e-05
21.55,1.89389667e-05
21.56,1.89513038e-05
21.57,1.89638628e-05
21.58,1.89766439e-05
21.59,1.89896473e-05
21.60,1.90028732e-05
21.61,1.90163219e-05
21.62,1.90299937e-05
21.63,1.90438888e-05
21.64,1.90580075e-05
21.65,1.90723502e-05
21.66,1.90869172e-05
21.67,1.91017089e-05
21.68,1.91167257e-05
21.69,1.91319679e-05
21.70,1.91474360e-05
21.71,1.91631305e-05
21.72,1.91790517e-05
21.73,1.91952003e-05
21.74,1.92115767e-05
21.75,1.92281814e-05
21.76,1.92450150e-05
21.77,1.92620780e-05
21.78,1.92793710e-05
21.79,1.92968947e-05
21.80,1.93146496e-05
21.81,1.93326364e-05
21.82,1.93508558e-05
21.83,1.93693084e-05
21.84,1.93879949e-05
21.85,1.94069161e-05
21.86,1.94260727e-05
21.87,1.94454655e-05
21.88,1.94650952e-05
21.89,1.94849626e-05
21.90,1.95050686e-05
21.91,1.95254140e-05
21.92,1.95459997e-05
21.93,1.95668265e-05
21.94,1.95878953e-05
21.95,1.96092072e-05
21.96,1.96307629e-05
21.97,1.96525634e-05
21.98,1.96746098e-05
21.99,1.96969031e-05
22.00,1.97194442e-05
22.01,1.97422342e-05
22.02,1.97652741e-05
22.03,1.97885651e-05
22.04,1.98121082e-05
22.05,1.98359046e-05
22.06,1.98599555e-05
22.07,1.98842619e-05
22.08,1.99088250e-05
22.09,1.99336461e-05
22.10,1.99587264e-05
22.11,1.99840672e-05
22.12,2.00096697e-05
22.13,2.00355351e-05
22.14,2.00616649e-05
22.15,2.00880604e-05
22.16,2.01147228e-05
22.17,2.01416537e-05
22.18,2.01688543e-05
22.19,2.01963262e-05
22.20,2.02240707e-05
22.21,2.02520893e-05
22.22,2.02803836e-05
22.23,2.03089550e-05
22.24,2.03378051e-05
22.25,2.03669354e-05
22.26,2.03963476e-05
22.27,2.04260431e-05
22.28,2.04560237e-05
22.29,2.04862910e-05
22.30,2.05168467e-05
22.31,2.05476925e-05
22.32,2.05788302e-05
22.33,2.06102613e-05
22.34,2.06419879e-05
22.35,2.06740115e-05
22.36,2.07063342e-05
22.37,2.07389577e-05
22.38,2.07718839e-05
22.39,2.08051147e-05
22.40,2.08386520e-05
22.41,2.08724978e-05
22.42,2.09066541e-05
22.43,2.09411229e-05
22.44,2.09759062e-05
22.45,2.10110061e-05
22.46,2.10464246e-05
22.47,2.10821640e-05
22.48,2.11182263e-05
22.49,2.11546137e-05
22.50,2.11913284e-05
22.51,2.12283726e-05
22.52,2.12657487e-05
22.53,2.13034589e-05
22.54,2.13415054e-05
22.55,2.13798908e-05
22.56,2.14186172e-05
22.57,2.14576873e-05
22.58,2.14971033e-05
22.59,2.15368678e-05
22.60,2.15769832e-05
22.61,2.16174521e-05
22.62,2.16582772e-05
22.63,2.16994608e-05
22.64,2.17410058e-05
22.65,2.17829147e-05
22.66,2.18251903e-05
22.67,2.18678353e-05
22.68,2.19108524e-05
22.69,2.19542445e-05
22.70,2.19980143e-05
22.71,2.20421648e-05
22.72,2.20866989e-05
22.73,2.21316195e-05
22.74,2.21769295e-05
22.75,2.22226320e-05
22.76,2.22687301e-05
22.77,2.23152268e-05
22.78,2.23621253e-05
22.79,2.24094286e-05
22.80,2.24571401e-05
22.81,2.25052630e-05
22.82,2.25538005e-05
22.83,2.26027560e-05
22.84,2.26521328e-05
22.85,2.27019343e-05
22.86,2.27521641e-05
22.87,2.28028254e-05
22.88,2.28539220e-05
22.89,2.29054574e-05
22.90,2.29574351e-05
22.91,2.30098588e-05
22.92,2.30627324e-05
22.93,2.31160594e-05
22.94,2.31698437e-05
22.95,2.32240891e-05
22.96,2.32787995e-05
22.97,2.33339789e-05
22.98,2.33896312e-05
22.99,2.34457605e-05
23.00,2.35023708e-05
23.01,2.35594663e-05
23.02,2.36170511e-05
23.03,2.36751295e-05
23.04,2.37337058e-05
23.05,2.37927843e-05
23.06,2.38523693e-05
23.07,2.39124653e-05
23.08,2.39730768e-05
23.09,2.40342084e-05
23.10,2.40958646e-05
23.11,2.41580502e-05
23.12,2.42207697e-05
23.13,2.42840280e-05
23.14,2.43478300e-05
23.15,2.44121804e-05
23.16,2.44770843e-05
23.17,2.45425467e-05
23.18,2.46085725e-05
23.19,2.46751671e-05
23.20,2.47423354e-05
23.21,2.48100829e-05
23.22,2.48784147e-05
23.23,2.49473364e-05
23.24,2.50168533e-05
23.25,2.50869710e-05
23.26,2.51576950e-05
23.27,2.52290310e-05
23.28,2.53009847e-05
23.29,2.53735619e-05
23.30,2.54467684e-05
23.31,2.55206103e-05
23.32,2.55950935e-05
23.33,2.56702240e-05
23.34,2.57460080e-05
23.35,2.58224518e-05
23.36,2.58995617e-05
23.37,2.59773440e-05
23.38,2.60558052e-05
23.39,2.61349518e-05
23.40,2.62147904e-05
23.41,2.62953279e-05
23.42,2.63765709e-05
23.43,2.64585262e-05
23.44,2.65412010e-05
23.45,2.66246021e-05
23.46,2.67087367e-05
23.47,2.67936121e-05
23.48,2.68792355e-05
23.49,2.69656144e-05
23.50,2.70527561e-05
23.51,2.71406683e-05
23.52,2.72293587e-05
23.53,2.73188350e-05
23.54,2.74091051e-05
23.55,2.75001769e-05
23.56,2.75920585e-05
23.57,2.76847581e-05
23.58,2.77782839e-05
23.59,2.78726443e-05
23.60,2.79678477e-05
23.61,2.80639027e-05
23.62,2.81608181e-05
23.63,2.82586025e-05
23.64,2.83572649e-05
23.65,2.84568143e-05
23.66,2.85572598e-05
23.67,2.86586106e-05
23.68,2.87608762e-05
23.69,2.88640659e-05
23.70,2.89681894e-05
23.71,2.90732564e-05
23.72,2.91792766e-05
23.73,2.92862601e-05
23.74,2.93942170e-05
23.75,2.95031574e-05
23.76,2.96130916e-05
23.77,2.97240302e-05
23.78,2.98359837e-05
23.79,2.99489629e-05
23.80,3.00629785e-05
23.81,3.01780418e-05
23.82,3.02941636e-05
23.83,3.04113555e-05
23.84,3.05296286e-05
23.85,3.06489948e-05
23.86,3.07694656e-05
23.87,3.08910529e-05
23.88,3.10137687e-05
23.89,3.11376252e-05
23.90,3.12626347e-05
23.91,3.13888097e-05
23.92,3.15161628e-05
23.93,3.16447068e-05
23.94,3.17744547e-05
23.95,3.19054195e-05
23.96,3.20376147e-05
23.97,3.21710535e-05
23.98,3.23057496e-05
23.99,3.24417169e-05
24.00,3.25789693e-05
24.01,3.27175209e-05
24.02,3.28573861e-05
24.03,3.29985793e-05
24.04,3.31411153e-05
24.05,3.32850090e-05
24.06,3.34302753e-05
24.07,3.35769297e-05
24.08,3.37249874e-05
24.09,3.38744641e-05
24.10,3.40253758e-05
24.11,3.41777384e-05
24.12,3.43315681e-05
24.13,3.44868815e-05
24.14,3.46436951e-05
24.15,3.48020259e-05
24.16,3.49618909e-05
24.17,3.51233073e-05
24.18,3.52862928e-05
24.19,3.54508650e-05
24.20,3.56170419e-05
24.21,3.57848417e-05
24.22,3.59542827e-05
24.23,3.61253836e-05
24.24,3.62981633e-05
24.25,3.64726408e-05
24.26,3.66488355e-05
24.27,3.68267670e-05
24.28,3.70064551e-05
24.29,3.71879198e-05
24.30,3.73711815e-05
24.31,3.75562607e-05
24.32,3.77431782e-05
24.33,3.79319552e-05
24.34,3.81226129e-05
24.35,3.83151730e-05
24.36,3.85096572e-05
24.37,3.87060878e-05
24.38,3.89044870e-05
24.39,3.91048777e-05
24.40,3.93072826e-05
24.41,3.95117250e-05
24.42,3.97182285e-05
24.43,3.99268167e-05
24.44,4.01375137e-05
24.45,4.03503440e-05
24.46,4.05653320e-05
24.47,4.07825027e-05
24.48,4.10018813e-05
24.49,4.12234934e-05
24.50,4.14473647e-05
24.51,4.16735214e-05
24.52,4.19019898e-05
24.53,4.21327967e-05
24.54,4.23659690e-05
24.55,4.26015341e-05
24.56,4.28395197e-05
24.57,4.30799536e-05
24.58,4.33228641e-05
24.59,4.35682798e-05
24.60,4.38162295e-05
24.61,4.40667425e-05
24.62,4.43198483e-05
24.63,4.45755767e-05
24.64,4.48339578e-05
24.65,4.50950222e-05
24.66,4.53588006e-05
24.67,4.56253241e-05
24.68,4.58946243e-05
24.69,4.61667327e-05
24.70,4.64416817e-05
24.71,4.67195034e-05
24.72,4.70002307e-05
24.73,4.72838966e-05
24.74,4.75705345e-05
24.75,4.78601781e-05
24.76,4.81528613e-05
24.77,4.84486186e-05
24.78,4.87474844e-05
24.79,4.90494939e-05
24.80,4.93546821e-05
24.81,4.96630848e-05
24.82,4.99747378e-05
24.83,5.02896771e-05
24.84,5.06079394e-05
24.85,5.09295614e-05
24.86,5.12545801e-05
24.87,5.15830329e-05
24.88,5.19149574e-05
24.89,5.22503914e-05
24.90,5.25893731e-05
24.91,5.29319410e-05
24.92,5.32781337e-05
24.93,5.36279902e-05
24.94,5.39815495e-05
24.95,5.43388511e-05
24.96,5.46999345e-05
24.97,5.50648396e-05
24.98,5.54336065e-05
24.99,5.58062752e-05
25.00,5.61828861e-05
25.01,5.65634799e-05
25.02,5.69480972e-05
25.03,5.73367788e-05
25.04,5.77295656e-05
25.05,5.81264988e-05
25.06,5.85276194e-05
25.07,5.89329687e-05
25.08,5.93425879e-05
25.09,5.97565184e-05
25.10,6.01748013e-05
25.11,6.05974781e-05
25.12,6.10245900e-05
25.13,6.14561782e-05
25.14,6.18922839e-05
25.15,6.23329480e-05
25.16,6.27782115e-05
25.17,6.32281151e-05
25.18,6.36826993e-05
25.19,6.41420045e-05
25.20,6.46060707e-05
25.21,6.50749376e-05
25.22,6.55486448e-05
25.23,6.60272313e-05
25.24,6.65107358e-05
25.25,6.69991965e-05
25.26,6.74926512e-05
25.27,6.79911371e-05
25.28,6.84946908e-05
25.29,6.90033485e-05
25.30,6.95171453e-05
25.31,7.00361161e-05
25.32,7.05602945e-05
25.33,7.10897138e-05
25.34,7.16244059e-05
25.35,7.21644021e-05
25.36,7.27097326e-05
25.37,7.32604265e-05
25.38,7.38165116e-05
25.39,7.43780149e-05
25.40,7.49449616e-05
25.41,7.55173760e-05
25.42,7.60952807e-05
25.43,7.66786969e-05
25.44,7.72676440e-05
25.45,7.78621400e-05
25.46,7.84622011e-05
25.47,7.90678413e-05
25.48,7.96790731e-05
25.49,8.02959067e-05
25.50,8.09183501e-05
25.51,8.15464093e-05
25.52,8.21800876e-05
25.53,8.28193862e-05
25.54,8.34643035e-05
25.55,8.41148352e-05
25.56,8.47709743e-05
25.57,8.54327108e-05
25.58,8.61000317e-05
25.59,8.67729208e-05
25.60,8.74513584e-05
25.61,8.81353218e-05
25.62,8.88247842e-05
25.63,8.95197154e-05
25.64,9.02200814e-05
25.65,9.09258438e-05
25.66,9.16369603e-05
25.67,9.23533844e-05
25.68,9.30750649e-05
25.69,9.38019460e-05
25.70,9.45339672e-05
25.71,9.52710630e-05
25.72,9.60131627e-05
25.73,9.67601904e-05
25.74,9.75120646e-05
25.75,9.82686983e-05
25.76,9.90299987e-05
25.77,9.97958667e-05
25.78,1.00566197e-04
25.79,1.01340879e-04
25.80,1.02119794e-04
25.81,1.02902817e-04
25.82,1.03689816e-04
25.83,1.04480654e-04
25.84,1.05275182e-04
25.85,1.06073249e-04
25.86,1.06874692e-04
25.87,1.07679342e-04
25.88,1.08487022e-04
25.89,1.09297546e-04
25.90,1.10110719e-04
25.91,1.10926340e-04
25.92,1.11744196e-04
25.93,1.12564066e-04
25.94,1.13385721e-04
25.95,1.14208921e-04
25.96,1.15033417e-04
25.97,1.15858950e-04
25.98,1.16685252e-04
25.99,1.17512044e-04
26.00,1.18339036e-04
26.01,1.19165930e-04
26.02,1.19992414e-04
26.03,1.20818169e-04
26.04,1.21642862e-04
26.05,1.22466150e-04
26.06,1.23287679e-04
26.07,1.24107085e-04
26.08,1.24923990e-04
26.09,1.25738007e-04
26.10,1.26548735e-04
26.11,1.27355764e-04
26.12,1.28158671e-04
26.13,1.28957019e-04
26.14,1.29750364e-04
26.15,1.30538245e-04
26.16,1.31320194e-04
26.17,1.32095726e-04
26.18,1.32864349e-04
26.19,1.33625555e-04
26.20,1.34378826e-04
26.21,1.35123633e-04
26.22,1.35859433e-04
26.23,1.36585673e-04
26.24,1.37301788e-04
26.25,1.38007202e-04
26.26,1.38701325e-04
26.27,1.39383559e-04
26.28,1.40053293e-04
26.29,1.40709906e-04
26.30,1.41352765e-04
26.31,1.41981227e-04
26.32,1.42594639e-04
26.33,1.43192338e-04
26.34,1.43773649e-04
26.35,1.44337891e-04
26.36,1.44884371e-04
26.37,1.45412387e-04
26.38,1.45921229e-04
26.39,1.46410178e-04
26.40,1.46878507e-04
26.41,1.47325482e-04
26.42,1.47750361e-04
26.43,1.48152394e-04
26.44,1.48530826e-04
26.45,1.48884895e-04
26.46,1.49213833e-04
26.47,1.49516867e-04
26.48,1.49793217e-04
26.49,1.50042099e-04
26.50,1.50262722e-04
26.51,1.50454292e-04
26.52,1.50616010e-04
26.53,1.50747082e-04
26.54,1.50846746e-04
26.55,1.50914268e-04
26.56,1.50948813e-04
26.57,1.50949448e-04
26.58,1.50916167e-04
26.59,1.50849898e-04
26.60,1.50751481e-04
26.61,1.50621647e-04
26.62,1.50461161e-04
26.63,1.50270813e-04
26.64,1.50051404e-04
26.65,1.49803729e-04
26.66,1.49528577e-04
26.67,1.49226735e-04
26.68,1.48898980e-04
26.69,1.48546086e-04
26.70,1.48168822e-04
26.71,1.47767949e-04
26.72,1.47344223e-04
26.73,1.46898393e-04
26.74,1.46431202e-04
26.75,1.45943384e-04
26.76,1.45435666e-04
26.77,1.44908767e-04
26.78,1.44363397e-04
26.79,1.43800258e-04
26.80,1.43220043e-04
26.81,1.42623434e-04
26.82,1.42011106e-04
26.83,1.41383721e-04
26.84,1.40741933e-04
26.85,1.40086385e-04
26.86,1.39417710e-04
26.87,1.38736529e-04
26.88,1.38043453e-04
26.89,1.37339082e-04
26.90,1.36624003e-04
26.91,1.35898794e-04
26.92,1.35164020e-04
26.93,1.34420234e-04
26.94,1.33667979e-04
26.95,1.32907785e-04
26.96,1.32140169e-04
26.97,1.31365639e-04
26.98,1.30584689e-04
26.99,1.29797801e-04
27.00,1.29005446e-04
27.01,1.28208084e-04
27.02,1.27406160e-04
27.03,1.26600109e-04
27.04,1.25790356e-04
27.05,1.24977311e-04
27.06,1.24161374e-04
27.07,1.23342934e-04
27.08,1.22522367e-04
27.09,1.21700038e-04
27.10,1.20876302e-04
27.11,1.20051502e-04
27.12,1.19225970e-04
27.13,1.18400026e-04
27.14,1.17573981e-04
27.15,1.16748135e-04
27.16,1.15922776e-04
27.17,1.15098185e-04
27.18,1.14274629e-04
27.19,1.13452367e-04
27.20,1.12631650e-04
27.21,1.11812715e-04
27.22,1.10995794e-04
27.23,1.10181107e-04
27.24,1.09368866e-04
27.25,1.08559274e-04
27.26,1.07752525e-04
27.27,1.06948805e-04
27.28,1.06148291e-04
27.29,1.05351154e-04
27.30,1.04557554e-04
27.31,1.03767645e-04
27.32,1.02981574e-04
27.33,1.02199479e-04
27.34,1.01421492e-04
27.35,1.00647739e-04
27.36,9.98783366e-05
27.37,9.91133973e-05
27.38,9.83530260e-05
27.39,9.75973218e-05
27.40,9.68463775e-05
27.41,9.61002804e-05
27.42,9.53591119e-05
27.43,9.46229480e-05
27.44,9.38918596e-05
27.45,9.31659120e-05
27.46,9.24451661e-05
27.47,9.17296776e-05
27.48,9.10194976e-05
27.49,9.03146730e-05
27.50,8.96152461e-05
27.51,8.89212550e-05
27.52,8.82327342e-05
27.53,8.75497138e-05
27.54,8.68722204e-05
27.55,8.62002773e-05
27.56,8.55339038e-05
27.57,8.48731163e-05
27.58,8.42179278e-05
27.59,8.35683484e-05
27.60,8.29243852e-05
27.61,8.22860425e-05
27.62,8.16533219e-05
27.63,8.10262224e-05
27.64,8.04047405e-05
27.65,7.97888705e-05
27.66,7.91786043e-05
27.67,7.85739316e-05
27.68,7.79748403e-05
27.69,7.73813162e-05
27.70,7.67933431e-05
27.71,7.62109032e-05
27.72,7.56339771e-05
27.73,7.50625435e-05
27.74,7.44965799e-05
27.75,7.39360622e-05
27.76,7.33809650e-05
27.77,7.28312615e-05
27.78,7.22869238e-05
27.79,7.17479229e-05
27.80,7.12142287e-05
27.81,7.06858099e-05
27.82,7.01626344e-05
27.83,6.96446693e-05
27.84,6.91318808e-05
27.85,6.86242341e-05
27.86,6.81216941e-05
27.87,6.76242247e-05
27.88,6.71317892e-05
27.89,6.66443505e-05
27.90,6.61618709e-05
27.91,6.56843121e-05
27.92,6.52116355e-05
27.93,6.47438020e-05
27.94,6.42807723e-05
27.95,6.38225065e-05
27.96,6.33689646e-05
27.97,6.29201064e-05
27.98,6.24758913e-05
27.99,6.20362787e-05
28.00,6.16012276e-05
28.01,6.11706971e-05
28.02,6.07446460e-05
28.03,6.03230332e-05
28.04,5.99058174e-05
28.05,5.94929573e-05
28.06,5.90844117e-05
28.07,5.86801393e-05
28.08,5.82800988e-05
28.09,5.78842491e-05
28.10,5.74925490e-05
28.11,5.71049575e-05
28.12,5.67214338e-05
28.13,5.63419369e-05
28.14,5.59664262e-05
28.15,5.55948613e-05
28.16,5.52272017e-05
28.17,5.48634074e-05
28.18,5.45034382e-05
28.19,5.41472544e-05
28.20,5.37948165e-05
28.21,5.34460850e-05
28.22,5.31010209e-05
28.23,5.27595852e-05
28.24,5.24217393e-05
28.25,5.20874449e-05
28.26,5.17566637e-05
28.27,5.14293579e-05
28.28,5.11054900e-05
28.29,5.07850226e-05
28.30,5.04679187e-05
28.31,5.01541415e-05
28.32,4.98436546e-05
28.33,4.95364219e-05
28.34,4.92324075e-05
28.35,4.89315758e-05
28.36,4.86338917e-05
28.37,4.83393202e-05
28.38,4.80478268e-05
28.39,4.77593770e-05
28.40,4.74739369e-05
28.41,4.71914730e-05
28.42,4.69119517e-05
28.43,4.66353402e-05
28.44,4.63616056e-05
28.45,4.60907157e-05
28.46,4.58226384e-05
28.47,4.55573419e-05
28.48,4.52947949e-05
28.49,4.50349661e-05
28.50,4.47778250e-05
28.51,4.45233410e-05
28.52,4.42714839e-05
28.53,4.40222241e-05
28.54,4.37755320e-05
28.55,4.35313784e-05
28.56,4.32897345e-05
28.57,4.30505718e-05
28.58,4.28138620e-05
28.59,4.25795772e-05
28.60,4.23476898e-05
28.61,4.21181726e-05
28.62,4.18909985e-05
28.63,4.16661409e-05
28.64,4.14435733e-05
28.65,4.12232698e-05
28.66,4.10052046e-05
28.67,4.07893522e-05
28.68,4.05756873e-05
28.69,4.03641852e-05
28.70,4.01548212e-05
28.71,3.99475710e-05
28.72,3.97424105e-05
28.73,3.95393162e-05
28.74,3.93382645e-05
28.75,3.91392321e-05
28.76,3.89421963e-05
28.77,3.87471344e-05
28.78,3.85540241e-05
28.79,3.83628432e-05
28.80,3.81735700e-05
28.81,3.79861828e-05
28.82,3.78006605e-05
28.83,3.76169819e-05
28.84,3.74351263e-05
28.85,3.72550731e-05
28.86,3.70768022e-05
28.87,3.69002934e-05
28.88,3.67255269e-05
28.89,3.65524834e-05
28.90,3.63811433e-05
28.91,3.62114878e-05
28.92,3.60434979e-05
28.93,3.58771551e-05
28.94,3.57124410e-05
28.95,3.55493375e-05
28.96,3.53878266e-05
28.97,3.52278908e-05
28.98,3.50695125e-05
28.99,3.49126744e-05
29.00,3.47573597e-05
29.01,3.46035513e-05
29.02,3.44512328e-05
29.03,3.43003877e-05
29.04,3.41509998e-05
29.05,3.40030532e-05
29.06,3.38565320e-05
29.07,3.37114207e-05
29.08,3.35677037e-05
29.09,3.34253661e-05
29.10,3.32843927e-05
29.11,3.31447686e-05
29.12,3.30064794e-05
29.13,3.28695104e-05
29.14,3.27338475e-05
29.15,3.25994765e-05
29.16,3.24663835e-05
29.17,3.23345548e-05
29.18,3.22039768e-05
29.19,3.20746361e-05
29.20,3.19465196e-05
29.21,3.18196140e-05
29.22,3.16939065e-05
29.23,3.15693845e-05
29.24,3.14460352e-05
29.25,3.13238464e-05
29.26,3.12028057e-05
29.27,3.10829010e-05
29.28,3.09641204e-05
29.29,3.08464521e-05
29.30,3.07298844e-05
29.31,3.06144058e-05
29.32,3.05000050e-05
29.33,3.03866707e-05
29.34,3.02743919e-05
29.35,3.01631576e-05
29.36,3.00529570e-05
29.37,2.99437795e-05
29.38,2.98356145e-05
29.39,2.97284516e-05
29.40,2.96222806e-05
29.41,2.95170914e-05
29.42,2.94128738e-05
29.43,2.93096181e-05
29.44,2.92073144e-05
29.45,2.91059532e-05
29.46,2.90055249e-05
29.47,2.89060202e-05
29.48,2.88074297e-05
29.49,2.87097443e-05
29.50,2.86129549e-05
29.51,2.85170526e-05
29.52,2.84220286e-05
29.53,2.83278742e-05
29.54,2.82345808e-05
29.55,2.81421398e-05
29.56,2.80505430e-05
29.57,2.79597819e-05
29.58,2.78698485e-05
29.59,2.77807347e-05
29.60,2.76924325e-05
29.61,2.76049339e-05
29.62,2.75182314e-05
29.63,2.74323170e-05
29.64,2.73471834e-05
29.65,2.72628230e-05
29.66,2.71792284e-05
29.67,2.70963922e-05
29.68,2.70143074e-05
29.69,2.69329668e-05
29.70,2.68523633e-05
29.71,2.67724900e-05
29.72,2.66933401e-05
29.73,2.66149068e-05
29.74,2.65371833e-05
29.75,2.64601632e-05
29.76,2.63838399e-05
29.77,2.63082069e-05
29.78,2.62332579e-05
29.79,2.61589867e-05
29.80,2.60853869e-05
29.81,2.60124526e-05
29.82,2.59401777e-05
29.83,2.58685561e-05
29.84,2.57975821e-05
29.85,2.57272498e-05
29.86,2.56575534e-05
29.87,2.55884873e-05
29.88,2.55200459e-05
29.89,2.54522236e-05
29.90,2.53850150e-05
29.91,2.53184147e-05
29.92,2.52524174e-05
29.93,2.51870179e-05
29.94,2.51222108e-05
29.95,2.50579912e-05
29.96,2.49943539e-05
29.97,2.49312940e-05
29.98,2.48688065e-05
29.99,2.48068865e-05
30.00,2.47455293e-05
30.01,2.46847301e-05
30.02,2.46244843e-05
30.03,2.45647871e-05
30.04,2.45056340e-05
30.05,2.44470206e-05
30.06,2.43889423e-05
30.07,2.43313948e-05
30.08,2.42743738e-05
30.09,2.42178749e-05
30.10,2.41618939e-05
30.11,2.41064267e-05
30.12,2.40514692e-05
30.13,2.39970172e-05
30.14,2.39430668e-05
30.15,2.38896141e-05
30.16,2.38366550e-05
30.17,2.37841858e-05
30.18,2.37322027e-05
30.19,2.36807018e-05
30.20,2.36296796e-05
30.21,2.35791323e-05
30.22,2.35290563e-05
30.23,2.34794481e-05
30.24,2.34303042e-05
30.25,2.33816211e-05
30.26,2.33333954e-05
30.27,2.32856237e-05
30.28,2.32383027e-05
30.29,2.31914291e-05
30.30,2.31449996e-05
30.31,2.30990112e-05
30.32,2.30534606e-05
30.33,2.30083448e-05
30.34,2.29636607e-05
30.35,2.29194052e-05
30.36,2.28755754e-05
30.37,2.28321684e-05
30.38,2.27891813e-05
30.39,2.27466112e-05
30.40,2.27044553e-05
30.41,2.26627109e-05
30.42,2.26213752e-05
30.43,2.25804456e-05
30.44,2.25399194e-05
30.45,2.24997940e-05
30.46,2.24600668e-05
30.47,2.24207353e-05
30.48,2.23817971e-05
30.49,2.23432496e-05
30.50,2.23050904e-05
30.51,2.22673173e-05
30.52,2.22299277e-05
30.53,2.21929196e-05
30.54,2.21562904e-05
30.55,2.21200382e-05
30.56,2.20841606e-05
30.57,2.20486555e-05
30.58,2.20135207e-05
30.59,2.19787543e-05
30.60,2.19443542e-05
30.61,2.19103182e-05
30.62,2.18766446e-05
30.63,2.18433312e-05
30.64,2.18103763e-05
30.65,2.17777780e-05
30.66,2.17455343e-05
30.67,2.17136436e-05
30.68,2.16821040e-05
30.69,2.16509138e-05
30.70,2.16200712e-05
30.71,2.15895748e-05
30.72,2.15594227e-05
30.73,2.15296134e-05
30.74,2.15001454e-05
30.75,2.14710171e-05
30.76,2.14422270e-05
30.77,2.14137736e-05
30.78,2.13856555e-05
30.79,2.13578713e-05
30.80,2.13304197e-05
30.81,2.13032993e-05
30.82,2.12765087e-05
30.83,2.12500468e-05
30.84,2.12239123e-05
30.85,2.11981040e-05
30.86,2.11726207e-05
30.87,2.11474612e-05
30.88,2.11226246e-05
30.89,2.10981097e-05
30.90,2.10739154e-05
30.91,2.10500408e-05
30.92,2.10264848e-05
30.93,2.10032466e-05
30.94,2.09803253e-05
30.95,2.09577198e-05
30.96,2.09354295e-05
30.97,2.09134535e-05
30.98,2.08917911e-05
30.99,2.08704414e-05
31.00,2.08494038e-05
31.01,2.08286776e-05
31.02,2.08082621e-05
31.03,2.07881568e-05
31.04,2.07683610e-05
31.05,2.07488742e-05
31.06,2.07296960e-05
31.07,2.07108258e-05
31.08,2.06922632e-05
31.09,2.06740078e-05
31.10,2.06560592e-05
31.11,2.06384171e-05
31.12,2.06210812e-05
31.13,2.06040512e-05
31.14,2.05873269e-05
31.15,2.05709081e-05
31.16,2.05547946e-05
31.17,2.05389863e-05
31.18,2.05234832e-05
31.19,2.05082851e-05
31.20,2.04933921e-05
31.21,2.04788042e-05
31.22,2.04645214e-05
31.23,2.04505439e-05
31.24,2.04368718e-05
31.25,2.04235053e-05
31.26,2.04104445e-05
31.27,2.03976898e-05
31.28,2.03852414e-05
31.29,2.03730997e-05
31.30,2.03612651e-05
31.31,2.03497379e-05
31.32,2.03385187e-05
31.33,2.03276079e-05
31.34,2.03170061e-05
31.35,2.03067138e-05
31.36,2.02967318e-05
31.37,2.02870606e-05
31.38,2.02777010e-05
31.39,2.02686538e-05
31.40,2.02599197e-05
31.41,2.02514996e-05
31.42,2.02433945e-05
31.43,2.02356052e-05
31.44,2.02281328e-05
31.45,2.02209783e-05
31.46,2.02141428e-05
31.47,2.02076275e-05
31.48,2.02014336e-05
31.49,2.01955622e-05
31.50,2.01900148e-05
31.51,2.01847926e-05
31.52,2.01798970e-05
31.53,2.01753296e-05
31.54,2.01710919e-05
31.55,2.01671853e-05
31.56,2.01636116e-05
31.57,2.01603725e-05
31.58,2.01574696e-05
31.59,2.01549049e-05
31.60,2.01526800e-05
31.61,2.01507971e-05
31.62,2.01492581e-05
31.63,2.01480651e-05
31.64,2.01472201e-05
31.65,2.01467253e-05
31.66,2.01465831e-05
31.67,2.01467957e-05
31.68,2.01473656e-05
31.69,2.01482952e-05
31.70,2.01495870e-05
31.71,2.01512437e-05
31.72,2.01532679e-05
31.73,2.01556625e-05
31.74,2.01584302e-05
31.75,2.01615739e-05
31.76,2.01650968e-05
31.77,2.01690018e-05
31.78,2.01732921e-05
31.79,2.01779709e-05
31.80,2.01830417e-05
31.81,2.01885078e-05
31.82,2.01943728e-05
31.83,2.02006402e-05
31.84,2.02073138e-05
31.85,2.02143973e-05
31.86,2.02218947e-05
31.87,2.02298099e-05
31.88,2.02381471e-05
31.89,2.02469104e-05
31.90,2.02561041e-05
31.91,2.02657326e-05
31.92,2.02758005e-05
31.93,2.02863124e-05
31.94,2.02972729e-05
31.95,2.03086871e-05
31.96,2.03205598e-05
31.97,2.03328961e-05
31.98,2.03457013e-05
31.99,2.03589807e-05
32.00,2.03727397e-05
32.01,2.03869840e-05
32.02,2.04017193e-05
32.03,2.04169515e-05
32.04,2.04326864e-05
32.05,2.04489304e-05
32.06,2.04656897e-05
32.07,2.04829707e-05
32.08,2.05007799e-05
32.09,2.05191242e-05
32.10,2.05380104e-05
32.11,2.05574456e-05
32.12,2.05774369e-05
32.13,2.05979917e-05
32.14,2.06191176e-05
32.15,2.06408222e-05
32.16,2.06631135e-05
32.17,2.06859995e-05
32.18,2.07094884e-05
32.19,2.07335886e-05
32.20,2.07583088e-05
32.21,2.07836578e-05
32.22,2.08096445e-05
32.23,2.08362780e-05
32.24,2.08635679e-05
32.25,2.08915237e-05
32.26,2.09201552e-05
