Angle(deg),BER
21.50,1.95045921e-06
21.51,1.94949694e-06
21.52,1.94853670e-06
21.53,1.94757846e-06
21.54,1.94662223e-06
21.55,1.94566801e-06
21.56,1.94471579e-06
21.57,1.94376557e-06
21.58,1.94281736e-06
21.59,1.94187113e-06
21.60,1.94092690e-06
21.61,1.93998467e-06
21.62,1.93904442e-06
21.63,1.93810615e-06
21.64,1.93716987e-06
21.65,1.93623557e-06
21.66,1.93530325e-06
21.67,1.93437291e-06
21.68,1.93344454e-06
21.69,1.93251814e-06
21.70,1.93159371e-06
21.71,1.93067124e-06
21.72,1.92975074e-06
21.73,1.92883220e-06
21.74,1.92791562e-06
21.75,1.92700099e-06
21.76,1.92608832e-06
21.77,1.92517760e-06
21.78,1.92426883e-06
21.79,1.92336201e-06
21.80,1.92245713e-06
21.81,1.92155420e-06
21.82,1.92065320e-06
21.83,1.91975414e-06
21.84,1.91885702e-06
21.85,1.91796183e-06
21.86,1.91706857e-06
21.87,1.91617724e-06
21.88,1.91528783e-06
21.89,1.91440035e-06
21.90,1.91351479e-06
21.91,1.91263114e-06
21.92,1.91174942e-06
21.93,1.91086961e-06
21.94,1.90999171e-06
21.95,1.90911572e-06
21.96,1.90824164e-06
21.97,1.90736946e-06
21.98,1.90649919e-06
21.99,1.90563082e-06
22.00,1.90476434e-06
22.01,1.90389977e-06
22.02,1.90303709e-06
22.03,1.90217630e-06
22.04,1.90131739e-06
22.05,1.90046038e-06
22.06,1.89960526e-06
22.07,1.89875201e-06
22.08,1.89790065e-06
22.09,1.89705117e-06
22.10,1.89620356e-06
22.11,1.89535783e-06
22.12,1.89451397e-06
22.13,1.89367198e-06
22.14,1.89283186e-06
22.15,1.89199361e-06
22.16,1.89115722e-06
22.17,1.89032269e-06
22.18,1.88949003e-06
22.19,1.88865922e-06
22.20,1.88783027e-06
22.21,1.88700317e-06
22.22,1.88617792e-06
22.23,1.88535452e-06
22.24,1.88453297e-06
22.25,1.88371327e-06
22.26,1.88289541e-06
22.27,1.88207939e-06
22.28,1.88126521e-06
22.29,1.88045287e-06
22.30,1.87964236e-06
22.31,1.87883369e-06
22.32,1.87802685e-06
22.33,1.87722183e-06
22.34,1.87641865e-06
22.35,1.87561729e-06
22.36,1.87481776e-06
22.37,1.87402005e-06
22.38,1.87322415e-06
22.39,1.87243008e-06
22.40,1.87163782e-06
22.41,1.87084738e-06
22.42,1.87005874e-06
22.43,1.86927192e-06
22.44,1.86848691e-06
22.45,1.86770370e-06
22.46,1.86692230e-06
22.47,1.86614269e-06
22.48,1.86536490e-06
22.49,1.86458889e-06
22.50,1.86381469e-06
22.51,1.86304228e-06
22.52,1.86227167e-06
22.53,1.86150284e-06
22.54,1.86073581e-06
22.55,1.85997056e-06
22.56,1.85920710e-06
22.57,1.85844543e-06
22.58,1.85768553e-06
22.59,1.85692742e-06
22.60,1.85617109e-06
22.61,1.85541653e-06
22.62,1.85466375e-06
22.63,1.85391274e-06
22.64,1.85316351e-06
22.65,1.85241604e-06
22.66,1.85167034e-06
22.67,1.85092641e-06
22.68,1.85018424e-06
22.69,1.84944384e-06
22.70,1.84870520e-06
22.71,1.84796831e-06
22.72,1.84723319e-06
22.73,1.84649982e-06
22.74,1.84576821e-06
22.75,1.84503834e-06
22.76,1.84431023e-06
22.77,1.84358387e-06
22.78,1.84285926e-06
22.79,1.84213639e-06
22.80,1.84141527e-06
22.81,1.84069589e-06
22.82,1.83997825e-06
22.83,1.83926235e-06
22.84,1.83854819e-06
22.85,1.83783576e-06
22.86,1.83712507e-06
22.87,1.83641611e-06
22.88,1.83570889e-06
22.89,1.83500339e-06
22.90,1.83429962e-06
22.91,1.83359758e-06
22.92,1.83289726e-06
22.93,1.83219867e-06
22.94,1.83150180e-06
22.95,1.83080665e-06
22.96,1.83011322e-06
22.97,1.82942150e-06
22.98,1.82873150e-06
22.99,1.82804322e-06
23.00,1.82735664e-06
23.01,1.82667178e-06
23.02,1.82598863e-06
23.03,1.82530719e-06
23.04,1.82462745e-06
23.05,1.82394942e-06
23.06,1.82327309e-06
23.07,1.82259846e-06
23.08,1.82192554e-06
23.09,1.82125431e-06
23.10,1.82058478e-06
23.11,1.81991695e-06
23.12,1.81925081e-06
23.13,1.81858637e-06
23.14,1.81792361e-06
23.15,1.81726255e-06
23.16,1.81660318e-06
23.17,1.81594549e-06
23.18,1.81528949e-06
23.19,1.81463518e-06
23.20,1.81398255e-06
23.21,1.81333160e-06
23.22,1.81268233e-06
23.23,1.81203474e-06
23.24,1.81138883e-06
23.25,1.81074460e-06
23.26,1.81010204e-06
23.27,1.80946115e-06
23.28,1.80882194e-06
23.29,1.80818440e-06
23.30,1.80754852e-06
23.31,1.80691432e-06
23.32,1.80628178e-06
23.33,1.80565091e-06
23.34,1.80502170e-06
23.35,1.80439416e-06
23.36,1.80376828e-06
23.37,1.80314406e-06
23.38,1.80252150e-06
23.39,1.80190059e-06
23.40,1.80128135e-06
23.41,1.80066375e-06
23.42,1.80004782e-06
23.43,1.79943353e-06
23.44,1.79882090e-06
23.45,1.79820992e-06
23.46,1.79760058e-06
23.47,1.79699290e-06
23.48,1.79638686e-06
23.49,1.79578246e-06
23.50,1.79517972e-06
23.51,1.79457861e-06
23.52,1.79397914e-06
23.53,1.79338132e-06
23.54,1.79278514e-06
23.55,1.79219059e-06
23.56,1.79159768e-06
23.57,1.79100641e-06
23.58,1.79041677e-06
23.59,1.78982877e-06
23.60,1.78924240e-06
23.61,1.78865765e-06
23.62,1.78807454e-06
23.63,1.78749306e-06
23.64,1.78691321e-06
23.65,1.78633498e-06
23.66,1.78575838e-06
23.67,1.78518340e-06
23.68,1.78461005e-06
23.69,1.78403832e-06
23.70,1.78346821e-06
23.71,1.78289972e-06
23.72,1.78233285e-06
23.73,1.78176760e-06
23.74,1.78120396e-06
23.75,1.78064194e-06
23.76,1.78008154e-06
23.77,1.77952275e-06
23.78,1.77896557e-06
23.79,1.77841000e-06
23.80,1.77785604e-06
23.81,1.77730370e-06
23.82,1.77675296e-06
23.83,1.77620383e-06
23.84,1.77565630e-06
23.85,1.77511038e-06
23.86,1.77456607e-06
23.87,1.77402336e-06
23.88,1.77348225e-06
23.89,1.77294274e-06
23.90,1.77240484e-06
23.91,1.77186853e-06
23.92,1.77133382e-06
23.93,1.77080071e-06
23.94,1.77026920e-06
23.95,1.76973928e-06
23.96,1.76921096e-06
23.97,1.76868423e-06
23.98,1.76815909e-06
23.99,1.76763555e-06
24.00,1.76711359e-06
24.01,1.76659323e-06
24.02,1.76607446e-06
24.03,1.76555727e-06
24.04,1.76504167e-06
24.05,1.76452766e-06
24.06,1.76401524e-06
24.07,1.76350440e-06
24.08,1.76299514e-06
24.09,1.76248747e-06
24.10,1.76198137e-06
24.11,1.76147686e-06
24.12,1.76097394e-06
24.13,1.76047259e-06
24.14,1.75997282e-06
24.15,1.75947462e-06
24.16,1.75897801e-06
24.17,1.75848297e-06
24.18,1.75798950e-06
24.19,1.75749762e-06
24.20,1.75700730e-06
24.21,1.75651856e-06
24.22,1.75603139e-06
24.23,1.75554579e-06
24.24,1.75506177e-06
24.25,1.75457931e-06
24.26,1.75409842e-06
24.27,1.75361910e-06
24.28,1.75314135e-06
24.29,1.75266517e-06
24.30,1.75219055e-06
24.31,1.75171750e-06
24.32,1.75124601e-06
24.33,1.75077609e-06
24.34,1.75030772e-06
24.35,1.74984093e-06
24.36,1.74937569e-06
24.37,1.74891202e-06
24.38,1.74844990e-06
24.39,1.74798935e-06
24.40,1.74753035e-06
24.41,1.74707292e-06
24.42,1.74661704e-06
24.43,1.74616272e-06
24.44,1.74570995e-06
24.45,1.74525874e-06
24.46,1.74480909e-06
24.47,1.74436099e-06
24.48,1.74391444e-06
24.49,1.74346945e-06
24.50,1.74302601e-06
24.51,1.74258412e-06
24.52,1.74214379e-06
24.53,1.74170500e-06
24.54,1.74126777e-06
24.55,1.74083208e-06
24.56,1.74039794e-06
24.57,1.73996535e-06
24.58,1.73953431e-06
24.59,1.73910482e-06
24.60,1.73867687e-06
24.61,1.73825047e-06
24.62,1.73782561e-06
24.63,1.73740230e-06
24.64,1.73698054e-06
24.65,1.73656031e-06
24.66,1.73614164e-06
24.67,1.73572450e-06
24.68,1.73530891e-06
24.69,1.73489485e-06
24.70,1.73448234e-06
24.71,1.73407137e-06
24.72,1.73366194e-06
24.73,1.73325405e-06
24.74,1.73284770e-06
24.75,1.73244289e-06
24.76,1.73203961e-06
24.77,1.73163788e-06
24.78,1.73123768e-06
24.79,1.73083901e-06
24.80,1.73044189e-06
24.81,1.73004630e-06
24.82,1.72965224e-06
24.83,1.72925972e-06
24.84,1.72886874e-06
24.85,1.72847929e-06
24.86,1.72809137e-06
24.87,1.72770499e-06
24.88,1.72732014e-06
24.89,1.72693682e-06
24.90,1.72655504e-06
24.91,1.72617478e-06
24.92,1.72579606e-06
24.93,1.72541887e-06
24.94,1.72504321e-06
24.95,1.72466908e-06
24.96,1.72429647e-06
24.97,1.72392540e-06
24.98,1.72355586e-06
24.99,1.72318785e-06
25.00,1.72282136e-06
25.01,1.72245641e-06
25.02,1.72209298e-06
25.03,1.72173107e-06
25.04,1.72137070e-06
25.05,1.72101185e-06
25.06,1.72065453e-06
25.07,1.72029874e-06
25.08,1.71994447e-06
25.09,1.71959172e-06
25.10,1.71924051e-06
25.11,1.71889081e-06
25.12,1.71854265e-06
25.13,1.71819600e-06
25.14,1.71785088e-06
25.15,1.71750729e-06
25.16,1.71716522e-06
25.17,1.71682467e-06
25.18,1.71648565e-06
25.19,1.71614814e-06
25.20,1.71581217e-06
25.21,1.71547771e-06
25.22,1.71514478e-06
25.23,1.71481336e-06
25.24,1.71448348e-06
25.25,1.71415511e-06
25.26,1.71382826e-06
25.27,1.71350294e-06
25.28,1.71317913e-06
25.29,1.71285685e-06
25.30,1.71253609e-06
25.31,1.71221685e-06
25.32,1.71189913e-06
25.33,1.71158293e-06
25.34,1.71126825e-06
25.35,1.71095509e-06
25.36,1.71064345e-06
25.37,1.71033333e-06
25.38,1.71002473e-06
25.39,1.70971765e-06
25.40,1.70941209e-06
25.41,1.70910805e-06
25.42,1.70880553e-06
25.43,1.70850453e-06
25.44,1.70820505e-06
25.45,1.70790708e-06
25.46,1.70761064e-06
25.47,1.70731571e-06
25.48,1.70702230e-06
25.49,1.70673041e-06
25.50,1.70644004e-06
25.51,1.70615119e-06
25.52,1.70586386e-06
25.53,1.70557805e-06
25.54,1.70529375e-06
25.55,1.70501097e-06
25.56,1.70472972e-06
25.57,1.70444998e-06
25.58,1.70417176e-06
25.59,1.70389505e-06
25.60,1.70361987e-06
25.61,1.70334620e-06
25.62,1.70307406e-06
25.63,1.70280343e-06
25.64,1.70253432e-06
25.65,1.70226673e-06
25.66,1.70200066e-06
25.67,1.70173610e-06
25.68,1.70147307e-06
25.69,1.70121155e-06
25.70,1.70095155e-06
25.71,1.70069308e-06
25.72,1.70043612e-06
25.73,1.70018068e-06
25.74,1.69992676e-06
25.75,1.69967436e-06
25.76,1.69942348e-06
25.77,1.69917411e-06
25.78,1.69892627e-06
25.79,1.69867995e-06
25.80,1.69843515e-06
25.81,1.69819187e-06
25.82,1.69795010e-06
25.83,1.69770986e-06
25.84,1.69747114e-06
25.85,1.69723394e-06
25.86,1.69699826e-06
25.87,1.69676410e-06
25.88,1.69653147e-06
25.89,1.69630035e-06
25.90,1.69607076e-06
25.91,1.69584268e-06
25.92,1.69561613e-06
25.93,1.69539110e-06
25.94,1.69516760e-06
25.95,1.69494561e-06
25.96,1.69472515e-06
25.97,1.69450621e-06
25.98,1.69428880e-06
25.99,1.69407291e-06
26.00,1.69385854e-06
26.01,1.69364570e-06
26.02,1.69343438e-06
26.03,1.69322458e-06
26.04,1.69301631e-06
26.05,1.69280957e-06
26.06,1.69260435e-06
26.07,1.69240066e-06
26.08,1.69219849e-06
26.09,1.69199785e-06
26.10,1.69179873e-06
26.11,1.69160115e-06
26.12,1.69140508e-06
26.13,1.69121055e-06
26.14,1.69101755e-06
26.15,1.69082607e-06
26.16,1.69063612e-06
26.17,1.69044770e-06
26.18,1.69026081e-06
26.19,1.69007545e-06
26.20,1.68989162e-06
26.21,1.68970932e-06
26.22,1.68952855e-06
26.23,1.68934931e-06
26.24,1.68917161e-06
26.25,1.68899543e-06
26.26,1.68882079e-06
26.27,1.68864768e-06
26.28,1.68847610e-06
26.29,1.68830606e-06
26.30,1.68813755e-06
26.31,1.68797058e-06
26.32,1.68780514e-06
26.33,1.68764123e-06
26.34,1.68747887e-06
26.35,1.68731804e-06
26.36,1.68715874e-06
26.37,1.68700098e-06
26.38,1.68684476e-06
26.39,1.68669008e-06
26.40,1.68653694e-06
26.41,1.68638534e-06
26.42,1.68623528e-06
26.43,1.68608675e-06
26.44,1.68593977e-06
26.45,1.68579433e-06
26.46,1.68565043e-06
26.47,1.68550808e-06
26.48,1.68536726e-06
26.49,1.68522799e-06
26.50,1.68509027e-06
26.51,1.68495409e-06
26.52,1.68481945e-06
26.53,1.68468636e-06
26.54,1.68455482e-06
26.55,1.68442482e-06
26.56,1.68429637e-06
26.57,1.68416947e-06
26.58,1.68404412e-06
26.59,1.68392032e-06
26.60,1.68379807e-06
26.61,1.68367737e-06
26.62,1.68355822e-06
26.63,1.68344062e-06
26.64,1.68332458e-06
26.65,1.68321009e-06
26.66,1.68309715e-06
26.67,1.68298577e-06
26.68,1.68287594e-06
26.69,1.68276767e-06
26.70,1.68266096e-06
26.71,1.68255580e-06
26.72,1.68245221e-06
26.73,1.68235017e-06
26.74,1.68224969e-06
26.75,1.68215077e-06
26.76,1.68205341e-06
26.77,1.68195762e-06
26.78,1.68186338e-06
26.79,1.68177071e-06
26.80,1.68167961e-06
26.81,1.68159007e-06
26.82,1.68150209e-06
26.83,1.68141569e-06
26.84,1.68133085e-06
26.85,1.68124757e-06
26.86,1.68116587e-06
26.87,1.68108573e-06
26.88,1.68100717e-06
26.89,1.68093018e-06
26.90,1.68085476e-06
26.91,1.68078091e-06
26.92,1.68070864e-06
26.93,1.68063794e-06
26.94,1.68056882e-06
26.95,1.68050127e-06
26.96,1.68043530e-06
26.97,1.68037091e-06
26.98,1.68030810e-06
26.99,1.68024687e-06
27.00,1.68018722e-06
27.01,1.68012915e-06
27.02,1.68007267e-06
27.03,1.68001777e-06
27.04,1.67996445e-06
27.05,1.67991272e-06
27.06,1.67986257e-06
27.07,1.67981401e-06
27.08,1.67976705e-06
27.09,1.67972167e-06
27.10,1.67967788e-06
27.11,1.67963568e-06
27.12,1.67959507e-06
27.13,1.67955606e-06
27.14,1.67951864e-06
27.15,1.67948282e-06
27.16,1.67944860e-06
27.17,1.67941597e-06
27.18,1.67938494e-06
27.19,1.67935551e-06
27.20,1.67932768e-06
27.21,1.67930145e-06
27.22,1.67927682e-06
27.23,1.67925380e-06
27.24,1.67923238e-06
27.25,1.67921257e-06
27.26,1.67919437e-06
27.27,1.67917777e-06
27.28,1.67916279e-06
27.29,1.67914941e-06
27.30,1.67913765e-06
27.31,1.67912749e-06
27.32,1.67911896e-06
27.33,1.67911203e-06
27.34,1.67910673e-06
27.35,1.67910304e-06
27.36,1.67910096e-06
27.37,1.67910051e-06
27.38,1.67910168e-06
27.39,1.67910447e-06
27.40,1.67910889e-06
27.41,1.67911492e-06
27.42,1.67912259e-06
27.43,1.67913188e-06
27.44,1.67914280e-06
27.45,1.67915534e-06
27.46,1.67916952e-06
27.47,1.67918533e-06
27.48,1.67920278e-06
27.49,1.67922185e-06
27.50,1.67924257e-06
27.51,1.67926492e-06
27.52,1.67928890e-06
27.53,1.67931453e-06
27.54,1.67934180e-06
27.55,1.67937071e-06
27.56,1.67940127e-06
27.57,1.67943346e-06
27.58,1.67946731e-06
27.59,1.67950280e-06
27.60,1.67953994e-06
27.61,1.67957873e-06
27.62,1.67961918e-06
27.63,1.67966127e-06
27.64,1.67970502e-06
27.65,1.67975043e-06
27.66,1.67979749e-06
27.67,1.67984621e-06
27.68,1.67989660e-06
27.69,1.67994864e-06
27.70,1.68000235e-06
27.71,1.68005772e-06
27.72,1.68011475e-06
27.73,1.68017346e-06
27.74,1.68023383e-06
27.75,1.68029587e-06
27.76,1.68035958e-06
27.77,1.68042497e-06
27.78,1.68049203e-06
27.79,1.68056077e-06
27.80,1.68063119e-06
27.81,1.68070328e-06
27.82,1.68077706e-06
27.83,1.68085251e-06
27.84,1.68092966e-06
27.85,1.68100848e-06
27.86,1.68108900e-06
27.87,1.68117120e-06
27.88,1.68125509e-06
27.89,1.68134068e-06
27.90,1.68142796e-06
27.91,1.68151693e-06
27.92,1.68160760e-06
27.93,1.68169997e-06
27.94,1.68179404e-06
27.95,1.68188981e-06
27.96,1.68198728e-06
27.97,1.68208646e-06
27.98,1.68218734e-06
27.99,1.68228994e-06
28.00,1.68239424e-06
28.01,1.68250026e-06
28.02,1.68260798e-06
28.03,1.68271743e-06
28.04,1.68282859e-06
28.05,1.68294147e-06
28.06,1.68305607e-06
28.07,1.68317239e-06
28.08,1.68329043e-06
28.09,1.68341020e-06
28.10,1.68353170e-06
28.11,1.68365493e-06
28.12,1.68377989e-06
28.13,1.68390658e-06
28.14,1.68403501e-06
28.15,1.68416517e-06
28.16,1.68429707e-06
28.17,1.68443071e-06
28.18,1.68456609e-06
28.19,1.68470322e-06
28.20,1.68484209e-06
28.21,1.68498272e-06
28.22,1.68512509e-06
28.23,1.68526921e-06
28.24,1.68541508e-06
28.25,1.68556271e-06
28.26,1.68571210e-06
28.27,1.68586325e-06
28.28,1.68601616e-06
28.29,1.68617083e-06
28.30,1.68632727e-06
28.31,1.68648547e-06
28.32,1.68664544e-06
28.33,1.68680719e-06
28.34,1.68697070e-06
28.35,1.68713600e-06
28.36,1.68730307e-06
28.37,1.68747191e-06
28.38,1.68764254e-06
28.39,1.68781496e-06
28.40,1.68798916e-06
28.41,1.68816514e-06
28.42,1.68834292e-06
28.43,1.68852248e-06
28.44,1.68870385e-06
28.45,1.68888700e-06
28.46,1.68907196e-06
28.47,1.68925871e-06
28.48,1.68944727e-06
28.49,1.68963763e-06
28.50,1.68982980e-06
28.51,1.69002378e-06
28.52,1.69021957e-06
28.53,1.69041717e-06
28.54,1.69061658e-06
28.55,1.69081782e-06
28.56,1.69102087e-06
28.57,1.69122575e-06
28.58,1.69143245e-06
28.59,1.69164098e-06
28.60,1.69185134e-06
28.61,1.69206352e-06
28.62,1.69227755e-06
28.63,1.69249340e-06
28.64,1.69271110e-06
28.65,1.69293063e-06
28.66,1.69315201e-06
28.67,1.69337523e-06
28.68,1.69360031e-06
28.69,1.69382723e-06
28.70,1.69405600e-06
28.71,1.69428663e-06
28.72,1.69451911e-06
28.73,1.69475346e-06
28.74,1.69498966e-06
28.75,1.69522773e-06
28.76,1.69546767e-06
28.77,1.69570948e-06
28.78,1.69595315e-06
28.79,1.69619870e-06
28.80,1.69644613e-06
28.81,1.69669544e-06
28.82,1.69694663e-06
28.83,1.69719970e-06
28.84,1.69745466e-06
28.85,1.69771151e-06
28.86,1.69797025e-06
28.87,1.69823089e-06
28.88,1.69849342e-06
28.89,1.69875785e-06
28.90,1.69902419e-06
28.91,1.69929243e-06
28.92,1.69956257e-06
28.93,1.69983463e-06
28.94,1.70010860e-06
28.95,1.70038448e-06
28.96,1.70066228e-06
28.97,1.70094200e-06
28.98,1.70122365e-06
28.99,1.70150722e-06
29.00,1.70179272e-06
29.01,1.70208015e-06
29.02,1.70236952e-06
29.03,1.70266082e-06
29.04,1.70295407e-06
29.05,1.70324925e-06
29.06,1.70354638e-06
29.07,1.70384546e-06
29.08,1.70414649e-06
29.09,1.70444947e-06
29.10,1.70475441e-06
29.11,1.70506131e-06
29.12,1.70537018e-06
29.13,1.70568100e-06
29.14,1.70599380e-06
29.15,1.70630856e-06
29.16,1.70662530e-06
29.17,1.70694402e-06
29.18,1.70726472e-06
29.19,1.70758739e-06
29.20,1.70791206e-06
29.21,1.70823871e-06
29.22,1.70856736e-06
29.23,1.70889800e-06
29.24,1.70923063e-06
29.25,1.70956527e-06
29.26,1.70990191e-06
29.27,1.71024056e-06
29.28,1.71058122e-06
29.29,1.71092389e-06
29.30,1.71126857e-06
29.31,1.71161528e-06
29.32,1.71196400e-06
29.33,1.71231476e-06
29.34,1.71266754e-06
29.35,1.71302235e-06
29.36,1.71337920e-06
29.37,1.71373808e-06
29.38,1.71409901e-06
29.39,1.71446198e-06
29.40,1.71482699e-06
29.41,1.71519406e-06
29.42,1.71556318e-06
29.43,1.71593436e-06
29.44,1.71630760e-06
29.45,1.71668291e-06
29.46,1.71706028e-06
29.47,1.71743972e-06
29.48,1.71782123e-06
29.49,1.71820482e-06
29.50,1.71859050e-06
29.51,1.71897825e-06
29.52,1.71936810e-06
29.53,1.71976003e-06
29.54,1.72015406e-06
29.55,1.72055018e-06
29.56,1.72094841e-06
29.57,1.72134874e-06
29.58,1.72175118e-06
29.59,1.72215573e-06
29.60,1.72256239e-06
29.61,1.72297117e-06
29.62,1.72338207e-06
29.63,1.72379510e-06
29.64,1.72421026e-06
29.65,1.72462755e-06
29.66,1.72504698e-06
29.67,1.72546854e-06
29.68,1.72589225e-06
29.69,1.72631811e-06
29.70,1.72674612e-06
29.71,1.72717628e-06
29.72,1.72760859e-06
29.73,1.72804307e-06
29.74,1.72847972e-06
29.75,1.72891853e-06
29.76,1.72935952e-06
29.77,1.72980268e-06
29.78,1.73024802e-06
29.79,1.73069555e-06
29.80,1.73114526e-06
29.81,1.73159717e-06
29.82,1.73205127e-06
29.83,1.73250757e-06
29.84,1.73296608e-06
29.85,1.73342679e-06
29.86,1.73388971e-06
29.87,1.73435484e-06
29.88,1.73482220e-06
29.89,1.73529177e-06
29.90,1.73576358e-06
29.91,1.73623761e-06
29.92,1.73671388e-06
29.93,1.73719238e-06
29.94,1.73767313e-06
29.95,1.73815613e-06
29.96,1.73864137e-06
29.97,1.73912887e-06
29.98,1.73961863e-06
29.99,1.74011065e-06
30.00,1.74060494e-06
30.01,1.74110150e-06
30.02,1.74160033e-06
30.03,1.74210144e-06
30.04,1.74260484e-06
30.05,1.74311053e-06
30.06,1.74361850e-06
30.07,1.74412877e-06
30.08,1.74464135e-06
30.09,1.74515622e-06
30.10,1.74567341e-06
30.11,1.74619291e-06
30.12,1.74671472e-06
30.13,1.74723886e-06
30.14,1.74776532e-06
30.15,1.74829412e-06
30.16,1.74882525e-06
30.17,1.74935871e-06
30.18,1.74989453e-06
30.19,1.75043269e-06
30.20,1.75097320e-06
30.21,1.75151607e-06
30.22,1.75206130e-06
30.23,1.75260889e-06
30.24,1.75315886e-06
30.25,1.75371120e-06
30.26,1.75426592e-06
30.27,1.75482303e-06
30.28,1.75538252e-06
30.29,1.75594441e-06
30.30,1.75650870e-06
30.31,1.75707539e-06
30.32,1.75764448e-06
30.33,1.75821599e-06
30.34,1.75878991e-06
30.35,1.75936626e-06
30.36,1.75994503e-06
30.37,1.76052623e-06
30.38,1.76110987e-06
30.39,1.76169595e-06
30.40,1.76228447e-06
30.41,1.76287545e-06
30.42,1.76346888e-06
30.43,1.76406476e-06
30.44,1.76466312e-06
30.45,1.76526394e-06
30.46,1.76586724e-06
30.47,1.76647302e-06
30.48,1.76708128e-06
30.49,1.76769203e-06
30.50,1.76830528e-06
30.51,1.76892102e-06
30.52,1.76953927e-06
30.53,1.77016003e-06
30.54,1.77078330e-06
30.55,1.77140910e-06
30.56,1.77203742e-06
30.57,1.77266827e-06
30.58,1.77330165e-06
30.59,1.77393758e-06
30.60,1.77457605e-06
30.61,1.77521707e-06
30.62,1.77586064e-06
30.63,1.77650678e-06
30.64,1.77715549e-06
30.65,1.77780677e-06
30.66,1.77846062e-06
30.67,1.77911706e-06
30.68,1.77977609e-06
30.69,1.78043771e-06
30.70,1.78110193e-06
30.71,1.78176875e-06
30.72,1.78243818e-06
30.73,1.78311023e-06
30.74,1.78378490e-06
30.75,1.78446219e-06
30.76,1.78514212e-06
30.77,1.78582469e-06
30.78,1.78650989e-06
30.79,1.78719775e-06
30.80,1.78788826e-06
30.81,1.78858143e-06
30.82,1.78927727e-06
30.83,1.78997578e-06
30.84,1.79067696e-06
30.85,1.79138083e-06
30.86,1.79208739e-06
30.87,1.79279664e-06
30.88,1.79350859e-06
30.89,1.79422325e-06
30.90,1.79494062e-06
30.91,1.79566070e-06
30.92,1.79638351e-06
30.93,1.79710905e-06
30.94,1.79783733e-06
30.95,1.79856835e-06
30.96,1.79930211e-06
30.97,1.80003863e-06
30.98,1.80077791e-06
30.99,1.80151996e-06
31.00,1.80226477e-06
31.01,1.80301237e-06
31.02,1.80376275e-06
31.03,1.80451592e-06
31.04,1.80527188e-06
31.05,1.80603065e-06
31.06,1.80679223e-06
31.07,1.80755662e-06
31.08,1.80832384e-06
31.09,1.80909388e-06
31.10,1.80986675e-06
31.11,1.81064247e-06
31.12,1.81142104e-06
31.13,1.81220245e-06
31.14,1.81298673e-06
31.15,1.81377387e-06
31.16,1.81456389e-06
31.17,1.81535679e-06
31.18,1.81615257e-06
31.19,1.81695124e-06
31.20,1.81775282e-06
31.21,1.81855730e-06
31.22,1.81936469e-06
31.23,1.82017500e-06
31.24,1.82098823e-06
31.25,1.82180440e-06
31.26,1.82262351e-06
31.27,1.82344556e-06
31.28,1.82427057e-06
31.29,1.82509854e-06
31.30,1.82592947e-06
31.31,1.82676338e-06
31.32,1.82760026e-06
31.33,1.82844014e-06
31.34,1.82928301e-06
31.35,1.83012888e-06
31.36,1.83097775e-06
31.37,1.83182965e-06
31.38,1.83268456e-06
31.39,1.83354251e-06
31.40,1.83440349e-06
31.41,1.83526752e-06
31.42,1.83613459e-06
31.43,1.83700473e-06
31.44,1.83787793e-06
31.45,1.83875420e-06
31.46,1.83963356e-06
31.47,1.84051600e-06
31.48,1.84140153e-06
31.49,1.84229017e-06
31.50,1.84318192e-06
31.51,1.84407679e-06
31.52,1.84497478e-06
31.53,1.84587590e-06
31.54,1.84678016e-06
31.55,1.84768757e-06
31.56,1.84859813e-06
31.57,1.84951186e-06
31.58,1.85042876e-06
31.59,1.85134883e-06
31.60,1.85227210e-06
31.61,1.85319855e-06
31.62,1.85412820e-06
31.63,1.85506107e-06
31.64,1.85599715e-06
31.65,1.85693646e-06
31.66,1.85787900e-06
31.67,1.85882478e-06
31.68,1.85977380e-06
31.69,1.86072609e-06
31.70,1.86168164e-06
31.71,1.86264046e-06
31.72,1.86360257e-06
31.73,1.86456796e-06
31.74,1.86553665e-06
31.75,1.86650864e-06
31.76,1.86748395e-06
31.77,1.86846258e-06
31.78,1.86944455e-06
31.79,1.87042985e-06
31.80,1.87141849e-06
31.81,1.87241050e-06
31.82,1.87340586e-06
31.83,1.87440460e-06
31.84,1.87540672e-06
31.85,1.87641223e-06
31.86,1.87742114e-06
31.87,1.87843345e-06
31.88,1.87944918e-06
31.89,1.88046833e-06
31.90,1.88149091e-06
31.91,1.88251694e-06
31.92,1.88354642e-06
31.93,1.88457935e-06
31.94,1.88561576e-06
31.95,1.88665564e-06
31.96,1.88769900e-06
31.97,1.88874586e-06
31.98,1.88979623e-06
31.99,1.89085010e-06
32.00,1.89190750e-06
32.01,1.89296843e-06
32.02,1.89403290e-06
32.03,1.89510092e-06
32.04,1.89617250e-06
32.05,1.89724764e-06
32.06,1.89832637e-06
32.07,1.89940867e-06
32.08,1.90049458e-06
32.09,1.90158409e-06
32.10,1.90267721e-06
32.11,1.90377396e-06
32.12,1.90487434e-06
32.13,1.90597836e-06
32.14,1.90708604e-06
32.15,1.90819738e-06
32.16,1.90931239e-06
32.17,1.91043108e-06
32.18,1.91155347e-06
32.19,1.91267956e-06
32.20,1.91380935e-06
32.21,1.91494287e-06
32.22,1.91608012e-06
32.23,1.91722111e-06
32.24,1.91836585e-06
32.25,1.91951435e-06
